season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2004,00-0001361,D.Bledsoe,BUF,16,484,439,38,0,7,-0.077,-37.28,4.994,,2932,0,-1,2931,20,0,0,0,20,16,7,23,60.9,51.3,-1.154,0.4256,0.1281,-22.71,3,124,-0.1831,9,0.5625,12.344,0.0,0
2004,00-0001823,A.Brooks,NO,16,600,544,42,0,14,0.0121,7.28,5.604,,3810,0,9,3819,21,0,3,0,24,16,4,20,72.7,61.5,0.658,0.4117,0.1033,-3.05,6,119,-0.0256,8,0.5,12.0,0.0,0
2004,00-0002110,M.Brunell,WAS,9,257,238,15,0,4,-0.2754,-70.79,3.791,,1194,0,-4,1190,7,0,0,0,7,6,4,10,26.1,25.0,-2.266,0.3424,0.1012,0.0,0,0,0.0,6,0.375,8.276,0.0,0
2004,00-0003292,K.Collins,LV,14,543,515,24,0,4,-0.0597,-32.39,5.328,,3495,0,-1,3494,21,0,0,0,21,20,7,27,66.5,55.3,-1.171,0.4125,0.0958,-18.15,7,149,-0.1218,0,0.0,0.0,0.0,0
2004,00-0003739,D.Culpepper,MIN,16,615,548,45,0,22,0.2775,170.64,8.034,,4717,0,38,4755,39,0,2,0,41,11,4,15,76.4,87.2,3.992,0.5252,0.0992,42.82,9,147,0.2913,8,0.5,15.577,0.5,0
2004,00-0004161,J.Delhomme,CAR,16,576,535,33,0,8,0.0962,55.41,6.241,,3886,0,7,3893,29,0,1,0,30,15,6,21,72.0,71.4,1.519,0.4514,0.0938,15.5,9,155,0.1,7,0.4375,12.241,1.0,0
2004,00-0005106,B.Favre,GB,16,553,539,12,0,2,0.2203,121.84,6.933,,4086,0,9,4095,30,0,0,0,30,17,4,21,63.9,63.8,3.059,0.5027,0.0597,35.48,8,142,0.2499,10,0.625,15.143,0.0,0
2004,00-0005180,J.Fiedler,MIA,8,218,190,25,0,3,-0.2196,-47.87,3.726,,1186,0,2,1188,7,0,0,0,7,8,4,12,25.5,18.4,-1.644,0.3257,0.1697,0.0,0,0,0.0,4,0.25,8.333,0.0,0
2004,00-0005755,J.Garcia,CLE,11,284,252,25,0,7,-0.1256,-35.67,5.119,,1731,0,18,1749,10,0,1,0,11,9,7,16,38.4,34.4,-1.321,0.3873,0.1479,-4.26,0,2,-2.1325,4,0.25,9.2,0.0,0
2004,00-0006355,T.Green,KC,16,589,556,32,0,1,0.2269,133.65,7.036,,4589,0,0,4589,27,0,0,0,27,17,6,23,67.2,45.8,2.533,0.5076,0.0934,38.03,9,156,0.2438,7,0.4375,17.889,1.0,0
2004,00-0006423,B.Griese,TB,11,365,335,26,0,4,0.1032,37.68,6.435,,2632,0,-6,2626,20,0,0,0,20,12,5,17,50.5,52.6,0.679,0.5068,0.1205,-0.37,7,119,-0.0031,5,0.3125,10.75,0.0,0
2004,00-0007091,M.Hasselbeck,SEA,14,510,474,29,0,7,0.0768,39.16,5.956,,3390,0,1,3391,22,0,1,0,23,15,5,20,59.4,56.1,0.263,0.4608,0.098,21.63,8,102,0.2121,9,0.5625,11.968,0.5,0
2004,00-0008442,B.Johnson,TB,4,114,105,8,0,1,-0.1385,-15.79,4.814,,674,0,1,675,3,0,0,0,3,3,2,5,13.0,7.9,-0.951,0.386,0.114,0.0,0,0,0.0,5,0.3125,10.75,0.0,0
2004,00-0009311,J.Kitna,CIN,4,112,105,6,0,1,-0.0074,-0.83,4.523,,623,0,0,623,5,0,0,0,5,4,1,5,11.8,11.6,-0.007,0.4375,0.0982,-0.83,5,112,-0.0074,8,0.5,12.467,0.0,0
2004,00-0010346,P.Manning,IND,16,517,495,13,0,9,0.3996,206.61,9.815,,4557,0,17,4574,49,0,0,0,49,10,4,14,69.6,80.3,5.352,0.5687,0.0619,34.36,5,118,0.2912,12,0.75,20.077,0.0,0
2004,00-0011022,D.McNabb,PHI,15,509,471,31,0,7,0.1948,99.13,7.855,,3875,0,12,3887,31,0,1,0,32,8,8,16,69.0,74.4,1.057,0.4833,0.0923,-2.82,3,81,-0.0348,13,0.8125,13.31,0.0,0
2004,00-0011024,S.McNair,TEN,8,239,216,13,0,10,0.0051,1.22,4.38,,1343,0,9,1352,8,0,1,0,9,9,3,12,24.0,21.4,-0.958,0.4603,0.113,0.0,0,0,0.0,5,0.3125,10.424,0.0,0
2004,00-0013042,J.Plummer,DEN,16,547,519,17,0,11,0.0831,45.44,6.765,,4089,0,21,4110,27,0,0,0,27,20,3,23,65.9,65.9,0.329,0.4607,0.0731,16.77,5,137,0.1224,10,0.625,13.138,0.0,0
2004,00-0013338,J.Quinn,CHI,5,113,98,15,0,0,-0.3932,-44.43,1.673,,413,0,0,413,1,0,0,0,1,3,0,3,10.0,4.5,-1.773,0.2655,0.1593,0.0,0,0,0.0,5,0.3125,6.417,0.0,0
2004,00-0016193,V.Testaverde,DAL,16,534,491,35,0,8,-0.0198,-10.56,5.27,,3518,0,-5,3513,17,0,0,0,17,20,9,29,65.6,45.9,-1.154,0.4494,0.1292,-7.51,3,145,-0.0518,6,0.375,10.464,0.0,0
2004,00-0017200,K.Warner,NYG,10,321,276,39,0,6,-0.0092,-2.95,5.708,,2054,0,3,2057,6,0,0,0,6,4,6,10,41.6,20.0,-0.867,0.4704,0.1558,6.97,0,8,0.8718,6,0.375,8.912,0.0,0
2004,00-0019041,B.Volek,TEN,10,387,353,30,0,4,-0.0013,-0.52,5.689,,2485,0,6,2491,18,0,1,0,19,10,3,13,44.2,45.2,0.419,0.4186,0.1111,19.45,10,164,0.1186,5,0.3125,10.424,0.0,0
2004,00-0019559,C.Pennington,NYJ,13,402,373,18,0,11,0.0577,23.2,6.355,,2673,0,23,2696,16,0,1,0,17,9,3,12,49.0,50.0,0.016,0.4751,0.0771,2.14,5,141,0.0151,10,0.625,11.483,1.0,0
2004,00-0019596,T.Brady,NE,16,511,472,26,0,13,0.2116,108.11,6.944,,3690,0,29,3719,28,0,0,0,28,14,7,21,63.2,60.9,1.733,0.4932,0.0939,19.51,9,125,0.1561,14,0.875,16.185,0.0,0
2004,00-0019599,M.Bulger,LA,14,527,483,41,0,3,0.0885,46.65,6.588,,3964,0,10,3974,21,0,1,0,22,14,10,24,64.6,57.9,2.231,0.4687,0.1271,11.8,4,71,0.1663,0,0.0,0.0,0.0,0
2004,00-0019623,T.Rattay,SF,9,369,329,37,0,3,-0.077,-28.42,4.667,,2169,0,1,2170,10,0,0,0,10,10,7,17,44.8,32.3,-1.46,0.4444,0.1463,0.0,0,0,0.0,2,0.125,9.25,0.0,0
2004,00-0020245,M.Vick,ATL,15,394,320,45,0,29,-0.1688,-66.52,4.91,,2313,0,199,2512,14,0,0,0,14,12,8,20,54.1,38.9,-1.165,0.3959,0.1802,-11.01,3,65,-0.1693,11,0.6875,13.077,0.0,0
