season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
2016,00-0020337,S.Smith,,WR,0.0,70.0,104.0,70.0,0.0,799.0,799.0,0.0,5.0,5.0,0.0,66.995,66.995,0.957,11.414,0.673,79900.0,500.0,10400.0,21.454,2.0,0.0
2016,00-0021547,A.Gates,,WR,0.0,53.0,94.0,53.0,0.0,548.0,548.0,0.0,7.0,7.0,0.0,56.018,56.018,1.057,10.34,0.564,54800.0,700.0,9400.0,19.535,2.0,0.0
2016,00-0022084,A.Boldin,,TE,0.0,67.0,95.0,67.0,0.0,584.0,584.0,0.0,8.0,8.0,0.0,66.505,66.505,0.993,8.716,0.705,58400.0,800.0,9500.0,19.258,2.0,0.0
2016,00-0022127,J.Witten,,TE,0.0,69.0,95.0,69.0,0.0,673.0,673.0,0.0,3.0,3.0,0.0,41.941,41.941,0.608,9.754,0.726,67300.0,300.0,9500.0,-0.342,1.0,0.0
2016,00-0022921,L.Fitzgerald,ARI,TE,2.0,107.0,150.0,109.0,5.0,1023.0,1028.0,0.0,6.0,6.0,-0.431,71.978,71.547,0.656,9.431,0.713,16.8,12.5,23.4,5.393,1.0,0.0
2016,00-0023500,F.Gore,IND,RB,263.0,38.0,47.0,301.0,1025.0,277.0,1302.0,4.0,4.0,8.0,-24.409,15.496,-8.913,-0.03,4.326,0.809,22.4,18.6,8.2,-2.668,1.0,1.0
2016,00-0023564,D.Sproles,PHI,RB,94.0,52.0,71.0,146.0,438.0,427.0,865.0,2.0,2.0,4.0,-2.678,13.487,10.809,0.074,5.925,0.732,15.8,13.3,11.7,0.522,2.0,0.0
2016,00-0024242,D.Williams,PIT,RB,98.0,18.0,27.0,116.0,343.0,118.0,461.0,4.0,2.0,6.0,-6.638,7.539,0.901,0.008,3.974,0.667,7.5,13.3,4.5,1.849,2.0,0.0
2016,00-0024334,B.Marshall,,WR,0.0,59.0,128.0,59.0,0.0,788.0,788.0,0.0,4.0,4.0,0.0,75.021,75.021,1.272,13.356,0.461,78800.0,400.0,12800.0,7.058,0.0,0.0
2016,00-0024389,D.Walker,TEN,WR,2.0,65.0,102.0,67.0,11.0,800.0,811.0,0.0,7.0,7.0,0.585,64.01,64.595,0.964,12.104,0.637,14.1,15.6,20.7,15.165,1.0,0.0
2016,00-0025396,T.Ginn,CAR,RB,14.0,54.0,95.0,68.0,98.0,752.0,850.0,0.0,4.0,4.0,3.458,60.548,64.006,0.941,12.5,0.568,14.9,10.8,17.0,15.938,1.0,0.0
2016,00-0025418,G.Olsen,,WR,0.0,80.0,132.0,80.0,0.0,1073.0,1073.0,0.0,3.0,3.0,0.0,87.31,87.31,1.091,13.412,0.606,107300.0,300.0,13200.0,16.786,0.0,0.0
2016,00-0026153,J.Stewart,CAR,RB,218.0,8.0,21.0,226.0,824.0,60.0,884.0,9.0,0.0,9.0,-16.84,1.291,-15.55,-0.069,3.912,0.381,15.5,24.3,3.8,-4.068,2.0,2.0
2016,00-0026176,J.Nelson,,WR,0.0,97.0,152.0,97.0,0.0,1257.0,1257.0,0.0,14.0,14.0,0.0,115.057,115.057,1.186,12.959,0.638,125700.0,1400.0,15200.0,31.886,4.0,0.0
2016,00-0026184,M.Forte,NYJ,RB,218.0,30.0,43.0,248.0,813.0,263.0,1076.0,7.0,1.0,8.0,-18.978,13.116,-5.862,-0.024,4.339,0.698,20.2,30.8,7.9,0.155,0.0,1.0
2016,00-0026189,D.Jackson,,WR,0.0,56.0,100.0,56.0,0.0,1005.0,1005.0,0.0,4.0,4.0,0.0,75.148,75.148,1.342,17.946,0.56,100500.0,400.0,10000.0,26.433,1.0,0.0
2016,00-0026201,M.Bennett,NE,WR,2.0,55.0,73.0,57.0,10.0,701.0,711.0,0.0,7.0,7.0,-0.006,50.427,50.42,0.885,12.474,0.753,11.4,13.7,13.3,12.661,3.0,0.0
2016,00-0026281,G.Barnidge,,WR,0.0,55.0,83.0,55.0,0.0,612.0,612.0,0.0,2.0,2.0,0.0,51.3,51.3,0.933,11.127,0.663,61200.0,200.0,8300.0,15.647,1.0,0.0
2016,00-0026289,T.Hightower,NO,RB,133.0,22.0,27.0,155.0,548.0,200.0,748.0,4.0,1.0,5.0,-2.047,10.627,8.58,0.055,4.826,0.815,10.7,9.1,4.1,5.717,3.0,0.0
2016,00-0026345,P.Garcon,,WR,0.0,79.0,114.0,79.0,0.0,1041.0,1041.0,0.0,3.0,3.0,0.0,91.023,91.023,1.152,13.177,0.693,104100.0,300.0,11400.0,28.431,1.0,0.0
2016,00-0026373,J.Forsett,DEN,RB,87.0,20.0,27.0,107.0,291.0,85.0,376.0,1.0,0.0,1.0,-28.158,0.962,-27.196,-0.254,3.514,0.741,7.1,3.2,4.8,-16.336,1.0,1.0
2016,00-0026901,M.Wallace,BAL,WR,5.0,72.0,116.0,77.0,31.0,1017.0,1048.0,0.0,4.0,4.0,1.047,74.699,75.746,0.984,13.61,0.621,18.2,13.8,17.3,11.99,0.0,0.0
2016,00-0026986,M.Crabtree,,WR,0.0,89.0,146.0,89.0,0.0,1003.0,1003.0,0.0,8.0,8.0,0.0,94.69,94.69,1.064,11.27,0.61,100300.0,800.0,14600.0,18.912,1.0,0.0
2016,00-0027006,K.Britt,,WR,0.0,68.0,111.0,68.0,0.0,1002.0,1002.0,0.0,5.0,5.0,0.0,82.709,82.709,1.216,14.735,0.613,100200.0,500.0,11100.0,12.936,0.0,0.0
2016,00-0027029,L.McCoy,BUF,RB,235.0,50.0,57.0,285.0,1267.0,352.0,1619.0,13.0,1.0,14.0,15.13,17.107,32.238,0.113,5.681,0.877,29.4,31.1,12.4,13.211,4.0,0.0
2016,00-0027150,J.Edelman,NE,WR,12.0,98.0,159.0,110.0,57.0,1106.0,1163.0,0.0,3.0,3.0,0.663,89.634,90.297,0.821,10.573,0.616,18.7,5.9,29.1,36.677,1.0,0.0
2016,00-0027155,R.Jennings,NYG,RB,180.0,35.0,42.0,215.0,587.0,201.0,788.0,3.0,1.0,4.0,-31.511,5.34,-26.171,-0.122,3.665,0.833,14.5,12.5,7.0,-17.484,1.0,0.0
2016,00-0027325,L.Blount,NE,RB,299.0,7.0,8.0,306.0,1161.0,38.0,1199.0,18.0,0.0,18.0,-18.615,-0.173,-18.788,-0.061,3.918,0.875,19.2,35.3,1.5,-7.717,5.0,1.0
2016,00-0027531,C.Ivory,JAX,RB,117.0,20.0,28.0,137.0,439.0,186.0,625.0,3.0,0.0,3.0,-33.906,12.934,-20.971,-0.153,4.562,0.714,11.9,10.0,4.5,-1.465,1.0,3.0
2016,00-0027681,B.LaFell,CIN,WR,1.0,64.0,107.0,65.0,-2.0,862.0,860.0,0.0,6.0,6.0,-0.823,69.125,68.302,1.051,13.231,0.598,14.8,17.1,19.7,22.9,1.0,0.0
2016,00-0027685,E.Sanders,DEN,WR,1.0,79.0,137.0,80.0,4.0,1032.0,1036.0,0.0,5.0,5.0,-0.048,84.344,84.296,1.054,12.95,0.577,19.5,16.1,24.6,12.909,1.0,0.0
2016,00-0027696,J.Graham,SEA,WR,1.0,65.0,95.0,66.0,0.0,923.0,923.0,0.0,6.0,6.0,-0.466,64.001,63.536,0.963,13.985,0.684,15.8,16.7,17.3,11.48,1.0,0.0
2016,00-0027714,D.Pitta,,TE,0.0,86.0,121.0,86.0,0.0,729.0,729.0,0.0,2.0,2.0,0.0,33.754,33.754,0.392,8.477,0.711,72900.0,200.0,12100.0,13.767,0.0,0.0
2016,00-0027791,J.Starks,GB,RB,64.0,19.0,25.0,83.0,145.0,134.0,279.0,0.0,2.0,2.0,-23.396,4.611,-18.785,-0.226,3.361,0.76,4.8,4.3,4.1,-0.761,0.0,0.0
2016,00-0027793,A.Brown,PIT,WR,3.0,106.0,157.0,109.0,9.0,1284.0,1293.0,0.0,12.0,12.0,-0.495,104.997,104.502,0.959,11.862,0.675,21.1,26.7,26.2,18.589,1.0,0.0
2016,00-0027864,R.Mathews,PHI,RB,157.0,13.0,14.0,170.0,661.0,115.0,776.0,8.0,1.0,9.0,-8.874,5.218,-3.655,-0.022,4.565,0.929,14.2,30.0,2.3,-2.788,1.0,2.0
2016,00-0027874,D.Thomas,,WR,0.0,90.0,145.0,90.0,0.0,1083.0,1083.0,0.0,5.0,5.0,0.0,82.647,82.647,0.918,12.033,0.621,108300.0,500.0,14500.0,20.737,0.0,0.0
2016,00-0027891,G.Tate,DET,WR,10.0,91.0,136.0,101.0,4.0,1077.0,1081.0,0.0,4.0,4.0,-9.99,71.838,61.847,0.612,10.703,0.669,19.9,12.5,23.4,22.877,1.0,1.0
2016,00-0027902,D.Bryant,,WR,0.0,50.0,98.0,50.0,0.0,796.0,796.0,0.0,8.0,8.0,0.0,73.577,73.577,1.472,15.92,0.51,79600.0,800.0,9800.0,10.76,2.0,0.0
2016,00-0027939,C.Newton,CAR,RB,74.0,0.0,0.0,74.0,307.0,0.0,307.0,5.0,0.0,5.0,9.885,0.0,9.885,0.134,4.149,0.0,5.4,13.5,0.0,3.166,0.0,0.0
2016,00-0027942,A.Green,,WR,0.0,66.0,100.0,66.0,0.0,964.0,964.0,0.0,4.0,4.0,0.0,74.392,74.392,1.127,14.606,0.66,96400.0,400.0,10000.0,0.0,0.0,0.0
2016,00-0027944,J.Jones,,WR,0.0,83.0,130.0,83.0,0.0,1409.0,1409.0,0.0,6.0,6.0,0.0,108.369,108.369,1.306,16.976,0.638,140900.0,600.0,13000.0,14.815,1.0,0.0
2016,00-0027966,M.Ingram,NO,RB,208.0,46.0,58.0,254.0,1043.0,319.0,1362.0,6.0,4.0,10.0,-4.135,23.477,19.343,0.076,5.362,0.793,19.5,18.2,8.7,6.969,3.0,2.0
2016,00-0027981,K.Rudolph,,WR,0.0,83.0,133.0,83.0,0.0,840.0,840.0,0.0,7.0,7.0,0.0,72.023,72.023,0.868,10.12,0.624,84000.0,700.0,13300.0,28.787,2.0,0.0
2016,00-0027985,L.Kendricks,,TE,0.0,50.0,87.0,50.0,0.0,499.0,499.0,0.0,2.0,2.0,0.0,31.926,31.926,0.639,9.98,0.575,49900.0,200.0,8700.0,6.733,0.0,0.0
2016,00-0028002,R.Cobb,GB,WR,10.0,60.0,84.0,70.0,33.0,610.0,643.0,0.0,4.0,4.0,1.346,52.4,53.746,0.768,9.186,0.714,11.1,8.5,13.6,1.916,0.0,0.0
2016,00-0028009,D.Murray,TEN,RB,293.0,53.0,68.0,346.0,1287.0,377.0,1664.0,9.0,3.0,12.0,-12.737,21.16,8.424,0.024,4.809,0.779,29.0,26.7,13.8,4.921,1.0,1.0
2016,00-0028064,B.Powell,NYJ,RB,131.0,58.0,74.0,189.0,714.0,384.0,1098.0,3.0,1.0,4.0,8.09,6.026,14.116,0.075,5.81,0.784,20.7,15.4,13.6,3.039,3.0,0.0
2016,00-0028083,J.Rodgers,TB,RB,129.0,13.0,16.0,142.0,560.0,98.0,658.0,2.0,0.0,2.0,-4.344,3.653,-0.691,-0.005,4.634,0.812,11.7,5.6,2.8,-1.302,1.0,0.0
2016,00-0028087,D.Lewis,NE,RB,64.0,17.0,24.0,81.0,283.0,94.0,377.0,0.0,0.0,0.0,2.043,0.499,2.543,0.031,4.654,0.708,6.0,0.0,4.4,0.07,0.0,0.0
2016,00-0028091,J.Kerley,,WR,0.0,64.0,115.0,64.0,0.0,667.0,667.0,0.0,3.0,3.0,0.0,46.784,46.784,0.731,10.422,0.557,66700.0,300.0,11500.0,10.062,0.0,0.0
2016,00-0028112,C.Clay,,TE,0.0,57.0,87.0,57.0,0.0,552.0,552.0,0.0,4.0,4.0,0.0,45.474,45.474,0.798,9.684,0.655,55200.0,400.0,8700.0,25.965,4.0,0.0
2016,00-0028198,M.Asiata,MIN,RB,121.0,32.0,38.0,153.0,402.0,263.0,665.0,6.0,0.0,6.0,-26.751,6.661,-20.09,-0.131,4.346,0.842,12.6,20.7,6.5,-7.77,1.0,1.0
2016,00-0028202,S.Draughn,SF,RB,74.0,29.0,39.0,103.0,196.0,263.0,459.0,4.0,2.0,6.0,-14.235,7.75,-6.485,-0.063,4.456,0.744,9.7,17.1,8.0,-0.087,3.0,0.0
2016,00-0028411,D.Inman,,WR,0.0,58.0,97.0,58.0,0.0,810.0,810.0,0.0,4.0,4.0,0.0,66.589,66.589,1.148,13.966,0.598,81000.0,400.0,9700.0,21.99,1.0,0.0
2016,00-0028434,D.Baldwin,SEA,WR,3.0,94.0,126.0,97.0,2.0,1128.0,1130.0,0.0,7.0,7.0,-1.77,90.283,88.512,0.912,11.649,0.746,19.4,19.4,22.9,17.554,2.0,0.0
2016,00-0028825,T.Pryor,CLE,WR,7.0,77.0,142.0,84.0,19.0,1007.0,1026.0,1.0,4.0,5.0,-2.284,96.864,94.58,1.126,12.214,0.542,19.7,19.2,25.3,10.01,0.0,0.0
2016,00-0029000,C.Beasley,DAL,WR,1.0,75.0,98.0,76.0,7.0,833.0,840.0,0.0,5.0,5.0,0.281,75.852,76.133,1.002,11.053,0.765,14.0,10.4,20.4,11.654,0.0,0.0
2016,00-0029137,A.Jeffery,,WR,0.0,52.0,94.0,52.0,0.0,821.0,821.0,0.0,2.0,2.0,0.0,64.56,64.56,1.242,15.788,0.553,82100.0,200.0,9400.0,17.551,1.0,0.0
2016,00-0029141,A.Morris,DAL,RB,69.0,3.0,6.0,72.0,243.0,11.0,254.0,2.0,0.0,2.0,-3.122,-0.397,-3.519,-0.049,3.528,0.5,4.2,4.2,1.2,-2.454,0.0,0.0
2016,00-0029273,R.Turbin,IND,RB,47.0,26.0,35.0,73.0,164.0,179.0,343.0,7.0,1.0,8.0,9.934,6.116,16.05,0.22,4.699,0.743,5.9,18.6,6.1,12.816,4.0,0.0
2016,00-0029293,M.Jones,DET,WR,1.0,55.0,103.0,56.0,3.0,930.0,933.0,0.0,4.0,4.0,-0.158,77.554,77.396,1.382,16.661,0.534,17.2,12.5,17.7,18.836,0.0,0.0
2016,00-0029580,R.Matthews,,WR,0.0,65.0,109.0,65.0,0.0,945.0,945.0,0.0,9.0,9.0,0.0,81.179,81.179,1.249,14.538,0.596,94500.0,900.0,10900.0,16.765,2.0,0.0
