season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
1999,00-0000104,T.Aikman,DAL,14,459,430,19,3,7,0.0524,24.03,5.869,,2920,14,0,2934,17,0,1,0,18,11,3,14,55.8,48.6,-0.488,0.3987,0.0763,-3.61,6,145,-0.0249,8,0.5,12.138,0.0,0
1999,00-0000722,T.Banks,BAL,11,355,318,33,0,4,-0.1046,-37.15,5.308,,2093,0,3,2096,16,0,0,0,16,8,6,14,45.7,51.6,-1.198,0.3718,0.1324,-22.35,6,135,-0.1655,8,0.5,9.818,0.0,0
1999,00-0000865,C.Batch,DET,11,310,268,36,0,6,-0.0501,-15.54,5.484,,1908,0,8,1916,13,0,1,0,14,7,1,8,37.6,43.8,-0.584,0.3935,0.1452,-1.57,2,84,-0.0186,8,0.5,11.5,0.0,0
1999,00-0001218,S.Beuerlein,CAR,16,620,566,49,0,5,0.0981,60.8,6.876,,4413,0,2,4415,36,0,1,0,37,14,9,23,76.4,68.5,-2.047,0.4597,0.1161,39.51,14,166,0.238,8,0.5,13.581,0.0,0
1999,00-0001335,J.Blake,CIN,14,430,385,30,0,15,-0.0614,-26.42,5.354,,2630,0,23,2653,15,0,2,0,17,12,6,18,53.5,56.7,-1.148,0.4279,0.1233,-21.02,1,94,-0.2237,4,0.25,10.481,0.0,0
1999,00-0001361,D.Bledsoe,NE,16,601,535,55,0,11,-0.0611,-36.72,5.19,,3969,0,25,3994,19,0,0,0,19,21,6,27,75.3,65.5,-2.946,0.416,0.1364,-41.54,2,159,-0.2613,8,0.5,9.061,0.0,0
1999,00-0001907,D.Brown,ARI,8,188,167,18,3,0,-0.2251,-42.31,3.4,,944,17,0,961,2,0,0,0,2,5,2,7,23.3,7.1,-1.093,0.3298,0.133,0.0,0,0,0.0,6,0.375,8.167,0.0,0
1999,00-0002110,M.Brunell,JAX,15,481,440,29,1,11,0.1224,58.89,5.983,,3060,7,19,3086,14,0,0,0,14,8,3,11,56.0,38.9,0.13,0.4574,0.0852,2.58,1,78,0.033,14,0.875,14.143,0.0,0
1999,00-0002787,S.Case,BAL,9,202,168,17,0,17,-0.2814,-56.84,3.022,,975,0,63,1038,3,0,1,0,4,8,4,12,22.7,12.9,-1.362,0.3267,0.1634,-9.67,0,22,-0.4397,8,0.5,9.818,0.0,0
1999,00-0002876,C.Chandler,ATL,12,342,302,32,0,8,-0.0436,-14.91,5.778,,2335,0,6,2341,16,0,1,0,17,11,3,14,49.1,50.0,-1.148,0.4094,0.1345,15.49,4,81,0.1912,5,0.3125,10.556,0.0,0
1999,00-0003292,K.Collins,NYG,10,356,328,16,0,12,-0.047,-16.74,5.57,,2318,0,11,2329,8,0,2,0,10,10,5,15,44.4,29.4,-1.28,0.441,0.0899,-7.62,4,191,-0.0399,7,0.4375,10.31,0.0,0
1999,00-0003535,T.Couch,CLE,15,463,393,56,0,14,-0.17,-78.72,4.031,,2409,0,3,2412,15,0,0,0,15,12,6,18,63.4,51.7,-2.075,0.3391,0.1663,-5.36,2,54,-0.0994,2,0.125,7.75,0.0,0
1999,00-0003761,R.Cunningham,MIN,6,211,193,15,0,3,-0.0437,-9.21,5.24,,1436,0,7,1443,8,0,0,0,8,9,4,13,24.3,16.0,-0.78,0.4455,0.1327,0.0,0,0,0.0,10,0.625,13.3,1.0,0
1999,00-0004293,T.Dilfer,TB,10,281,241,26,3,11,-0.0932,-26.2,4.461,,1610,41,26,1677,11,0,0,0,11,10,5,15,39.1,37.9,-2.45,0.427,0.1495,0.0,0,0,0.0,11,0.6875,8.71,0.0,0
1999,00-0005106,B.Favre,GB,16,633,588,34,2,9,0.0002,0.14,5.246,,4068,8,13,4089,22,0,0,0,22,23,8,31,74.9,57.9,0.564,0.4186,0.1027,0.11,5,172,0.0006,8,0.5,12.31,0.0,0
1999,00-0005180,J.Fiedler,JAX,7,107,94,7,0,6,0.0787,8.42,5.535,,656,0,-5,651,2,0,0,0,2,2,0,2,11.8,5.6,0.652,0.4953,0.1308,1.89,1,67,0.0283,14,0.875,14.143,0.0,0
1999,00-0005363,D.Flutie,BUF,15,512,470,25,5,12,0.024,12.31,5.469,,3145,73,51,3269,18,0,1,0,19,14,5,19,66.2,55.9,-0.427,0.4219,0.0938,3.14,3,106,0.0297,11,0.6875,11.034,0.0,0
1999,00-0005589,G.Frerotte,DET,9,312,283,27,0,2,0.0411,12.81,5.735,,2111,0,4,2115,9,0,0,0,9,7,1,8,41.5,28.1,0.09,0.4327,0.1122,-10.38,1,106,-0.0979,8,0.5,11.5,0.0,0
1999,00-0005741,R.Gannon,LV,16,573,511,49,2,11,0.1035,59.3,6.202,,3819,13,32,3864,24,0,2,0,26,13,6,19,68.6,57.8,0.525,0.4468,0.1239,21.61,6,144,0.1501,0,0.0,0.0,0.0,0
1999,00-0005755,J.Garcia,SF,13,398,371,15,0,12,0.0641,25.52,5.536,,2516,0,33,2549,11,0,1,0,12,11,3,14,48.9,40.0,-0.32,0.4573,0.0779,36.86,5,139,0.2652,4,0.25,10.172,0.0,0
1999,00-0005885,J.George,MIN,12,347,319,27,0,1,0.115,39.91,7.069,,2769,0,0,2769,22,0,0,0,22,12,6,18,46.7,44.0,1.503,0.4553,0.1297,3.34,5,104,0.0321,10,0.625,13.3,1.0,0
1999,00-0006212,K.Graham,NYG,9,309,270,25,5,9,-0.0458,-14.15,4.569,,1697,15,11,1723,9,1,0,0,10,8,2,10,32.9,29.4,-1.665,0.411,0.1165,0.0,0,0,0.0,7,0.4375,10.31,0.0,0
1999,00-0006299,T.Graziani,ATL,11,133,115,12,0,6,-0.2122,-28.22,4.567,,753,0,-12,741,2,0,0,0,2,3,4,7,15.5,5.9,-0.733,0.3684,0.1729,-16.76,0,29,-0.5781,5,0.3125,10.556,0.0,0
1999,00-0006300,E.Grbac,KC,16,524,493,26,1,4,0.0663,34.75,5.867,,3360,3,-6,3357,22,0,0,0,22,13,5,18,61.9,59.5,0.215,0.4427,0.0878,8.35,9,141,0.0592,9,0.5625,12.188,1.0,0
1999,00-0006423,B.Griese,DEN,14,490,442,27,0,21,-0.0113,-5.52,5.288,,3006,0,21,3027,14,0,2,0,16,14,5,19,57.7,51.6,-2.789,0.4347,0.098,5.6,5,155,0.0361,6,0.375,10.467,0.0,0
1999,00-0006808,J.Harbaugh,LAC,14,478,428,36,0,14,-0.1056,-50.47,4.356,,2654,0,4,2658,10,0,0,0,10,14,5,19,57.7,41.7,-1.15,0.3933,0.1276,-12.44,2,145,-0.0858,0,0.0,0.0,0.0,0
1999,00-0007530,B.Hobert,NO,9,173,158,11,0,4,-0.0174,-3.01,4.621,,965,0,5,970,6,0,1,0,7,5,1,6,19.6,25.0,0.392,0.3873,0.0983,-2.28,0,3,-0.759,3,0.1875,7.879,0.0,0
1999,00-0007835,D.Huard,MIA,9,254,213,28,2,11,-0.0765,-19.42,4.461,,1280,23,24,1327,8,0,0,0,8,4,3,7,26.5,21.6,-0.212,0.378,0.1457,8.66,2,39,0.222,9,0.5625,10.867,0.0,0
1999,00-0008442,B.Johnson,WAS,16,553,515,28,4,6,0.0907,50.17,6.827,,3988,16,2,4006,24,0,2,0,26,13,8,21,66.4,52.0,1.072,0.434,0.0886,21.37,6,130,0.1644,10,0.625,15.821,0.0,0
1999,00-0009266,S.King,TB,6,164,146,11,0,7,-0.1155,-18.93,4.389,,807,0,8,815,7,0,0,0,7,4,3,7,19.0,24.1,-0.195,0.3659,0.1159,-14.14,4,132,-0.1071,11,0.6875,8.71,0.0,0
1999,00-0009311,J.Kitna,SEA,15,531,488,31,0,12,-0.0135,-7.17,5.543,,3328,0,-3,3325,23,0,0,0,23,16,6,22,67.2,74.2,-1.339,0.4256,0.1092,-8.12,5,164,-0.0495,9,0.5625,11.267,0.0,0
1999,00-0009451,E.Kramer,LAC,6,149,140,7,0,2,-0.2246,-33.47,2.02,,769,0,0,769,2,0,0,0,2,10,1,11,16.7,8.3,-1.229,0.3691,0.1208,0.0,0,0,0.0,0,0.0,0.0,0.0,0
1999,00-0010137,R.Lucas,NYJ,9,302,267,11,9,15,0.0471,14.22,5.791,,1669,68,5,1742,14,1,0,0,15,6,2,8,37.3,50.0,-0.318,0.4205,0.0795,17.62,7,131,0.1345,8,0.5,11.0,0.0,0
1999,00-0010346,P.Manning,IND,16,552,527,14,0,11,0.1738,95.94,6.98,,4047,0,0,4047,26,0,1,0,27,15,6,21,72.2,61.4,1.054,0.4547,0.0707,18.56,4,139,0.1335,13,0.8125,14.586,1.5,0
1999,00-0010379,D.Marino,MIA,11,374,362,9,0,3,-0.1119,-41.85,4.817,,2378,0,-2,2376,12,0,0,0,12,17,6,23,47.5,32.4,-1.549,0.4385,0.0909,-27.47,3,157,-0.175,9,0.5625,10.867,0.0,0
1999,00-0010560,S.Matthews,CHI,8,290,272,13,0,5,-0.0975,-28.28,5.165,,1621,0,-4,1617,10,0,0,0,10,6,5,11,29.7,30.3,-1.394,0.4276,0.0862,-3.68,2,40,-0.0919,6,0.375,9.379,0.0,0
1999,00-0011022,D.McNabb,PHI,11,253,214,28,5,6,-0.3218,-81.42,2.562,,934,60,11,1005,8,0,0,0,8,6,6,12,27.0,32.0,-2.478,0.3004,0.1581,-21.65,3,57,-0.3798,5,0.3125,8.242,0.0,0
1999,00-0011024,S.McNair,TEN,11,375,327,16,0,32,0.0497,18.65,5.708,,2152,0,112,2264,12,0,7,0,19,8,2,10,44.5,42.2,0.413,0.4373,0.088,29.2,9,105,0.2781,13,0.8125,12.25,0.0,0
1999,00-0011044,C.McNown,CHI,15,258,229,18,4,7,-0.0734,-18.94,4.688,,1452,25,16,1493,8,0,0,0,8,8,3,11,27.4,24.2,-1.294,0.3992,0.1163,-6.01,4,103,-0.0583,6,0.375,9.379,0.0,0
1999,00-0011276,J.Miller,CHI,5,181,172,7,0,2,0.0875,15.84,5.922,,1233,0,0,1233,7,0,0,0,7,6,2,8,22.6,21.2,0.636,0.453,0.0829,0.0,0,0,0.0,6,0.375,9.379,0.0,0
1999,00-0011378,R.Mirer,NYJ,7,208,174,22,8,4,-0.1143,-23.78,3.24,,1042,54,14,1110,5,0,1,0,6,9,1,10,23.8,20.0,-1.457,0.3317,0.1587,0.0,0,0,0.0,8,0.5,11.0,0.0,0
1999,00-0012261,N.O'Donnell,TEN,8,207,192,9,0,6,0.0372,7.7,6.622,,1374,0,0,1374,10,0,0,0,10,4,3,7,27.0,22.2,0.338,0.4203,0.087,-12.75,2,23,-0.5546,13,0.8125,12.25,0.0,0
