season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2020,00-0019596,T.Brady,TB,16,642,608,21,4,9,0.1825,117.15,7.552,3.5639,4633,8,10,4651,40,0,3,0,43,12,4,16,74.0,71.7,3.083,0.4907,0.0576,71.99,12,141,0.5105,11,0.6875,18.923,0.0,0
2020,00-0020531,D.Brees,NO,12,408,389,13,2,4,0.159,64.87,7.619,1.598,2942,3,7,2952,24,0,2,0,26,6,3,9,48.7,44.8,2.709,0.5,0.0539,11.76,6,96,0.1225,12,0.75,17.852,0.0,0
2020,00-0022924,B.Roethlisberger,PIT,15,634,612,13,3,6,0.0616,39.04,6.232,-1.0606,3803,21,6,3830,33,0,0,0,33,10,4,14,69.9,68.8,1.121,0.4637,0.0426,-27.63,6,129,-0.2142,12,0.75,14.857,0.0,0
2020,00-0022942,P.Rivers,IND,16,563,542,19,1,1,0.1654,93.12,7.194,0.7446,4169,3,3,4175,24,0,0,0,24,11,3,14,67.4,52.2,2.774,0.4938,0.0586,20.6,6,124,0.1661,11,0.6875,17.346,0.0,0
2020,00-0023436,A.Smith,WAS,8,278,252,22,3,1,-0.1391,-38.68,4.391,-0.8452,1582,9,0,1591,6,0,0,0,6,8,1,9,29.9,17.1,-1.639,0.4137,0.1115,-20.97,2,56,-0.3745,7,0.4375,11.964,0.0,0
2020,00-0023459,A.Rodgers,GB,16,572,523,20,24,5,0.3274,187.29,8.936,7.1856,4299,149,8,4456,48,3,0,0,51,5,4,9,70.9,78.5,4.239,0.5437,0.0507,48.56,14,130,0.3735,13,0.8125,21.208,1.0,0
2020,00-0023682,R.Fitzpatrick,MIA,9,306,268,14,15,9,0.2103,64.36,6.83,3.4095,2091,120,34,2245,13,0,2,0,15,8,0,8,41.4,37.5,2.006,0.549,0.0719,11.62,1,13,0.894,10,0.625,13.931,0.0,0
2020,00-0026143,M.Ryan,ATL,16,690,628,41,16,5,0.0911,62.87,6.501,1.2328,4581,104,-4,4681,26,1,1,0,28,11,5,16,77.2,70.0,0.064,0.4696,0.0855,12.19,9,175,0.0697,4,0.25,14.667,0.0,0
2020,00-0026158,J.Flacco,NYJ,5,147,134,7,5,1,-0.0639,-9.4,5.532,-2.3137,864,22,0,886,6,0,0,0,6,3,0,3,19.4,21.4,-0.259,0.381,0.068,0.0,0,0,0.0,2,0.125,9.0,0.0,0
2020,00-0026498,M.Stafford,DET,16,585,525,38,16,6,0.1199,70.13,6.927,-1.0241,4084,117,2,4203,26,0,0,0,26,10,1,11,73.1,55.3,1.842,0.4872,0.0855,31.11,5,110,0.2828,5,0.3125,15.708,0.0,0
2020,00-0027939,C.Newton,NE,15,525,367,31,20,107,0.0041,2.16,5.457,-1.0236,2657,185,417,3259,8,1,11,1,21,10,4,14,61.7,61.8,0.141,0.4762,0.1029,-18.19,4,124,-0.1467,7,0.4375,14.818,0.0,0
2020,00-0027973,A.Dalton,DAL,11,381,333,24,15,9,-0.0245,-9.32,5.339,-0.4075,2170,86,32,2288,14,0,0,0,14,8,2,10,37.4,33.3,-0.06,0.4724,0.0919,17.18,7,158,0.1088,6,0.375,14.107,0.0,0
2020,00-0029263,R.Wilson,SEA,16,671,559,47,53,12,0.121,81.17,6.809,6.846,4212,459,70,4741,40,1,1,0,42,13,5,18,82.1,75.0,2.682,0.5007,0.0999,19.35,9,137,0.1412,12,0.75,17.654,0.0,0
2020,00-0029567,N.Foles,CHI,9,335,312,18,3,2,-0.1317,-44.11,4.688,1.6632,1852,11,1,1864,10,0,1,0,11,8,2,10,34.5,27.5,-1.149,0.4,0.0836,-0.79,0,1,-0.7855,8,0.5,14.308,0.0,0
2020,00-0029604,K.Cousins,MIN,16,583,519,39,17,8,0.1564,91.16,7.391,4.5845,4265,138,26,4429,35,0,1,0,36,13,7,20,69.0,62.1,2.23,0.518,0.1012,37.72,10,178,0.2119,7,0.4375,15.357,1.0,0
2020,00-0029701,R.Tannehill,TEN,16,544,483,24,20,17,0.2781,151.26,7.872,2.6561,3819,148,125,4092,33,2,5,0,40,7,3,10,64.1,66.7,4.109,0.5404,0.0625,43.97,12,120,0.3664,11,0.6875,18.885,0.5,0
2020,00-0030520,M.Glennon,JAX,5,195,180,9,4,2,-0.143,-27.88,4.942,-3.6848,1072,13,4,1089,7,0,0,0,7,5,3,8,20.6,20.6,-0.542,0.4359,0.0872,-24.45,4,110,-0.2222,1,0.0625,11.333,0.0,0
2020,00-0031237,T.Bridgewater,CAR,15,568,492,31,37,8,0.0759,43.13,6.373,4.0386,3733,272,14,4019,15,3,2,0,20,11,4,15,72.1,57.1,1.03,0.4824,0.0827,-15.66,3,150,-0.1044,5,0.3125,15.217,0.0,0
2020,00-0031280,D.Carr,LV,16,571,514,26,23,8,0.0958,54.72,7.57,2.5728,4103,124,26,4253,27,2,1,0,30,9,12,21,69.1,58.8,3.874,0.4974,0.0823,7.3,7,134,0.0545,8,0.5,16.074,0.5,0
2020,00-0031345,J.Garoppolo,SF,6,158,140,11,4,3,0.1694,26.77,6.185,0.245,1096,21,7,1124,7,0,0,0,7,5,0,5,18.2,14.6,0.291,0.4873,0.1013,0.0,0,0,0.0,6,0.375,13.926,0.0,0
2020,00-0032434,B.Allen,CIN,5,160,142,7,5,6,-0.0761,-12.17,5.329,-3.6499,925,14,15,954,5,0,0,0,5,4,2,6,17.8,14.7,-0.065,0.4813,0.0813,10.55,3,100,0.1055,4,0.25,11.107,0.0,0
2020,00-0032950,C.Wentz,PHI,12,544,442,50,22,30,-0.1301,-70.77,3.941,-3.4938,2620,185,93,2898,16,1,4,0,21,15,4,19,53.7,52.5,-2.206,0.4044,0.1268,0.0,0,0,0.0,4,0.25,11.517,0.0,0
2020,00-0033077,D.Prescott,DAL,5,251,223,10,8,10,0.143,35.89,7.682,0.3036,1856,64,30,1950,9,0,3,1,13,4,4,8,31.9,31.0,0.77,0.5498,0.0757,0.0,0,0,0.0,6,0.375,14.107,0.0,0
2020,00-0033106,J.Goff,LA,15,608,551,23,22,12,0.0299,18.21,6.282,0.9244,3952,98,18,4068,20,1,3,0,24,13,7,20,66.7,57.1,0.977,0.4786,0.0724,-16.48,4,120,-0.1373,10,0.625,12.0,0.0,0
