season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
2017,00-0022127,J.Witten,,TE,0.0,63.0,87.0,63.0,0.0,560.0,560.0,0.0,5.0,5.0,0.0,37.272,37.272,0.592,8.889,0.724,56000.0,500.0,8700.0,7.899,1.0,0.0
2017,00-0022921,L.Fitzgerald,,WR,0.0,109.0,162.0,109.0,0.0,1156.0,1156.0,0.0,6.0,6.0,0.0,80.463,80.463,0.738,10.606,0.673,115600.0,600.0,16200.0,20.026,1.0,0.0
2017,00-0022943,B.Watson,,TE,0.0,61.0,80.0,61.0,0.0,522.0,522.0,0.0,4.0,4.0,0.0,32.726,32.726,0.536,8.557,0.762,52200.0,400.0,8000.0,8.29,1.0,0.0
2017,00-0023500,F.Gore,IND,RB,261.0,29.0,38.0,290.0,961.0,245.0,1206.0,3.0,1.0,4.0,-24.002,11.806,-12.196,-0.042,4.159,0.763,26.0,18.2,8.0,-3.452,1.0,0.0
2017,00-0024389,D.Walker,TEN,WR,2.0,74.0,111.0,76.0,-2.0,807.0,805.0,1.0,3.0,4.0,-0.541,51.944,51.402,0.676,10.592,0.667,15.8,13.3,22.9,7.322,1.0,0.0
2017,00-0025394,A.Peterson,ARI,RB,156.0,11.0,19.0,167.0,529.0,70.0,599.0,2.0,0.0,2.0,-41.092,0.226,-40.866,-0.245,3.587,0.579,11.3,7.4,3.2,0.0,0.0,2.0
2017,00-0025396,T.Ginn,NO,WR,10.0,53.0,70.0,63.0,39.0,787.0,826.0,0.0,4.0,4.0,0.903,55.661,56.564,0.898,13.111,0.757,12.9,8.9,13.2,6.302,1.0,0.0
2017,00-0025399,M.Lynch,LV,RB,207.0,20.0,31.0,227.0,891.0,151.0,1042.0,7.0,0.0,7.0,-15.316,6.45,-8.866,-0.039,4.59,0.645,19.9,19.4,5.6,-6.157,1.0,1.0
2017,00-0026035,D.Amendola,,WR,0.0,61.0,86.0,61.0,0.0,659.0,659.0,0.0,2.0,2.0,0.0,62.004,62.004,1.016,10.803,0.709,65900.0,200.0,8600.0,15.303,0.0,0.0
2017,00-0026069,M.Tolbert,BUF,RB,66.0,14.0,17.0,80.0,247.0,78.0,325.0,1.0,0.0,1.0,-13.353,-2.966,-16.319,-0.204,4.062,0.824,6.8,3.6,3.6,-6.492,0.0,1.0
2017,00-0026153,J.Stewart,CAR,RB,198.0,8.0,15.0,206.0,680.0,52.0,732.0,6.0,1.0,7.0,-39.097,3.351,-35.746,-0.174,3.553,0.533,14.0,19.4,3.0,4.911,3.0,3.0
2017,00-0026164,C.Johnson,ARI,RB,45.0,5.0,6.0,50.0,114.0,43.0,157.0,0.0,0.0,0.0,-11.649,3.44,-8.209,-0.164,3.14,0.833,3.0,0.0,1.0,0.0,0.0,0.0
2017,00-0026176,J.Nelson,,TE,0.0,53.0,89.0,53.0,0.0,482.0,482.0,0.0,6.0,6.0,0.0,46.046,46.046,0.869,9.094,0.596,48200.0,600.0,8900.0,5.183,0.0,0.0
2017,00-0026184,M.Forte,NYJ,RB,103.0,37.0,45.0,140.0,381.0,293.0,674.0,2.0,1.0,3.0,-18.913,16.574,-2.339,-0.017,4.814,0.822,13.4,9.7,9.0,-9.736,0.0,1.0
2017,00-0026189,D.Jackson,TB,WR,3.0,50.0,92.0,53.0,38.0,668.0,706.0,0.0,3.0,3.0,2.156,53.756,55.912,1.055,13.321,0.543,12.0,9.1,15.3,5.592,0.0,0.0
2017,00-0026213,J.Charles,DEN,RB,69.0,23.0,28.0,92.0,296.0,129.0,425.0,1.0,0.0,1.0,-13.81,-0.264,-14.074,-0.153,4.62,0.821,8.0,4.0,5.0,-1.073,0.0,2.0
2017,00-0026901,M.Wallace,BAL,WR,1.0,52.0,92.0,53.0,4.0,748.0,752.0,0.0,4.0,4.0,0.102,57.574,57.676,1.088,14.189,0.565,14.8,11.8,16.3,19.613,1.0,0.0
2017,00-0026986,M.Crabtree,,WR,0.0,58.0,103.0,58.0,0.0,618.0,618.0,0.0,8.0,8.0,0.0,55.882,55.882,0.963,10.655,0.563,61800.0,800.0,10300.0,10.402,2.0,0.0
2017,00-0027029,L.McCoy,BUF,RB,287.0,59.0,77.0,346.0,1138.0,448.0,1586.0,6.0,2.0,8.0,-40.214,25.516,-14.699,-0.042,4.584,0.766,33.3,28.6,16.5,1.264,3.0,1.0
2017,00-0027061,J.Cook,,WR,0.0,54.0,86.0,54.0,0.0,688.0,688.0,0.0,2.0,2.0,0.0,51.11,51.11,0.946,12.741,0.628,68800.0,200.0,8600.0,12.246,1.0,0.0
2017,00-0027325,L.Blount,PHI,RB,174.0,8.0,8.0,182.0,766.0,50.0,816.0,2.0,1.0,3.0,-23.425,1.911,-21.514,-0.118,4.484,1.0,13.9,6.4,1.4,-9.282,0.0,1.0
2017,00-0027531,C.Ivory,JAX,RB,112.0,21.0,28.0,133.0,382.0,175.0,557.0,1.0,1.0,2.0,-27.112,3.998,-23.114,-0.174,4.188,0.75,9.6,5.1,5.4,-5.208,0.0,2.0
