season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2010,00-0003292,K.Collins,TEN,10,295,277,13,1,4,0.0382,11.26,5.697,-0.8489,1823,4,1,1828,14,0,0,0,14,8,5,13,37.3,36.8,-0.35,0.4441,0.0915,21.75,9,148,0.147,6,0.375,12.714,0.0,0
2010,00-0004161,J.Delhomme,CLE,5,158,148,6,0,4,-0.3309,-52.28,3.558,2.1229,872,0,3,875,2,0,0,0,2,7,2,9,18.5,6.9,-1.332,0.3734,0.0949,-12.0,0,21,-0.5712,5,0.3125,10.037,0.0,0
2010,00-0005106,B.Favre,MIN,13,389,359,22,3,5,-0.1728,-67.21,4.554,-1.4843,2509,14,2,2525,11,0,0,0,11,19,7,26,49.6,32.4,-1.869,0.4242,0.1234,-5.48,1,9,-0.6093,6,0.375,10.036,0.0,0
2010,00-0007091,M.Hasselbeck,SEA,14,482,440,29,8,5,-0.0641,-30.9,4.768,-0.8803,2935,50,20,3005,12,3,0,0,15,17,7,24,61.5,51.7,-0.525,0.4523,0.11,-25.54,3,67,-0.3811,7,0.4375,11.071,0.0,0
2010,00-0009311,J.Kitna,DAL,10,363,319,21,16,7,0.0678,24.62,6.015,2.1379,2365,120,34,2519,16,0,1,0,17,12,3,15,43.6,39.5,0.393,0.4711,0.1047,1.09,5,107,0.0102,6,0.375,14.593,0.0,0
2010,00-0010346,P.Manning,IND,16,698,679,16,1,2,0.1689,117.88,6.481,4.13,4700,6,27,4733,33,0,0,0,33,17,4,21,76.4,66.0,1.674,0.5086,0.053,33.73,9,149,0.2264,10,0.625,15.0,1.0,0
2010,00-0011022,D.McNabb,WAS,13,530,471,37,14,8,-0.0594,-31.5,5.337,-3.2843,3377,144,14,3535,14,0,0,0,14,15,5,20,63.3,42.4,0.008,0.4189,0.1094,8.03,2,37,0.217,6,0.375,9.152,0.0,0
2010,00-0019596,T.Brady,NE,16,536,493,25,4,14,0.2734,146.53,8.234,3.1804,3900,20,22,3942,36,0,1,0,37,4,3,7,65.8,66.1,3.038,0.5,0.0634,32.5,9,117,0.2778,14,0.875,19.923,0.0,0
2010,00-0020245,M.Vick,PHI,12,495,370,35,54,36,0.1963,97.18,7.301,5.987,3018,525,160,3703,21,2,7,0,30,6,6,12,62.1,61.2,1.696,0.4909,0.099,-5.44,9,136,-0.04,10,0.625,15.138,0.0,0
2010,00-0020531,D.Brees,NO,16,685,655,26,2,2,0.1138,77.93,6.013,5.9919,4620,9,0,4629,33,0,0,0,33,22,3,25,75.2,70.2,2.738,0.4949,0.0759,6.05,8,182,0.0333,11,0.6875,15.36,0.0,0
2010,00-0020679,S.Hill,DET,11,452,415,17,12,8,0.0462,20.87,5.447,-2.0362,2686,101,20,2807,16,0,0,0,16,12,2,14,51.6,41.0,-0.751,0.4602,0.0708,5.79,3,71,0.0816,6,0.375,11.677,0.0,0
2010,00-0021231,D.Garrard,JAX,14,455,365,32,23,35,0.0722,32.85,5.713,4.417,2734,124,154,3012,23,1,4,0,28,15,5,20,53.9,66.7,1.75,0.4769,0.1209,1.27,7,118,0.0108,8,0.5,12.607,0.0,0
2010,00-0021429,C.Palmer,CIN,16,629,583,26,9,11,0.0213,13.38,5.509,0.7752,3936,47,14,3997,26,0,0,0,26,20,6,26,73.0,65.0,-1.874,0.4817,0.0827,8.65,6,127,0.0681,4,0.25,11.5,0.0,0
2010,00-0021678,T.Romo,DAL,6,224,213,7,3,1,0.0866,19.4,6.677,6.1023,1605,35,5,1645,11,0,0,0,11,7,2,9,28.5,25.6,0.91,0.4955,0.0714,0.0,0,0,0.0,6,0.375,14.593,0.0,0
2010,00-0022055,S.Wallace,CLE,5,112,102,6,3,1,0.0096,1.07,6.028,1.5902,694,12,0,706,4,0,0,0,4,2,0,2,15.0,13.8,-0.079,0.4196,0.0714,-1.34,0,2,-0.6697,5,0.3125,10.037,0.0,0
2010,00-0022121,R.Grossman,WAS,4,145,134,9,1,1,-0.1221,-17.71,5.364,-6.5443,884,2,5,891,7,0,0,0,7,4,5,9,16.0,21.2,-0.841,0.4276,0.1241,-8.86,7,137,-0.0647,6,0.375,9.152,0.0,0
2010,00-0022787,M.Schaub,HOU,16,615,570,32,5,8,0.1208,74.31,6.782,0.5747,4369,28,8,4405,24,0,0,0,24,12,4,16,68.9,52.2,1.126,0.4748,0.078,33.57,7,180,0.1865,6,0.375,15.0,1.0,0
2010,00-0022803,E.Manning,NYG,16,567,538,16,10,3,0.0568,32.21,6.101,2.5469,4002,84,3,4089,31,0,0,0,31,25,8,33,66.6,62.0,0.979,0.4691,0.0864,15.67,8,143,0.1096,10,0.625,12.71,0.0,0
2010,00-0022924,B.Roethlisberger,PIT,12,435,380,31,14,10,0.189,82.21,7.533,3.6382,3195,161,22,3378,17,1,1,0,19,5,5,10,60.2,50.0,1.295,0.4805,0.0943,34.63,5,149,0.2324,12,0.75,13.889,0.5,0
2010,00-0022942,P.Rivers,LAC,16,600,540,38,12,10,0.2352,141.13,7.782,6.0711,4710,62,0,4772,30,0,0,0,30,13,8,21,73.4,60.0,1.172,0.495,0.1067,37.63,6,139,0.2707,0,0.0,0.0,0.0,0
2010,00-0023436,A.Smith,SF,11,375,339,25,6,5,-0.0411,-15.41,5.651,-2.1584,2367,40,26,2433,14,0,0,0,14,10,3,13,47.5,45.2,-0.368,0.4027,0.1013,1.45,5,113,0.0128,6,0.375,10.893,0.0,0
2010,00-0023459,A.Rodgers,GB,15,556,473,31,37,15,0.2008,111.66,7.528,5.9004,3922,317,51,4290,28,1,3,0,32,11,6,17,76.2,74.4,1.91,0.5108,0.0881,2.05,5,92,0.0223,10,0.625,13.857,0.0,0
2010,00-0023460,J.Campbell,LV,13,396,327,33,25,11,0.0401,15.86,5.775,-0.1387,2387,212,17,2616,13,0,1,0,14,8,3,11,45.7,37.8,0.796,0.4141,0.1162,14.29,5,138,0.1035,0,0.0,0.0,0.0,0
2010,00-0023541,K.Orton,DEN,13,547,496,34,13,4,0.044,24.09,6.404,-1.8891,3641,99,5,3745,20,0,0,0,20,9,5,14,66.0,50.0,-0.297,0.4333,0.0878,-35.36,0,43,-0.8224,4,0.25,11.097,1.0,0
2010,00-0023645,D.Anderson,ARI,12,358,328,25,3,2,-0.1765,-63.18,4.473,-8.1657,2065,25,0,2090,7,0,0,0,7,10,4,14,45.7,28.0,-1.799,0.3911,0.1089,0.0,0,0,0.0,5,0.3125,9.323,0.0,0
2010,00-0023662,M.Cassel,KC,15,497,447,26,19,5,0.1241,61.68,6.679,-0.8021,3116,118,16,3250,27,0,0,0,27,7,2,9,57.0,64.3,1.06,0.4648,0.0704,-6.45,4,111,-0.0581,10,0.625,12.2,0.5,0
2010,00-0023682,R.Fitzpatrick,BUF,13,503,441,24,25,13,-0.0178,-8.93,5.66,-1.1836,2992,178,93,3263,23,0,0,0,23,15,9,24,66.7,71.9,-0.239,0.4294,0.0954,-17.52,3,101,-0.1735,4,0.25,10.481,0.0,0
