season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
2007,00-0001477,M.Booker,MIA,WR,2.0,50.0,105.0,52.0,12.0,556.0,568.0,0.0,1.0,1.0,-2.387,48.48,46.094,0.886,10.923,0.476,11.9,4.0,19.3,10.058,0.0,1.0
2007,00-0002099,I.Bruce,LA,WR,2.0,55.0,101.0,57.0,-4.0,733.0,729.0,0.0,4.0,4.0,-1.863,60.722,58.859,1.033,12.789,0.545,14.4,16.7,17.8,14.74,1.0,0.0
2007,00-0004541,D.Driver,GB,WR,2.0,82.0,122.0,84.0,4.0,1048.0,1052.0,0.0,2.0,2.0,-0.802,82.341,81.539,0.971,12.524,0.672,17.4,4.7,21.4,14.505,0.0,0.0
2007,00-0004640,W.Dunn,ATL,RB,228.0,37.0,59.0,265.0,718.0,238.0,956.0,4.0,0.0,4.0,-56.699,0.355,-56.344,-0.213,3.608,0.627,19.0,16.0,10.6,-13.949,1.0,2.0
2007,00-0004915,B.Engram,,WR,0.0,94.0,134.0,94.0,0.0,1147.0,1147.0,0.0,6.0,6.0,0.0,90.359,90.359,0.961,12.202,0.701,114700.0,600.0,13400.0,22.073,2.0,0.0
2007,00-0005091,K.Faulk,NE,RB,63.0,47.0,61.0,110.0,268.0,383.0,651.0,0.0,1.0,1.0,-2.193,24.991,22.797,0.207,5.918,0.77,9.8,1.5,10.5,5.919,0.0,0.0
2007,00-0005720,J.Galloway,TB,WR,1.0,57.0,98.0,58.0,1.0,1014.0,1015.0,0.0,6.0,6.0,-0.494,82.001,81.506,1.405,17.5,0.582,19.5,18.8,20.6,8.371,0.0,0.0
2007,00-0006101,T.Gonzalez,,WR,0.0,99.0,155.0,99.0,0.0,1172.0,1172.0,0.0,5.0,5.0,0.0,92.576,92.576,0.935,11.838,0.639,117200.0,500.0,15500.0,19.324,1.0,0.0
2007,00-0006305,A.Green,HOU,RB,70.0,14.0,19.0,84.0,260.0,123.0,383.0,2.0,0.0,2.0,-4.344,2.552,-1.791,-0.021,4.56,0.737,7.0,5.7,3.7,0.0,0.0,0.0
2007,00-0007468,I.Hilliard,TB,WR,1.0,62.0,87.0,63.0,6.0,722.0,728.0,0.0,1.0,1.0,-0.477,49.42,48.943,0.777,11.556,0.713,14.0,3.1,18.3,5.784,0.0,0.0
2007,00-0007661,P.Holmes,KC,RB,47.0,5.0,10.0,52.0,137.0,17.0,154.0,0.0,0.0,0.0,-9.68,-2.284,-11.964,-0.23,2.962,0.5,3.3,0.0,1.8,0.0,0.0,0.0
2007,00-0007681,T.Holt,,WR,0.0,93.0,150.0,93.0,0.0,1189.0,1189.0,0.0,7.0,7.0,0.0,98.962,98.962,1.064,12.785,0.62,118900.0,700.0,15000.0,20.112,1.0,0.0
2007,00-0008241,E.James,ARI,RB,324.0,25.0,39.0,349.0,1232.0,196.0,1428.0,7.0,0.0,7.0,-15.216,8.866,-6.35,-0.018,4.092,0.641,25.4,17.1,6.7,-2.138,1.0,0.0
2007,00-0008962,J.Jurevicius,,WR,0.0,50.0,82.0,50.0,0.0,614.0,614.0,0.0,3.0,3.0,0.0,60.634,60.634,1.213,12.28,0.61,61400.0,300.0,8200.0,9.545,0.0,0.0
2007,00-0010500,D.Mason,,WR,0.0,103.0,164.0,103.0,0.0,1087.0,1087.0,0.0,5.0,5.0,0.0,92.038,92.038,0.894,10.553,0.628,108700.0,500.0,16400.0,17.437,2.0,0.0
2007,00-0011754,R.Moss,,WR,0.0,98.0,159.0,98.0,0.0,1482.0,1482.0,0.0,23.0,23.0,0.0,153.486,153.486,1.566,15.122,0.616,148200.0,2300.0,15900.0,36.86,6.0,0.0
2007,00-0012478,T.Owens,DAL,WR,1.0,81.0,142.0,82.0,5.0,1355.0,1360.0,0.0,15.0,15.0,0.178,138.942,139.12,1.697,16.585,0.57,23.0,31.2,27.0,12.189,1.0,0.0
2007,00-0012642,D.Patten,NO,WR,2.0,54.0,88.0,56.0,-5.0,792.0,787.0,0.0,3.0,3.0,-1.553,58.867,57.314,1.023,14.054,0.614,13.4,7.1,13.8,19.313,2.0,0.0
2007,00-0013013,M.Pittman,TB,RB,69.0,26.0,39.0,95.0,288.0,191.0,479.0,0.0,0.0,0.0,-5.465,2.357,-3.108,-0.033,5.042,0.667,9.2,0.0,8.2,3.889,0.0,0.0
2007,00-0015601,A.Stecker,NO,RB,114.0,37.0,43.0,151.0,444.0,215.0,659.0,5.0,0.0,5.0,-13.658,7.258,-6.4,-0.042,4.364,0.86,11.2,11.9,6.7,1.844,4.0,1.0
2007,00-0016098,F.Taylor,JAX,RB,223.0,9.0,14.0,232.0,1202.0,58.0,1260.0,5.0,0.0,5.0,4.127,2.192,6.319,0.027,5.431,0.643,21.9,10.9,3.0,12.82,3.0,1.0
2007,00-0016550,A.Toomer,,WR,0.0,59.0,104.0,59.0,0.0,760.0,760.0,0.0,3.0,3.0,0.0,70.204,70.204,1.19,12.881,0.567,76000.0,300.0,10400.0,15.185,0.0,0.0
2007,00-0017162,H.Ward,PIT,WR,2.0,72.0,114.0,74.0,7.0,736.0,743.0,0.0,7.0,7.0,-2.423,73.563,71.14,0.961,10.041,0.632,13.8,17.1,26.1,9.633,1.0,0.0
2007,00-0018958,L.Coles,,WR,0.0,55.0,89.0,55.0,0.0,646.0,646.0,0.0,6.0,6.0,0.0,62.315,62.315,1.133,11.745,0.618,64600.0,600.0,8900.0,6.926,0.0,0.0
2007,00-0019281,M.Furrey,,WR,0.0,61.0,90.0,61.0,0.0,664.0,664.0,0.0,1.0,1.0,0.0,51.909,51.909,0.851,10.885,0.678,66400.0,100.0,9000.0,12.339,0.0,0.0
2007,00-0019484,S.Morris,NE,RB,85.0,6.0,8.0,91.0,384.0,35.0,419.0,3.0,0.0,3.0,5.022,0.219,5.241,0.058,4.604,0.75,6.3,4.6,1.4,0.0,0.0,0.0
2007,00-0019610,R.Droughns,NYG,RB,85.0,7.0,15.0,92.0,275.0,49.0,324.0,6.0,0.0,6.0,-8.24,0.246,-7.994,-0.087,3.522,0.467,5.9,16.2,2.8,-8.882,0.0,0.0
2007,00-0019641,T.Jones,NYJ,RB,310.0,28.0,34.0,338.0,1119.0,217.0,1336.0,1.0,1.0,2.0,-35.41,10.938,-24.472,-0.072,3.953,0.824,27.1,9.5,6.7,-8.058,1.0,0.0
2007,00-0019642,P.Burress,,WR,0.0,70.0,140.0,70.0,0.0,1025.0,1025.0,0.0,12.0,12.0,0.0,103.853,103.853,1.484,14.643,0.5,102500.0,1200.0,14000.0,26.653,3.0,0.0
2007,00-0019643,R.Dayne,HOU,RB,194.0,17.0,26.0,211.0,773.0,112.0,885.0,6.0,0.0,6.0,-11.188,3.497,-7.691,-0.036,4.194,0.654,16.2,17.1,5.0,0.562,3.0,0.0
2007,00-0019647,S.Alexander,SEA,RB,207.0,14.0,25.0,221.0,716.0,76.0,792.0,4.0,1.0,5.0,-28.51,3.874,-24.636,-0.111,3.584,0.56,13.8,12.8,4.3,0.928,2.0,0.0
2007,00-0019650,D.Northcutt,JAX,WR,6.0,44.0,73.0,50.0,27.0,601.0,628.0,0.0,4.0,4.0,-0.42,55.315,54.895,1.098,12.56,0.603,10.9,8.7,15.7,9.927,1.0,0.0
2007,00-0019693,J.Lewis,CLE,RB,298.0,30.0,39.0,328.0,1304.0,248.0,1552.0,9.0,2.0,11.0,-22.748,15.791,-6.956,-0.021,4.732,0.769,27.2,26.2,7.3,4.994,2.0,2.0
2007,00-0019808,K.Watson,CIN,RB,179.0,52.0,68.0,231.0,763.0,373.0,1136.0,7.0,0.0,7.0,0.159,8.023,8.182,0.035,4.918,0.765,20.0,19.4,11.9,-4.361,2.0,1.0
2007,00-0019863,D.Rhodes,LV,RB,75.0,11.0,18.0,86.0,302.0,70.0,372.0,1.0,0.0,1.0,-13.326,-0.794,-14.12,-0.164,4.326,0.611,7.6,3.7,4.0,-9.982,1.0,1.0
2007,00-0020270,C.Buckhalter,PHI,RB,62.0,12.0,21.0,74.0,313.0,87.0,400.0,4.0,0.0,4.0,6.339,5.55,11.889,0.161,5.405,0.571,6.9,11.1,3.7,-0.13,1.0,0.0
2007,00-0020337,S.Smith,CAR,WR,9.0,87.0,149.0,96.0,66.0,1002.0,1068.0,0.0,7.0,7.0,3.711,80.278,83.99,0.875,11.125,0.584,22.9,26.9,30.0,27.995,1.0,0.0
2007,00-0020397,C.Johnson,CIN,WR,6.0,93.0,161.0,99.0,47.0,1440.0,1487.0,0.0,8.0,8.0,1.999,126.408,128.407,1.297,15.02,0.578,26.1,22.2,28.1,27.269,2.0,0.0
2007,00-0020403,An.Thomas,BUF,RB,36.0,15.0,20.0,51.0,89.0,95.0,184.0,0.0,1.0,1.0,-8.459,4.846,-3.612,-0.071,3.608,0.75,4.1,5.0,4.6,0.0,0.0,0.0
2007,00-0020407,R.Johnson,CIN,RB,171.0,13.0,16.0,184.0,497.0,110.0,607.0,3.0,1.0,4.0,-36.819,6.784,-30.035,-0.163,3.299,0.812,10.7,11.1,2.8,-5.149,1.0,2.0
2007,00-0020438,T.Houshmandzadeh,CIN,WR,5.0,112.0,169.0,117.0,14.0,1143.0,1157.0,0.0,12.0,12.0,-0.895,99.208,98.312,0.84,9.889,0.663,20.3,33.3,29.5,21.727,1.0,0.0
2007,00-0020446,C.Chambers,LAC,WR,3.0,66.0,129.0,69.0,12.0,970.0,982.0,0.0,4.0,4.0,-0.167,88.861,88.694,1.285,14.232,0.512,18.9,9.8,28.1,30.749,2.0,0.0
2007,00-0020462,L.Jordan,LV,RB,144.0,28.0,34.0,172.0,549.0,247.0,796.0,3.0,0.0,3.0,-13.406,7.006,-6.4,-0.037,4.628,0.824,16.4,11.1,7.6,-8.94,0.0,0.0
2007,00-0020471,T.Henry,DEN,RB,167.0,7.0,14.0,174.0,691.0,65.0,756.0,4.0,0.0,4.0,-10.047,4.037,-6.011,-0.035,4.345,0.5,13.5,12.9,2.7,-2.952,1.0,1.0
2007,00-0020494,S.Moss,WAS,WR,3.0,61.0,115.0,64.0,13.0,808.0,821.0,0.0,3.0,3.0,-9.03,66.537,57.507,0.899,12.828,0.53,15.4,9.1,22.2,24.706,2.0,1.0
2007,00-0020498,R.Wayne,IND,WR,1.0,104.0,156.0,105.0,4.0,1510.0,1514.0,0.0,10.0,10.0,-0.108,113.754,113.647,1.082,14.419,0.667,25.7,19.6,28.5,19.163,2.0,0.0
2007,00-0020514,M.Bennett,TB,RB,60.0,15.0,22.0,75.0,239.0,99.0,338.0,1.0,1.0,2.0,-6.163,4.033,-2.13,-0.028,4.507,0.682,6.5,6.2,4.6,0.49,1.0,0.0
2007,00-0020536,L.Tomlinson,LAC,RB,315.0,60.0,86.0,375.0,1474.0,475.0,1949.0,15.0,3.0,18.0,9.698,21.603,31.301,0.083,5.197,0.698,37.6,43.9,18.7,13.271,6.0,0.0
2007,00-0020820,J.Chatman,MIA,RB,128.0,27.0,37.0,155.0,515.0,161.0,676.0,1.0,0.0,1.0,-21.852,1.791,-20.06,-0.129,4.361,0.73,14.1,4.0,6.8,-0.083,0.0,0.0
2007,00-0021148,J.Shockey,NYG,WR,1.0,57.0,93.0,58.0,6.0,619.0,625.0,0.0,3.0,3.0,-0.043,43.668,43.625,0.752,10.776,0.613,11.4,8.1,17.4,0.963,0.0,0.0
2007,00-0021164,D.Foster,CAR,RB,247.0,24.0,35.0,271.0,876.0,173.0,1049.0,3.0,1.0,4.0,-52.758,8.719,-44.038,-0.163,3.871,0.686,22.5,15.4,7.0,-14.449,0.0,4.0
2007,00-0021166,J.Reed,BUF,WR,4.0,51.0,87.0,55.0,10.0,578.0,588.0,0.0,0.0,0.0,-0.954,33.849,32.895,0.598,10.691,0.586,13.0,0.0,20.2,3.309,0.0,0.0
2007,00-0021179,C.Portis,WAS,RB,325.0,47.0,60.0,372.0,1262.0,389.0,1651.0,11.0,0.0,11.0,-44.307,16.972,-27.334,-0.073,4.438,0.783,31.1,33.3,11.6,-2.949,4.0,5.0
2007,00-0021182,M.Morris,SEA,RB,140.0,23.0,32.0,163.0,628.0,213.0,841.0,4.0,1.0,5.0,-13.983,10.242,-3.741,-0.023,5.16,0.719,14.7,12.8,5.5,-7.869,1.0,1.0
2007,00-0021184,L.Betts,WAS,RB,93.0,21.0,32.0,114.0,335.0,174.0,509.0,1.0,1.0,2.0,-17.292,4.581,-12.711,-0.112,4.465,0.656,9.6,6.1,6.2,-0.825,2.0,1.0
2007,00-0021190,A.Randle El,WAS,WR,4.0,51.0,79.0,55.0,-3.0,728.0,725.0,0.0,1.0,1.0,-2.746,60.503,57.757,1.05,13.182,0.646,13.6,3.0,15.3,14.037,1.0,0.0
2007,00-0021216,B.Westbrook,PHI,RB,278.0,90.0,120.0,368.0,1333.0,771.0,2104.0,7.0,5.0,12.0,3.83,39.045,42.875,0.117,5.717,0.75,36.3,33.3,21.2,6.611,1.0,0.0
2007,00-0021252,N.Davenport,PIT,RB,107.0,18.0,27.0,125.0,499.0,184.0,683.0,5.0,2.0,7.0,7.121,11.826,18.947,0.152,5.464,0.667,12.7,17.1,6.2,15.537,4.0,0.0
