season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2022,00-0019596,T.Brady,TB,17,770,736,22,4,8,0.0403,31.04,6.107,0.5096,4694,4,8,4706,25,0,1,0,26,9,9,18,77.6,83.9,1.692,0.474,0.0519,-0.49,10,223,-0.0022,8,0.4706,11.593,0.0,0
2022,00-0023459,A.Rodgers,GB,17,594,543,32,13,6,-0.0188,-11.18,5.943,0.547,3695,102,8,3805,26,1,0,0,27,12,7,19,64.3,67.5,-0.53,0.4512,0.0859,4.83,5,134,0.036,8,0.4706,14.8,0.0,0
2022,00-0026143,M.Ryan,IND,12,523,464,38,10,11,-0.1051,-54.97,4.91,-0.0987,3057,80,-3,3134,14,0,1,0,15,13,8,21,56.3,50.0,0.741,0.4359,0.1166,-5.31,1,38,-0.1398,4,0.2353,9.031,0.0,0
2022,00-0026158,J.Flacco,NYJ,5,203,191,10,1,1,-0.1475,-29.95,4.726,-4.0901,1051,7,0,1058,5,0,0,0,5,3,5,8,18.9,17.9,-0.505,0.3941,0.0887,-7.15,0,37,-0.1934,7,0.4118,11.84,0.0,0
2022,00-0026498,M.Stafford,LA,9,339,303,29,5,2,-0.0862,-29.21,5.178,-0.0387,2087,15,2,2104,10,1,0,0,11,8,4,12,41.5,32.4,-0.396,0.4661,0.1209,0.0,0,0,0.0,5,0.2941,11.808,0.0,0
2022,00-0027688,C.McCoy,ARI,4,158,132,13,8,5,-0.2326,-36.74,3.917,-0.2532,780,34,3,817,1,0,0,0,1,3,1,4,14.7,2.9,-0.597,0.3861,0.1139,-37.01,0,76,-0.487,4,0.2353,12.143,0.0,0
2022,00-0027973,A.Dalton,NO,14,422,379,25,11,7,0.0113,4.75,6.527,0.618,2871,53,12,2936,18,0,0,0,18,9,4,13,49.8,45.0,-0.096,0.4953,0.09,-11.41,3,90,-0.1268,7,0.4118,12.692,0.0,0
2022,00-0029263,R.Wilson,DEN,15,586,483,55,28,20,-0.0621,-36.41,5.541,-1.1704,3524,218,66,3808,16,1,2,0,19,11,2,13,66.5,59.4,-1.61,0.384,0.1195,-12.78,10,161,-0.0794,5,0.2941,10.25,0.0,0
2022,00-0029604,K.Cousins,MIN,17,711,644,46,12,9,0.0355,25.21,6.041,1.3007,4547,109,1,4657,29,1,1,0,31,14,4,18,73.1,62.0,2.412,0.4796,0.0928,28.65,11,216,0.1326,13,0.7647,14.133,1.0,0
2022,00-0029701,R.Tannehill,TEN,12,381,325,33,13,10,0.0603,22.98,6.391,0.5388,2536,93,16,2645,13,0,2,0,15,6,3,9,50.8,42.9,1.031,0.4698,0.1129,-12.3,3,73,-0.1684,7,0.4118,11.462,0.0,0
2022,00-0030565,G.Smith,SEA,17,675,573,46,33,23,0.0236,15.94,6.525,5.6222,4282,306,72,4660,30,0,1,0,31,11,8,19,77.3,70.5,0.735,0.4904,0.1022,-29.95,8,210,-0.1426,9,0.5294,15.074,0.0,0
2022,00-0031280,D.Carr,LV,15,551,505,27,14,5,0.0322,17.75,5.979,-2.8706,3522,96,10,3628,24,0,0,0,24,14,2,16,59.8,55.8,0.342,0.4174,0.078,-9.02,4,101,-0.0893,6,0.3529,15.192,1.0,0
2022,00-0031345,J.Garoppolo,SF,11,344,308,18,3,15,0.1855,63.8,7.598,-1.0455,2437,11,28,2476,16,0,2,0,18,4,5,9,38.8,35.3,0.979,0.5058,0.0785,0.0,0,0,0.0,13,0.7647,17.308,0.0,0
2022,00-0031503,J.Winston,NO,3,130,114,11,3,2,-0.1194,-15.52,5.112,2.746,858,11,5,874,4,0,0,0,4,5,2,7,14.8,10.0,0.002,0.4615,0.1385,0.0,0,0,0.0,7,0.4118,12.692,0.0,0
2022,00-0031800,T.Heinicke,WAS,9,299,257,19,13,10,-0.0541,-16.18,6.116,1.7016,1859,76,27,1962,12,0,1,0,13,6,5,11,34.1,37.1,-0.309,0.4415,0.1104,-9.26,3,57,-0.1625,8,0.4706,11.464,0.0,0
2022,00-0032268,M.Mariota,ATL,13,401,298,28,27,48,0.0233,9.35,5.887,-0.6461,2219,200,247,2666,15,0,4,0,19,9,5,14,49.4,55.9,0.414,0.4863,0.1247,0.0,0,0,0.0,7,0.4118,14.038,0.0,0
2022,00-0032950,C.Wentz,WAS,8,327,283,26,12,6,-0.1035,-33.85,4.566,-3.7504,1755,81,8,1844,11,0,1,0,12,9,1,10,32.1,34.3,-0.966,0.3976,0.1101,-0.04,2,51,-0.0009,8,0.4706,11.464,0.0,0
2022,00-0033077,D.Prescott,DAL,12,450,394,20,15,21,0.0997,44.89,6.085,0.0204,2860,75,116,3051,23,0,1,0,24,15,2,17,49.7,43.6,1.258,0.5111,0.0822,1.38,10,217,0.0064,12,0.7059,16.679,0.0,0
