season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
2024,00-0030061,Z.Ertz,,TE,0.0,66.0,93.0,66.0,0.0,654.0,654.0,0.0,7.0,7.0,0.0,57.552,57.552,0.872,9.909,0.71,65400.0,700.0,9300.0,16.168,3.0,0.0
2024,00-0030279,K.Allen,,WR,0.0,70.0,123.0,70.0,0.0,744.0,744.0,0.0,7.0,7.0,0.0,72.115,72.115,1.03,10.629,0.569,74400.0,700.0,12300.0,29.615,2.0,0.0
2024,00-0030506,T.Kelce,KC,TE,1.0,97.0,134.0,98.0,1.0,823.0,824.0,0.0,3.0,3.0,-0.092,65.811,65.719,0.671,8.408,0.724,15.0,7.7,23.3,14.105,1.0,0.0
2024,00-0030564,D.Hopkins,,WR,0.0,56.0,80.0,56.0,0.0,618.0,618.0,0.0,5.0,5.0,0.0,52.967,52.967,0.946,11.036,0.7,61800.0,500.0,8000.0,9.792,1.0,0.0
2024,00-0031381,D.Adams,,WR,0.0,85.0,142.0,85.0,0.0,1063.0,1063.0,0.0,8.0,8.0,0.0,88.074,88.074,1.036,12.506,0.599,106300.0,800.0,14200.0,43.639,5.0,0.0
2024,00-0031408,M.Evans,,WR,0.0,74.0,110.0,74.0,0.0,1004.0,1004.0,0.0,11.0,11.0,0.0,85.271,85.271,1.152,13.568,0.673,100400.0,1100.0,11000.0,39.79,4.0,0.0
2024,00-0031687,R.Mostert,MIA,RB,85.0,19.0,24.0,104.0,278.0,161.0,439.0,2.0,0.0,2.0,-30.199,14.906,-15.293,-0.147,4.221,0.792,7.7,6.1,4.2,-9.486,0.0,2.0
2024,00-0032104,A.Abdullah,LV,RB,66.0,40.0,47.0,106.0,311.0,261.0,572.0,2.0,3.0,5.0,-7.582,16.004,8.422,0.079,5.396,0.851,10.7,17.2,7.9,14.452,2.0,1.0
2024,00-0032764,D.Henry,BAL,RB,325.0,19.0,22.0,344.0,1921.0,193.0,2114.0,16.0,2.0,18.0,40.596,14.533,55.129,0.16,6.145,0.864,30.3,29.0,4.8,20.69,3.0,1.0
2024,00-0033040,T.Hill,MIA,WR,8.0,81.0,123.0,89.0,53.0,959.0,1012.0,0.0,6.0,6.0,-1.236,77.494,76.258,0.857,11.371,0.659,17.8,18.2,21.5,31.089,2.0,0.0
2024,00-0033045,E.Elliott,DAL,RB,74.0,12.0,15.0,86.0,226.0,69.0,295.0,3.0,0.0,3.0,-16.143,1.348,-14.794,-0.172,3.43,0.8,5.1,10.3,2.4,-0.676,1.0,1.0
2024,00-0033090,H.Henry,,WR,0.0,66.0,97.0,66.0,0.0,674.0,674.0,0.0,2.0,2.0,0.0,58.011,58.011,0.879,10.212,0.68,67400.0,200.0,9700.0,9.032,1.0,0.0
2024,00-0033280,C.McCaffrey,SF,RB,50.0,15.0,19.0,65.0,202.0,146.0,348.0,0.0,0.0,0.0,-2.892,3.883,0.991,0.015,5.354,0.789,5.6,0.0,3.7,0.0,0.0,0.0
2024,00-0033288,G.Kittle,,WR,0.0,78.0,94.0,78.0,0.0,1106.0,1106.0,0.0,8.0,8.0,0.0,95.002,95.002,1.218,14.179,0.83,110600.0,800.0,9400.0,35.795,0.0,0.0
2024,00-0033293,A.Jones,MIN,RB,255.0,51.0,62.0,306.0,1138.0,408.0,1546.0,5.0,2.0,7.0,-13.446,16.558,3.112,0.01,5.052,0.823,25.6,15.9,12.0,6.407,2.0,1.0
2024,00-0033357,T.Hill,NO,RB,39.0,23.0,31.0,62.0,278.0,187.0,465.0,6.0,0.0,6.0,23.953,7.968,31.921,0.515,7.5,0.742,8.5,16.7,6.0,0.0,0.0,0.0
2024,00-0033553,J.Conner,ARI,RB,239.0,47.0,55.0,286.0,1094.0,414.0,1508.0,8.0,1.0,9.0,1.231,18.19,19.421,0.068,5.273,0.855,25.3,23.7,10.5,11.696,4.0,0.0
2024,00-0033699,A.Ekeler,WAS,RB,77.0,35.0,41.0,112.0,367.0,366.0,733.0,4.0,0.0,4.0,4.999,19.219,24.217,0.216,6.545,0.854,12.3,7.5,8.1,2.602,0.0,0.0
2024,00-0033858,J.Smith,MIA,WR,2.0,88.0,111.0,90.0,-1.0,884.0,883.0,0.0,8.0,8.0,-1.64,79.217,77.577,0.862,9.811,0.793,15.5,24.2,19.4,23.086,4.0,0.0
2024,00-0033885,D.Njoku,,TE,0.0,64.0,99.0,64.0,0.0,505.0,505.0,0.0,5.0,5.0,0.0,32.917,32.917,0.514,7.891,0.646,50500.0,500.0,9900.0,6.566,1.0,0.0
