season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2008,00-0003292,K.Collins,TEN,16,435,417,8,5,5,0.0381,16.58,5.991,-2.3987,2681,48,13,2742,12,0,0,0,12,7,4,11,54.4,32.4,0.724,0.4368,0.0437,-17.64,3,89,-0.1982,13,0.8125,12.931,0.0,0
2008,00-0003739,D.Culpepper,DET,5,139,113,14,2,10,-0.4073,-56.62,3.945,-3.8103,786,8,17,811,4,0,1,0,5,6,4,10,17.8,15.2,-1.235,0.3237,0.1799,-1.01,1,29,-0.0347,0,0.0,9.241,0.0,0
2008,00-0004161,J.Delhomme,CAR,16,440,413,20,3,4,0.0566,24.89,6.73,-1.1453,3284,24,10,3318,15,1,1,0,17,12,6,18,58.1,37.0,1.434,0.4477,0.0864,29.1,3,87,0.3345,12,0.75,13.355,0.0,0
2008,00-0005106,B.Favre,NYJ,16,567,523,30,7,7,0.0159,8.99,4.899,3.5823,3472,19,31,3522,22,0,1,0,23,22,4,26,63.9,47.9,-0.25,0.485,0.0988,-17.21,3,141,-0.122,9,0.5625,15.0,0.0,0
2008,00-0005589,G.Frerotte,MIN,11,338,300,29,4,5,-0.116,-39.21,4.736,-3.8102,2157,14,5,2176,12,0,1,0,13,15,3,18,40.2,33.3,-0.893,0.4112,0.1391,-7.15,0,11,-0.6498,10,0.625,12.633,0.5,0
2008,00-0005755,J.Garcia,TB,12,428,375,24,26,3,0.0921,39.43,6.464,3.7141,2712,149,7,2868,12,0,1,0,13,6,7,13,52.4,38.2,0.734,0.4883,0.0864,12.41,5,124,0.1001,9,0.5625,12.893,0.0,0
2008,00-0006423,B.Griese,TB,5,193,183,9,1,0,-0.1367,-26.38,4.109,-1.5056,1073,3,0,1076,5,0,0,0,5,7,2,9,19.7,14.7,-0.796,0.4301,0.0933,-4.93,1,41,-0.1201,9,0.5625,12.893,0.0,0
2008,00-0007091,M.Hasselbeck,SEA,7,240,210,19,11,0,-0.1404,-33.68,3.262,-6.917,1216,69,0,1285,5,0,0,0,5,10,2,12,29.0,17.2,-0.904,0.3833,0.1292,0.0,0,0,0.0,4,0.25,10.889,0.0,0
2008,00-0009311,J.Kitna,DET,4,140,119,15,4,2,-0.2801,-39.21,4.06,-7.9471,758,31,-5,784,5,0,0,0,5,5,1,6,17.2,15.2,-0.736,0.4071,0.1571,0.0,0,0,0.0,0,0.0,9.241,0.0,0
2008,00-0010346,P.Manning,IND,16,578,554,14,4,6,0.2228,128.8,6.894,4.8766,4002,28,3,4033,27,0,1,0,28,12,2,14,74.3,62.2,3.578,0.5156,0.0484,74.2,8,115,0.6452,12,0.75,15.08,0.0,0
2008,00-0011022,D.McNabb,PHI,16,623,566,24,24,9,0.0832,51.81,6.315,-0.39,3914,148,8,4070,23,1,1,0,25,11,7,18,72.5,62.5,0.533,0.4671,0.069,32.11,6,143,0.2246,9,0.5625,12.235,0.0,0
2008,00-0017200,K.Warner,ARI,16,630,599,26,1,4,0.1265,79.72,6.992,5.6297,4582,11,0,4593,30,0,0,0,30,14,11,25,75.9,65.2,2.484,0.5063,0.081,-8.28,6,133,-0.0622,9,0.5625,16.423,1.0,0
2008,00-0019559,C.Pennington,MIA,16,513,475,23,11,4,0.1831,93.91,7.231,5.0504,3653,70,3,3726,19,1,0,0,20,7,2,9,66.7,50.0,2.671,0.5107,0.0643,27.86,8,118,0.2361,11,0.6875,14.375,0.0,0
2008,00-0019599,M.Bulger,LA,15,488,442,38,6,2,-0.1914,-93.4,4.373,-5.7057,2727,45,5,2777,11,0,0,0,11,13,6,19,57.0,42.3,-1.644,0.3668,0.1168,-13.64,4,146,-0.0934,0,0.0,0.0,0.0,0
2008,00-0020480,S.Rosenfels,HOU,6,191,172,9,5,5,-0.0104,-1.99,5.762,2.1707,1431,29,9,1469,6,0,0,0,6,10,2,12,23.5,15.4,-0.241,0.5288,0.1099,0.0,0,0,0.0,8,0.5,14.077,1.0,0
