season,player_id,player_name,team,position,total_epa,epa_per_play,total_tds,total_yards,turnovers,pct_team_yards,pct_team_tds,team_wins,pts_per_drive,late_epa,late_tds,any_a,late_epa_per_play,scrimmage_yards,target_share,yards_per_touch,total_touches,last_name,z_total_epa,z_epa_per_play,z_total_tds,z_total_yards,z_turnovers,z_pct_team_yards,z_pct_team_tds,z_team_wins,z_pts_per_drive,z_late_epa,z_late_tds,raw_index,mvp_index,top_qb_index,top_qb_name,nonqb_vs_topqb_pct
2025,00-0036040,J.Johnson,,WR,55.36399841308594,0.719,3.0,889.0,0.0,88900.0,300.0,0.0,0.0,18.76000022888184,0.0,0,0.9745454664354203,889.0,10200.0,11.545,77.0,johnson,0.029068873888003534,0.2063807181356978,-1.2817403537608343,-0.788768837465198,0.5099492768481745,1.4611342673167018,0.3526930201028127,-1.3448183147792894,-1.5538525436395279,0.25708102841006714,-1.1734227296296025,-0.7522113566070561,0.0,100.0,D.Maye,0.0
2025,00-0034960,J.Meyers,JAX,WR,65.06400299072266,0.813,3.0,848.0,0.0,14.9,6.4,13.0,18.231,11.869000434875488,1.0,0,0.5934500217437744,848.0,20.0,10.6,80.0,meyers,0.24454398025276364,0.38757609982151775,-1.2817403537608343,-0.8944422284283681,0.5099492768481745,-0.5791154461243471,-0.5711228355218062,1.36877182165831,0.8525832252577842,-0.16838387809798852,-0.6584674310151726,-0.20580681486320385,27.3,100.0,D.Maye,27.3
2025,00-0038543,J.Smith-Njigba,SEA,WR,141.8470001220703,1.126,10.0,1829.0,0.0,30.0,22.7,14.0,17.889,39.44499969482422,3.0,0,1.2522222125341023,1829.0,35.7,14.516,126.0,smithnjigba,1.950195182936334,0.990918168626429,0.4339434426525707,1.6339869553489461,0.5099492768481745,-0.5787688439303578,-0.5198346936734367,1.5775095244612023,0.8074402801114462,1.5342166585041292,0.37144316621368706,0.7608267909915949,75.7,100.0,D.Maye,75.7
2025,00-0036223,J.Taylor,IND,RB,35.02299880981445,0.095,20.0,1961.0,1.0,33.1,40.0,8.0,19.417,-11.135000228881836,3.0,0,-0.12070460952717438,1961.0,10.4,5.314,369.0,taylor,-0.42278442349964807,-0.9964481985871925,2.884920294671721,1.974203726254762,-0.7343269586613712,-0.5786976871885454,-0.4654000400552286,0.32508330764384863,1.0091315671980075,-1.5886995484350612,0.37144316621368706,0.6648071248437202,70.9,100.0,D.Maye,70.9
2025,00-0036613,J.Waddle,MIA,WR,84.35900115966797,1.278,6.0,938.0,0.0,17.7,16.2,7.0,13.88,13.928999900817873,1.0,0,0.8441818121707801,938.0,21.5,14.212,66.0,waddle,0.6731614875420526,1.2839149560332872,-0.5464472981550894,-0.6624762482653117,0.5099492768481745,-0.5790511755188391,-0.5402870201773878,0.11634560484095638,0.2782646453404891,-0.04119515274841795,-0.6584674310151726,-0.10544190840965462,32.3,100.0,D.Maye,32.3
2025,00-0037228,J.Warren,PIT,RB,13.154000282287598,0.052,8.0,1291.0,0.0,24.2,19.5,10.0,17.261,6.765999794006348,3.0,0,0.10782469791245175,1291.0,8.6,5.143,251.0,warren,-0.908580563707007,-1.0793354476562376,-0.056251927751259354,0.24734587392978705,0.5099492768481745,-0.5789019758989099,-0.5299035313369204,0.7425587132496332,0.7245462170941948,-0.4834539340376732,0.37144316621368706,0.022568344116920783,38.7,100.0,D.Maye,38.7
2025,00-0036997,J.Williams,DAL,RB,6.689000129699707,0.023,13.0,1338.0,1.0,20.0,27.1,7.0,18.115,8.946000099182129,3.0,0,0.12468292821159761,1338.0,8.4,4.662,287.0,williams,-1.0521935470182442,-1.1352361505167567,1.1692364982583157,0.3684836635704942,-0.7343269586613712,-0.5789983818071719,-0.5059900418861468,0.11634560484095638,0.8372715830444061,-0.34885610298913966,0.37144316621368706,0.18554368424920584,46.9,100.0,D.Maye,46.9
2025,00-0037240,J.Williams,DET,WR,97.43299865722656,1.372,7.0,1121.0,0.0,17.1,12.5,9.0,17.815,34.194000244140625,1.0,0,1.926422548965669,1121.0,18.5,15.789,71.0,williams,0.9635861959894996,1.4651103377191073,-0.30134961295317436,-0.1908120886004305,0.5099492768481745,-0.579064947791448,-0.5519291137257907,0.5338210104467409,0.7976725083546367,1.2100088429267535,-0.6584674310151726,0.16024036350474635,45.6,100.0,D.Maye,45.6
2025,00-0030279,K.Allen,,TE,81.177001953125,1.002,4.0,777.0,0.0,77700.0,400.0,0.0,0.0,10.654000282287598,0.0,0,0.5261234707302518,777.0,12200.0,9.593,81.0,allen,0.6024768180664144,0.7518944736366241,-1.0366426685589194,-1.0774376127792236,0.5099492768481745,1.2040518452848905,0.6673441970866747,-1.3448183147792894,-1.5538525436395279,-0.24340055808362773,-1.1734227296296025,-0.6517147752975798,5.0,100.0,D.Maye,5.0
2025,00-0036970,K.Pitts,,WR,68.39900207519531,0.777,5.0,928.0,0.0,92800.0,500.0,0.0,0.0,41.37799835205078,4.0,0,1.8808181069113992,928.0,11900.0,10.545,88.0,pitts,0.3186273764719645,0.3181821238567358,-0.7915449833570044,-0.6882502460612069,0.5099492768481745,1.5506540392742076,0.9819953740705368,-1.3448183147792894,-1.5538525436395279,1.6535640852291196,0.8863984648281169,-0.08661700524838603,33.3,100.0,D.Maye,33.3
