season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
2014,00-0020337,S.Smith,,WR,0.0,79.0,134.0,79.0,0.0,1065.0,1065.0,0.0,6.0,6.0,0.0,88.407,88.407,1.119,13.481,0.59,106500.0,600.0,13400.0,19.398,1.0,0.0
2014,00-0020498,R.Wayne,,WR,0.0,64.0,116.0,64.0,0.0,779.0,779.0,0.0,2.0,2.0,0.0,59.876,59.876,0.936,12.172,0.552,77900.0,200.0,11600.0,6.163,0.0,0.0
2014,00-0021547,A.Gates,,WR,0.0,69.0,98.0,69.0,0.0,821.0,821.0,0.0,12.0,12.0,0.0,86.823,86.823,1.258,11.899,0.704,82100.0,1200.0,9800.0,18.895,3.0,0.0
2014,00-0022044,A.Johnson,,WR,0.0,85.0,147.0,85.0,0.0,936.0,936.0,0.0,3.0,3.0,0.0,52.259,52.259,0.615,11.012,0.578,93600.0,300.0,14700.0,10.112,1.0,0.0
2014,00-0022084,A.Boldin,SF,WR,1.0,83.0,131.0,84.0,4.0,1062.0,1066.0,0.0,5.0,5.0,-0.029,96.13,96.101,1.144,12.69,0.634,21.0,17.2,27.1,18.9,1.0,0.0
2014,00-0022127,J.Witten,,WR,0.0,64.0,90.0,64.0,0.0,703.0,703.0,0.0,5.0,5.0,0.0,69.416,69.416,1.085,10.984,0.711,70300.0,500.0,9000.0,23.14,1.0,0.0
2014,00-0022414,M.Floyd,,WR,0.0,52.0,92.0,52.0,0.0,856.0,856.0,0.0,6.0,6.0,0.0,76.773,76.773,1.476,16.462,0.565,85600.0,600.0,9200.0,18.386,2.0,0.0
2014,00-0022736,S.Jackson,ATL,RB,190.0,20.0,27.0,210.0,707.0,148.0,855.0,6.0,0.0,6.0,-16.424,5.992,-10.432,-0.05,4.071,0.741,14.0,15.4,4.3,-1.495,1.0,0.0
2014,00-0022921,L.Fitzgerald,,WR,0.0,63.0,105.0,63.0,0.0,784.0,784.0,0.0,2.0,2.0,0.0,65.535,65.535,1.04,12.444,0.6,78400.0,200.0,10500.0,8.921,0.0,0.0
2014,00-0023462,R.White,,WR,0.0,80.0,125.0,80.0,0.0,921.0,921.0,0.0,7.0,7.0,0.0,78.142,78.142,0.977,11.512,0.64,92100.0,700.0,12500.0,13.443,2.0,0.0
2014,00-0023465,H.Miller,,WR,0.0,66.0,91.0,66.0,0.0,761.0,761.0,0.0,3.0,3.0,0.0,58.506,58.506,0.886,11.53,0.725,76100.0,300.0,9100.0,14.759,1.0,0.0
2014,00-0023496,V.Jackson,,WR,0.0,70.0,143.0,70.0,0.0,1002.0,1002.0,0.0,2.0,2.0,0.0,82.294,82.294,1.176,14.314,0.49,100200.0,200.0,14300.0,22.931,0.0,0.0
2014,00-0023500,F.Gore,SF,RB,255.0,11.0,19.0,266.0,1106.0,111.0,1217.0,4.0,1.0,5.0,-24.918,5.952,-18.966,-0.071,4.575,0.579,23.9,17.2,3.9,1.34,2.0,2.0
