season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2000,00-0000104,T.Aikman,DAL,11,283,260,13,2,8,-0.1066,-30.15,3.791,,1616,6,7,1629,7,0,0,0,7,14,2,16,35.9,21.2,-0.72,0.4523,0.1131,-6.6,0,36,-0.1833,5,0.3125,10.889,0.0,0
2000,00-0000722,T.Banks,BAL,11,310,272,20,10,8,-0.1015,-31.47,4.062,,1538,57,0,1595,8,0,0,0,8,8,2,10,31.4,25.8,-1.125,0.3903,0.1097,-2.62,0,2,-1.308,12,0.75,9.794,0.0,0
2000,00-0000865,C.Batch,DET,15,464,404,38,6,16,-0.162,-75.18,4.238,,2469,33,-1,2501,13,0,0,0,13,14,4,18,56.5,40.6,-2.01,0.3599,0.1379,-20.33,1,81,-0.2509,9,0.5625,9.594,0.0,0
2000,00-0001218,S.Beuerlein,CAR,16,616,525,60,16,15,-0.0231,-14.23,5.017,,3691,74,8,3773,19,0,1,0,20,18,12,30,77.5,66.7,-2.415,0.4643,0.1558,-8.77,3,130,-0.0675,7,0.4375,11.481,0.0,0
2000,00-0001335,J.Blake,NO,11,349,298,24,9,18,0.0213,7.44,5.447,,2004,74,31,2109,13,0,0,0,13,8,3,11,40.8,35.1,-0.397,0.467,0.1175,0.0,0,0,0.0,10,0.625,13.615,0.0,0
2000,00-0001361,D.Bledsoe,NE,16,609,527,45,11,26,-0.0524,-31.89,4.787,,3247,63,40,3350,17,0,2,0,19,13,8,21,71.5,65.5,-1.419,0.4171,0.1215,9.97,6,167,0.0597,5,0.3125,9.2,0.0,0
2000,00-0001823,A.Brooks,NO,8,234,193,15,7,19,0.0444,10.39,6.298,,1494,48,-5,1537,9,0,2,0,11,6,1,7,29.7,29.7,0.152,0.406,0.1325,8.62,6,164,0.0526,10,0.625,13.615,0.0,0
2000,00-0002110,M.Brunell,JAX,16,600,511,53,22,14,0.0186,11.15,5.543,,3640,158,3,3801,20,1,1,0,22,14,8,22,66.7,55.0,-0.3,0.4583,0.13,29.08,7,128,0.2272,7,0.4375,12.233,0.0,0
2000,00-0002787,S.Case,DET,5,117,90,12,6,9,-0.1668,-19.51,3.02,,498,74,41,613,1,0,1,0,2,3,2,5,13.8,6.2,-1.181,0.4017,0.1709,-5.37,2,71,-0.0756,9,0.5625,9.594,0.0,0
2000,00-0002876,C.Chandler,ATL,14,384,329,40,5,10,-0.2016,-77.41,4.434,,2227,35,-2,2260,10,0,0,0,10,12,3,15,53.2,41.7,-2.156,0.3932,0.151,-2.8,2,47,-0.0596,4,0.25,8.69,0.0,0
