season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2023,00-0026158,J.Flacco,CLE,5,218,205,8,0,5,-0.0441,-9.62,6.85,-2.8756,1616,0,6,1622,13,0,0,0,13,8,3,11,27.7,29.5,0.204,0.4312,0.0917,-1.82,11,172,-0.0106,11,0.6471,12.774,0.0,0
2023,00-0026498,M.Stafford,LA,15,567,521,30,14,2,0.0922,52.26,6.797,-2.5568,3965,73,2,4040,24,0,0,0,24,11,2,13,64.6,53.3,1.603,0.4586,0.0758,20.42,8,154,0.1326,10,0.5882,14.963,0.5,0
2023,00-0028118,T.Taylor,NYG,10,227,175,17,26,9,0.0051,1.17,6.312,4.385,1341,143,58,1542,5,0,0,0,5,3,0,3,32.1,18.5,-0.496,0.4405,0.0925,6.98,3,113,0.0618,6,0.3529,8.312,0.0,0
2023,00-0029263,R.Wilson,DEN,15,557,446,45,36,30,-0.0195,-10.85,6.053,4.853,3070,265,94,3429,26,0,3,0,29,8,10,18,66.9,78.4,-0.202,0.4506,0.1131,-4.91,6,125,-0.0393,8,0.4706,13.222,0.0,0
2023,00-0029604,K.Cousins,MIN,8,338,309,17,3,9,0.0626,21.16,7.227,4.2879,2331,21,11,2363,18,0,0,0,18,5,7,12,39.0,47.4,0.196,0.4586,0.0858,0.0,0,0,0.0,7,0.4118,13.76,0.0,0
2023,00-0029701,R.Tannehill,TEN,9,273,228,32,8,5,-0.0691,-18.87,4.427,1.0427,1616,66,35,1717,4,0,1,0,5,7,0,7,32.8,15.6,0.465,0.4029,0.1429,-0.76,2,86,-0.0089,6,0.3529,10.517,0.0,0
2023,00-0030565,G.Smith,SEA,15,556,497,31,20,8,0.0626,34.8,6.417,2.4441,3624,157,7,3788,20,1,0,0,21,9,3,12,67.8,61.8,2.297,0.4802,0.0791,25.32,5,109,0.2323,9,0.5294,14.56,0.0,0
2023,00-0031280,D.Carr,NO,17,595,550,31,9,5,0.0349,20.77,6.54,3.0328,3878,51,10,3939,25,0,0,0,25,8,3,11,66.6,58.1,0.564,0.4588,0.0706,26.19,14,164,0.1597,9,0.5294,14.889,0.0,0
2023,00-0031345,J.Garoppolo,LV,7,197,169,14,8,6,-0.091,-17.93,4.585,-1.9459,1205,39,8,1252,7,0,0,0,7,9,0,9,24.2,21.9,0.277,0.4721,0.1168,-2.14,0,2,-1.0676,8,0.4706,12.296,0.0,0
2023,00-0031800,T.Heinicke,ATL,5,156,134,8,13,1,0.0555,8.67,5.373,-9.087,890,125,0,1015,5,1,0,0,6,4,0,4,17.9,18.8,-0.103,0.4359,0.0769,6.31,3,70,0.0902,7,0.4118,11.889,0.0,0
2023,00-0032156,T.Siemian,NYJ,5,171,153,8,6,4,-0.3486,-59.62,3.379,-8.9282,724,35,5,764,2,0,0,0,2,4,3,7,16.0,10.0,-1.173,0.3509,0.0877,-52.47,2,154,-0.3407,7,0.4118,8.375,0.0,0
2023,00-0033077,D.Prescott,DAL,17,675,592,39,27,17,0.1967,132.79,7.252,3.9347,4516,188,63,4767,36,1,1,0,38,9,4,13,74.3,74.5,3.415,0.5096,0.077,23.5,10,204,0.1152,12,0.7059,19.577,1.0,0
2023,00-0033106,J.Goff,DET,17,648,606,30,7,5,0.1036,67.12,6.978,1.2739,4575,31,8,4614,30,0,2,0,32,12,7,19,66.8,53.3,3.596,0.4923,0.0756,29.49,10,184,0.1603,12,0.7059,19.208,1.5,0
2023,00-0033275,P.Walker,CLE,5,130,110,11,4,5,-0.2936,-38.17,3.132,-12.9702,674,17,17,708,1,0,0,0,1,5,2,7,12.1,2.3,-1.195,0.3385,0.1385,0.0,0,0,0.0,11,0.6471,12.774,0.0,0
2023,00-0033319,N.Mullens,MIN,5,169,147,12,5,5,0.0742,12.54,6.17,5.6518,1306,20,5,1331,7,0,0,0,7,8,0,8,22.0,18.4,0.616,0.4379,0.1183,12.54,7,169,0.0742,7,0.4118,13.76,0.0,0
2023,00-0033537,D.Watson,CLE,6,215,170,17,17,11,-0.077,-16.55,5.294,-0.3261,1115,105,38,1258,7,0,1,0,8,4,4,8,21.5,18.2,-1.576,0.4186,0.1209,0.0,0,0,0.0,11,0.6471,12.774,0.0,0
2023,00-0033869,M.Trubisky,PIT,5,128,107,7,8,6,-0.1476,-18.89,3.904,-2.2354,632,50,6,688,4,0,2,0,6,5,1,6,12.9,20.7,-0.979,0.4609,0.1016,-13.98,4,73,-0.1916,10,0.5882,11.259,0.0,0
2023,00-0033873,P.Mahomes,KC,16,675,595,27,50,3,0.0932,62.88,6.281,2.7465,4183,408,5,4596,27,0,0,0,27,14,8,22,80.1,67.5,1.112,0.483,0.0741,-10.33,5,176,-0.0587,11,0.6471,14.84,0.0,0
