season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2017,00-0028118,T.Taylor,BUF,15,535,420,46,40,29,0.0451,24.15,5.672,1.2595,2799,313,130,3242,14,0,4,0,18,4,4,8,68.1,60.0,0.879,0.4243,0.1047,15.68,3,118,0.1329,9,0.5625,11.615,0.0,0
2017,00-0028986,C.Keenum,MIN,15,526,482,22,19,3,0.1314,69.12,7.016,3.5839,3547,167,13,3727,22,0,1,0,23,7,3,10,64.9,57.5,2.364,0.4772,0.0608,-3.04,6,143,-0.0213,13,0.8125,14.692,0.0,0
2017,00-0029263,R.Wilson,SEA,16,679,554,43,53,29,0.0749,50.85,6.442,4.6189,3983,445,157,4585,34,1,2,0,37,11,4,15,88.8,94.9,1.787,0.4624,0.0869,-19.68,8,147,-0.1339,9,0.5625,12.621,0.0,0
2017,00-0029567,N.Foles,PHI,6,112,101,5,0,6,-0.2035,-22.79,4.745,-3.2101,537,0,10,547,5,0,0,0,5,2,2,4,9.3,10.0,-0.573,0.375,0.0804,-17.31,5,106,-0.1633,13,0.8125,15.759,0.0,0
2017,00-0029604,K.Cousins,WAS,16,621,540,41,23,17,-0.0017,-1.06,6.379,0.8388,4093,140,49,4282,27,0,4,0,31,13,8,21,79.1,75.6,1.292,0.4477,0.1014,-22.86,7,140,-0.1633,7,0.4375,12.214,0.0,0
2017,00-0029682,B.Osweiler,DEN,6,193,172,10,10,1,-0.0993,-19.17,4.94,-6.1923,1088,72,-2,1158,5,1,0,0,6,5,2,7,21.8,19.4,-0.277,0.3834,0.0933,-3.08,3,67,-0.0459,5,0.3125,9.633,0.0,0
2017,00-0030520,M.Glennon,CHI,4,152,140,8,1,3,-0.2198,-33.41,4.122,1.7492,833,2,2,837,4,0,0,0,4,5,3,8,17.9,14.3,-0.955,0.3882,0.1053,0.0,0,0,0.0,5,0.3125,9.429,0.0,0
2017,00-0031064,T.Savage,HOU,8,245,222,21,2,0,-0.2015,-49.36,4.457,-4.18,1412,4,0,1416,5,0,0,0,5,6,7,13,27.0,12.8,-1.255,0.3878,0.1388,-6.31,0,14,-0.4507,4,0.25,12.519,1.0,0
2017,00-0031280,D.Carr,LV,15,549,517,20,9,3,-0.0071,-3.89,6.052,-0.3161,3496,76,0,3572,22,0,0,0,22,13,10,23,68.2,56.4,0.407,0.4335,0.0801,-34.07,5,151,-0.2256,0,0.0,0.0,0.0,0
2017,00-0031345,J.Garoppolo,SF,6,192,176,8,4,4,0.3108,59.67,7.707,6.0059,1560,19,-1,1578,7,0,1,0,8,5,0,5,27.2,25.8,1.84,0.5365,0.0729,44.42,7,147,0.3022,6,0.375,12.259,0.0,0
2017,00-0031407,B.Bortles,JAX,16,596,526,24,24,22,0.086,51.24,6.18,-2.8849,3687,173,160,4020,21,0,2,0,23,13,4,17,69.1,57.5,-0.898,0.4698,0.0705,16.53,7,153,0.108,10,0.625,13.031,0.0,0
2017,00-0031503,J.Winston,TB,13,502,441,33,23,5,0.0668,33.55,6.713,4.9259,3504,132,5,3641,19,1,0,0,20,11,10,21,62.1,57.1,1.502,0.504,0.1076,28.5,8,175,0.1629,5,0.3125,13.4,0.0,0
2017,00-0031568,B.Petty,NYJ,4,127,113,8,6,0,-0.2413,-30.65,3.091,-14.3534,544,56,0,600,1,0,0,0,1,3,1,4,11.9,2.9,-0.503,0.3622,0.0945,-30.65,1,127,-0.2413,5,0.3125,10.276,0.0,0
2017,00-0031589,B.Hundley,GB,11,379,317,29,21,12,-0.1571,-59.54,3.697,-3.0333,1836,210,63,2109,9,1,1,0,11,12,2,14,42.8,27.5,-0.28,0.4169,0.1187,-26.98,4,131,-0.206,7,0.4375,12.8,0.0,0
2017,00-0032156,T.Siemian,DEN,11,408,351,33,24,0,-0.1351,-55.1,4.362,-1.5084,2285,133,0,2418,12,1,0,0,13,14,4,18,45.6,41.9,-0.993,0.3995,0.125,1.13,1,46,0.0245,5,0.3125,9.633,0.0,0
2017,00-0032268,M.Mariota,TEN,15,526,452,27,22,25,-0.0072,-3.78,5.52,0.692,3232,146,179,3557,13,2,3,0,18,15,4,19,69.8,50.0,0.472,0.4506,0.0894,-15.29,3,148,-0.1033,9,0.5625,11.929,0.0,0
2017,00-0032950,C.Wentz,PHI,13,523,443,28,30,22,0.2164,113.17,7.386,0.4146,3296,218,92,3606,33,0,0,0,33,7,4,11,61.5,66.0,2.481,0.4914,0.0746,18.47,4,45,0.4104,13,0.8125,15.759,0.0,0
2017,00-0033077,D.Prescott,DAL,16,574,491,32,32,19,-0.0066,-3.8,5.725,-0.241,3324,242,121,3687,22,3,3,0,28,13,5,18,70.1,62.2,0.439,0.4425,0.0871,4.26,5,142,0.03,9,0.5625,14.16,0.0,0
2017,00-0033106,J.Goff,LA,15,514,475,25,10,4,0.1451,74.6,7.754,-0.9075,3804,59,6,3869,28,0,1,0,29,7,6,13,65.1,61.7,0.595,0.4494,0.0759,4.02,8,93,0.0433,11,0.6875,17.071,1.0,0
2017,00-0033119,J.Brissett,IND,16,572,467,52,40,13,-0.0951,-54.42,5.276,-4.4544,3098,248,22,3368,13,2,2,0,17,7,5,12,72.5,56.7,-2.123,0.3969,0.1154,1.39,4,126,0.011,4,0.25,9.393,0.0,0
2017,00-0033537,D.Watson,HOU,7,259,204,19,19,17,0.1672,43.31,7.188,2.2591,1699,188,82,1969,19,1,1,0,21,8,1,9,37.5,53.8,1.501,0.4826,0.1081,0.0,0,0,0.0,4,0.25,12.519,1.0,0
2017,00-0033869,M.Trubisky,CHI,12,397,330,31,20,16,-0.1191,-47.27,5.047,-5.3866,2193,214,40,2447,7,0,2,0,9,7,5,12,52.5,32.1,-1.177,0.3955,0.1108,-3.75,4,157,-0.0239,5,0.3125,9.429,0.0,0
2017,00-0033899,D.Kizer,CLE,15,587,475,38,45,29,-0.1945,-114.19,3.7,-6.3284,2894,316,105,3315,11,0,5,0,16,22,10,32,67.6,53.3,-2.632,0.368,0.121,-29.14,5,159,-0.1833,0,0.0,8.069,0.0,0
2017,00-0033936,C.Beathard,SF,6,265,223,19,12,11,-0.1686,-44.69,4.541,-7.129,1430,83,56,1569,4,0,3,0,7,6,4,10,27.1,22.6,-0.891,0.4,0.1132,0.0,0,0,0.0,6,0.375,12.259,0.0,0
