season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
2003,00-0000339,R.Anderson,DAL,RB,70.0,69.0,87.0,139.0,306.0,493.0,799.0,1.0,4.0,5.0,-1.135,15.434,14.299,0.103,5.748,0.793,15.6,18.5,17.7,8.065,2.0,0.0
2003,00-0000745,T.Barber,NYG,RB,279.0,69.0,98.0,348.0,1215.0,461.0,1676.0,2.0,1.0,3.0,-35.516,18.726,-16.79,-0.048,4.816,0.704,32.7,13.6,16.2,1.947,0.0,5.0
2003,00-0001098,B.Bennett,CIN,RB,56.0,25.0,32.0,81.0,173.0,176.0,349.0,0.0,1.0,1.0,-14.808,5.998,-8.81,-0.109,4.309,0.781,6.4,2.6,6.3,6.823,0.0,1.0
2003,00-0001215,J.Bettis,PIT,RB,247.0,13.0,22.0,260.0,811.0,86.0,897.0,7.0,0.0,7.0,-30.503,5.468,-25.034,-0.096,3.45,0.591,17.9,24.1,4.2,-6.839,2.0,4.0
2003,00-0001477,M.Booker,CHI,WR,3.0,52.0,105.0,55.0,-7.0,715.0,708.0,0.0,4.0,4.0,-2.138,50.928,48.789,0.887,12.873,0.495,16.0,16.7,21.0,25.093,2.0,0.0
2003,00-0001532,D.Boston,LAC,WR,3.0,70.0,116.0,73.0,18.0,880.0,898.0,0.0,7.0,7.0,0.338,69.21,69.548,0.953,12.301,0.603,17.4,18.9,22.9,4.982,1.0,0.0
2003,00-0002058,T.Brown,LV,WR,1.0,51.0,93.0,52.0,4.0,563.0,567.0,0.0,2.0,2.0,-0.08,41.254,41.174,0.792,10.904,0.548,12.2,8.7,18.5,6.044,0.0,0.0
2003,00-0002099,I.Bruce,LA,WR,2.0,69.0,119.0,71.0,17.0,981.0,998.0,0.0,5.0,5.0,-0.055,83.514,83.458,1.175,14.056,0.58,17.5,12.5,20.0,8.514,2.0,0.0
2003,00-0002159,S.Bryson,DET,RB,158.0,54.0,72.0,212.0,606.0,340.0,946.0,3.0,0.0,3.0,-15.55,-1.598,-17.148,-0.081,4.462,0.75,22.5,13.6,12.4,-2.04,1.0,0.0
2003,00-0003663,Z.Crockett,LV,RB,48.0,7.0,12.0,55.0,145.0,53.0,198.0,7.0,0.0,7.0,4.837,0.837,5.674,0.103,3.6,0.583,4.2,30.4,2.4,-2.682,1.0,1.0
2003,00-0004052,S.Davis,CAR,RB,318.0,14.0,17.0,332.0,1444.0,159.0,1603.0,8.0,0.0,8.0,-11.658,11.786,0.128,0.0,4.828,0.824,30.4,29.6,3.8,2.827,1.0,3.0
2003,00-0004304,C.Dillon,CIN,RB,138.0,11.0,18.0,149.0,541.0,71.0,612.0,2.0,0.0,2.0,-9.098,2.775,-6.323,-0.042,4.107,0.611,11.2,5.3,3.6,-1.656,0.0,0.0
2003,00-0004541,D.Driver,GB,WR,5.0,52.0,87.0,57.0,51.0,621.0,672.0,0.0,2.0,2.0,2.29,55.094,57.383,1.007,11.789,0.598,11.4,4.0,18.6,22.227,1.0,0.0
2003,00-0004640,W.Dunn,ATL,RB,125.0,37.0,52.0,162.0,672.0,336.0,1008.0,3.0,2.0,5.0,8.593,6.666,15.259,0.094,6.222,0.712,23.2,16.1,11.7,0.0,0.0,0.0
2003,00-0004915,B.Engram,,WR,0.0,52.0,74.0,52.0,0.0,631.0,631.0,0.0,6.0,6.0,0.0,66.971,66.971,1.288,12.135,0.703,63100.0,600.0,7400.0,16.907,1.0,0.0
