season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2025,00-0036442,J.Burrow,CIN,8,291,261,17,8,5,0.107,31.13,6.514,4.6543,1809,26,16,1851,17,0,0,0,17,5,1,6,32.0,30.4,0.294,0.4914,0.079,25.2,13,198,0.1273,6,0.3529,17.25,1.0,0
2025,00-0036898,D.Mills,HOU,6,180,161,8,7,4,-0.0809,-14.57,5.385,-6.6134,915,58,5,978,5,1,0,0,6,1,0,1,17.6,17.6,-0.203,0.4,0.05,-5.37,0,10,-0.537,12,0.7059,14.963,0.0,0
2025,00-0036945,J.Fields,NYJ,9,301,206,27,28,40,-0.0328,-9.88,4.987,-1.8688,1259,242,145,1646,7,1,3,0,11,1,3,4,36.9,40.7,-1.238,0.4585,0.113,0.0,0,0,0.0,3,0.1765,12.5,0.0,0
2025,00-0036971,T.Lawrence,JAX,17,674,559,41,43,31,0.0911,61.43,6.333,-1.8818,4007,310,59,4376,29,4,5,0,38,12,4,16,76.9,71.7,1.644,0.4807,0.0905,69.45,17,199,0.349,13,0.7647,18.231,0.0,0
2025,00-0036972,M.Jones,SF,9,326,288,16,8,14,0.1408,45.89,6.688,3.6786,2151,55,19,2225,13,0,0,0,13,6,3,9,37.3,26.5,1.633,0.5276,0.0798,0.0,0,0,0.0,12,0.7059,19.0,0.0,0
2025,00-0037834,B.Purdy,SF,9,327,287,11,18,11,0.2313,75.64,6.926,7.2285,2167,131,20,2318,20,1,2,0,23,10,3,13,38.8,46.9,2.47,0.5443,0.0765,48.26,13,148,0.3261,12,0.7059,19.0,0.0,0
2025,00-0039150,B.Young,CAR,16,545,479,27,33,6,-0.0237,-12.92,5.482,0.9989,3011,220,14,3245,23,2,0,0,25,11,6,17,63.9,73.5,0.352,0.4367,0.0826,0.39,6,136,0.0029,8,0.4706,13.522,0.0,0
2025,00-0039163,C.Stroud,HOU,14,483,423,23,25,12,0.1263,60.99,6.439,0.3577,3041,194,20,3255,19,0,1,0,20,8,2,10,58.6,58.8,1.181,0.47,0.0683,16.94,9,159,0.1065,12,0.7059,14.963,0.0,0
2025,00-0039376,S.Rattler,NO,9,303,254,18,16,15,-0.0898,-27.22,5.21,2.3568,1586,114,54,1754,8,0,0,0,8,5,5,10,32.5,27.6,-1.142,0.4686,0.0957,0.11,0,1,0.113,6,0.3529,13.304,0.0,0
2025,00-0039732,B.Nix,DEN,17,704,616,22,36,30,0.1077,75.83,5.983,-1.1956,3931,307,66,4304,25,3,2,0,30,11,3,14,76.0,69.8,4.116,0.4517,0.0597,30.08,8,215,0.1399,14,0.8235,14.321,0.0,0
2025,00-0039851,D.Maye,NE,17,620,492,47,62,19,0.3044,188.71,8.262,10.7813,4394,429,48,4871,31,3,1,0,35,8,4,12,77.9,64.8,4.335,0.55,0.0952,63.56,10,132,0.4815,14,0.8235,20.417,0.0,0
2025,00-0039910,J.Daniels,WAS,7,258,186,18,38,16,-0.0071,-1.84,5.922,-2.7291,1262,246,37,1545,8,0,2,0,10,3,2,5,29.9,25.0,0.19,0.4574,0.1008,-11.92,0,25,-0.4767,5,0.2941,15.478,0.0,0
2025,00-0039917,M.Penix,ATL,9,304,277,13,13,1,0.0302,9.19,6.641,-3.6197,1982,77,0,2059,9,1,0,0,10,3,3,6,35.7,26.3,0.834,0.4605,0.0625,0.0,0,0,0.0,8,0.4706,14.708,0.0,0
2025,00-0039918,C.Williams,CHI,17,660,570,24,43,23,0.0816,53.85,6.737,-3.5054,3942,363,32,4337,27,2,1,1,31,7,2,9,71.3,64.6,2.246,0.4455,0.0545,29.72,10,192,0.1548,11,0.6471,16.333,0.0,0
2025,00-0039923,J.McCarthy,MIN,10,301,246,27,17,11,-0.14,-42.15,4.26,-5.7239,1632,156,35,1823,11,2,2,0,15,12,2,14,37.7,40.5,-0.221,0.4219,0.1395,30.25,7,100,0.3025,9,0.5294,13.76,1.0,0
2025,00-0040398,B.Cook,NYJ,5,185,154,19,7,5,-0.3871,-71.62,1.96,-10.0291,739,44,5,788,2,0,0,0,2,7,1,8,17.7,7.4,-0.612,0.3243,0.1459,-71.62,2,185,-0.3871,3,0.1765,12.5,0.0,0
2025,00-0040668,S.Sanders,CLE,8,255,212,23,18,2,-0.2371,-60.45,3.94,-4.9996,1400,167,4,1571,7,1,0,0,8,10,3,13,34.6,29.6,-1.377,0.3686,0.1412,-38.33,6,184,-0.2083,5,0.2941,9.964,0.0,0
2025,00-0040676,C.Ward,TEN,17,625,537,55,23,10,-0.162,-101.23,4.635,-2.9297,3169,151,18,3338,15,0,2,0,17,7,9,16,71.2,58.6,-1.933,0.3824,0.1152,-4.13,9,144,-0.0287,3,0.1765,9.793,0.0,0
2025,00-0040691,J.Dart,NYG,14,454,340,35,38,41,0.074,33.59,5.853,-0.1931,2272,290,202,2764,15,2,7,0,24,5,4,9,50.1,54.5,0.149,0.4604,0.1035,9.25,6,145,0.0638,4,0.2353,15.24,0.0,0
2025,00-0040704,D.Gabriel,CLE,10,217,185,19,11,2,-0.195,-42.31,4.216,-7.5071,937,89,-2,1024,7,0,0,0,7,2,0,2,22.6,25.9,-1.044,0.3226,0.1014,-1.41,0,1,-1.4081,5,0.2941,9.964,0.0,0
2025,00-0040743,T.Shough,NO,11,395,325,31,20,19,-0.0051,-2.0,5.952,1.6082,2384,125,72,2581,10,2,1,0,13,6,4,10,47.8,44.8,1.008,0.4481,0.1089,27.34,8,198,0.1381,6,0.3529,13.304,0.0,0
