season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
2006,00-0000251,M.Alstott,TB,RB,60.0,21.0,38.0,81.0,171.0,85.0,256.0,3.0,0.0,3.0,-11.201,0.888,-10.312,-0.127,3.16,0.553,5.9,15.8,7.2,-11.187,1.0,1.0
2006,00-0000745,T.Barber,NYG,RB,328.0,58.0,81.0,386.0,1662.0,465.0,2127.0,5.0,0.0,5.0,9.578,21.328,30.906,0.08,5.51,0.716,39.5,13.2,15.8,11.017,4.0,1.0
2006,00-0001477,M.Booker,MIA,WR,3.0,55.0,91.0,58.0,19.0,747.0,766.0,0.0,6.0,6.0,-0.218,64.961,64.743,1.116,13.207,0.604,14.7,27.3,15.6,10.591,1.0,0.0
2006,00-0002099,I.Bruce,,WR,0.0,74.0,128.0,74.0,0.0,1098.0,1098.0,0.0,3.0,3.0,0.0,94.312,94.312,1.274,14.838,0.578,109800.0,300.0,12800.0,26.74,1.0,0.0
2006,00-0004052,S.Davis,LA,RB,40.0,12.0,17.0,52.0,177.0,90.0,267.0,0.0,1.0,1.0,-8.815,6.446,-2.368,-0.046,5.135,0.706,4.4,2.7,2.9,5.882,1.0,1.0
2006,00-0004304,C.Dillon,NE,RB,199.0,15.0,16.0,214.0,812.0,147.0,959.0,13.0,0.0,13.0,2.875,7.242,10.116,0.047,4.481,0.938,17.4,28.9,3.0,5.482,3.0,2.0
2006,00-0004541,D.Driver,GB,WR,7.0,91.0,171.0,98.0,16.0,1261.0,1277.0,0.0,8.0,8.0,-1.359,117.487,116.128,1.185,13.031,0.532,22.9,29.6,27.3,31.384,2.0,0.0
2006,00-0004640,W.Dunn,ATL,RB,286.0,22.0,27.0,308.0,1140.0,164.0,1304.0,4.0,1.0,5.0,-34.047,6.638,-27.409,-0.089,4.234,0.815,25.5,16.7,6.6,-3.077,1.0,0.0
2006,00-0005091,K.Faulk,NE,RB,25.0,43.0,56.0,68.0,123.0,356.0,479.0,1.0,2.0,3.0,-1.015,19.738,18.723,0.275,7.044,0.768,8.7,6.7,10.7,7.475,2.0,0.0
2006,00-0005720,J.Galloway,TB,WR,2.0,62.0,142.0,64.0,9.0,1057.0,1066.0,0.0,7.0,7.0,0.092,97.569,97.661,1.526,16.656,0.437,24.4,36.8,26.9,30.061,2.0,0.0
2006,00-0006043,T.Glenn,DAL,WR,3.0,70.0,110.0,73.0,11.0,1047.0,1058.0,0.0,6.0,6.0,-0.895,92.767,91.872,1.259,14.493,0.636,18.0,13.0,22.2,27.779,0.0,0.0
2006,00-0006101,T.Gonzalez,,WR,0.0,73.0,104.0,73.0,0.0,900.0,900.0,0.0,5.0,5.0,0.0,89.307,89.307,1.223,12.329,0.702,90000.0,500.0,10400.0,17.443,0.0,0.0
2006,00-0006305,A.Green,GB,RB,266.0,47.0,64.0,313.0,1059.0,380.0,1439.0,5.0,1.0,6.0,-19.655,15.075,-4.58,-0.015,4.597,0.734,25.8,22.2,10.2,-6.034,1.0,2.0
2006,00-0007024,M.Harrison,,WR,0.0,95.0,149.0,95.0,0.0,1366.0,1366.0,0.0,12.0,12.0,0.0,129.18,129.18,1.36,14.379,0.638,136600.0,1200.0,14900.0,39.674,6.0,0.0
2006,00-0007681,T.Holt,,WR,0.0,93.0,179.0,93.0,0.0,1188.0,1188.0,0.0,10.0,10.0,0.0,104.05,104.05,1.119,12.774,0.52,118800.0,1000.0,17900.0,24.861,2.0,0.0
2006,00-0008241,E.James,ARI,RB,337.0,38.0,61.0,375.0,1159.0,217.0,1376.0,6.0,0.0,6.0,-43.834,5.524,-38.31,-0.102,3.669,0.623,26.4,21.4,11.6,-5.145,3.0,3.0
2006,00-0008561,K.Johnson,CAR,WR,1.0,70.0,128.0,71.0,4.0,815.0,819.0,1.0,4.0,5.0,1.741,65.423,67.164,0.946,11.535,0.547,16.0,19.2,24.2,11.111,0.0,0.0
2006,00-0009163,E.Kennison,KC,WR,4.0,53.0,101.0,57.0,16.0,860.0,876.0,0.0,5.0,5.0,-0.013,70.652,70.639,1.239,15.368,0.525,16.4,14.3,22.6,18.573,2.0,0.0
2006,00-0010500,D.Mason,BAL,WR,1.0,68.0,112.0,69.0,-4.0,750.0,746.0,0.0,2.0,2.0,-1.434,74.099,72.665,1.053,10.812,0.607,14.8,6.2,21.8,6.447,0.0,0.0
2006,00-0011770,E.Moulds,HOU,TE,1.0,57.0,78.0,58.0,6.0,557.0,563.0,0.0,1.0,1.0,0.486,38.54,39.026,0.673,9.707,0.731,12.4,3.8,16.6,1.613,0.0,0.0
2006,00-0011795,M.Muhammad,,WR,0.0,60.0,117.0,60.0,0.0,863.0,863.0,0.0,5.0,5.0,0.0,78.792,78.792,1.313,14.383,0.513,86300.0,500.0,11700.0,20.296,1.0,0.0
2006,00-0012478,T.Owens,,WR,0.0,85.0,153.0,85.0,0.0,1180.0,1180.0,0.0,13.0,13.0,0.0,117.487,117.487,1.382,13.882,0.556,118000.0,1300.0,15300.0,29.289,5.0,0.0
2006,00-0013013,M.Pittman,TB,RB,50.0,47.0,76.0,97.0,245.0,405.0,650.0,1.0,0.0,1.0,3.858,12.501,16.359,0.169,6.701,0.618,14.9,5.3,14.4,15.025,1.0,0.0
2006,00-0013232,P.Price,BUF,TE,5.0,50.0,78.0,55.0,18.0,399.0,417.0,0.0,3.0,3.0,0.904,29.039,29.943,0.544,7.582,0.641,9.3,10.7,18.5,6.368,0.0,0.0
2006,00-0015290,R.Smith,DEN,TE,1.0,52.0,94.0,53.0,-5.0,512.0,507.0,0.0,3.0,3.0,-1.296,42.913,41.617,0.785,9.566,0.553,10.0,9.4,20.9,9.255,1.0,0.0
2006,00-0015830,M.Strong,SEA,RB,33.0,29.0,43.0,62.0,149.0,159.0,308.0,1.0,0.0,1.0,-1.252,-1.61,-2.863,-0.046,4.968,0.674,6.0,2.9,8.5,-8.633,0.0,0.0
2006,00-0016098,F.Taylor,JAX,RB,231.0,23.0,28.0,254.0,1146.0,242.0,1388.0,5.0,1.0,6.0,2.947,7.492,10.439,0.041,5.465,0.821,25.9,15.8,6.3,12.182,2.0,1.0
2006,00-0017162,H.Ward,PIT,WR,2.0,74.0,126.0,76.0,30.0,975.0,1005.0,0.0,6.0,6.0,1.441,82.898,84.339,1.11,13.224,0.587,16.9,15.8,24.4,19.325,0.0,0.0
2006,00-0018958,L.Coles,NYJ,WR,2.0,91.0,151.0,93.0,14.0,1079.0,1093.0,0.0,6.0,6.0,0.19,93.631,93.821,1.009,11.753,0.603,21.9,18.8,31.7,22.329,2.0,0.0
2006,00-0019281,M.Furrey,,WR,0.0,98.0,146.0,98.0,0.0,1086.0,1086.0,0.0,6.0,6.0,0.0,87.095,87.095,0.889,11.082,0.671,108600.0,600.0,14600.0,21.455,2.0,0.0
2006,00-0019484,S.Morris,MIA,RB,92.0,21.0,35.0,113.0,400.0,162.0,562.0,1.0,0.0,1.0,-14.796,8.138,-6.658,-0.059,4.973,0.6,10.8,4.5,6.0,1.857,1.0,2.0
2006,00-0019610,R.Droughns,CLE,RB,220.0,27.0,33.0,247.0,758.0,169.0,927.0,4.0,0.0,4.0,-46.474,0.933,-45.542,-0.184,3.753,0.818,20.7,18.2,6.6,-11.359,0.0,4.0
