season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2011,00-0022121,R.Grossman,WAS,13,491,457,25,4,5,-0.0358,-17.57,4.917,-1.215,3151,16,6,3173,16,0,1,0,17,20,6,26,56.6,60.7,-0.308,0.4318,0.1039,0.3,6,149,0.002,5,0.3125,10.286,0.0,0
2011,00-0022787,M.Schaub,HOU,10,314,290,16,5,3,0.209,65.63,7.879,-0.1225,2479,13,3,2495,15,1,1,0,17,6,1,7,40.9,42.5,1.167,0.4904,0.0732,0.0,0,0,0.0,10,0.625,12.29,0.0,0
2011,00-0022803,E.Manning,NYG,16,629,588,28,10,3,0.1252,78.72,7.446,1.4393,4926,43,-9,4960,29,1,0,0,30,16,6,22,78.3,61.2,2.324,0.469,0.0811,16.68,6,157,0.1062,9,0.5625,12.71,0.5,0
2011,00-0022924,B.Roethlisberger,PIT,15,569,511,40,13,5,0.1238,70.42,6.53,2.9447,4077,75,6,4158,21,0,0,0,21,14,9,23,67.5,60.0,1.718,0.471,0.1125,-0.04,2,112,-0.0004,12,0.75,13.0,0.0,0
2011,00-0022942,P.Rivers,LAC,16,631,580,30,9,12,0.1531,96.61,6.666,3.86,4624,49,-8,4665,27,1,0,0,28,20,5,25,72.4,58.3,1.335,0.4976,0.1014,50.62,8,136,0.3722,0,0.0,0.0,0.0,0
2011,00-0023436,A.Smith,SF,16,522,445,43,25,9,0.0585,30.56,6.154,-0.7351,3144,163,32,3339,17,1,1,0,19,5,3,8,65.6,59.4,0.149,0.4349,0.0996,4.83,3,141,0.0343,13,0.8125,12.667,0.0,0
2011,00-0023459,A.Rodgers,GB,15,565,481,35,42,7,0.3946,222.93,9.304,8.811,4424,260,8,4692,43,3,0,0,46,6,0,6,72.5,73.0,4.609,0.5345,0.0761,20.38,7,86,0.237,15,0.9375,19.31,0.0,0
2011,00-0023460,J.Campbell,LV,6,186,166,5,8,7,0.07,13.03,6.38,2.7263,1170,62,3,1235,6,0,2,0,8,4,2,6,20.2,20.0,0.585,0.4624,0.0645,0.0,0,0,0.0,0,0.0,0.0,0.0,0
2011,00-0023541,K.Orton,DEN,9,264,251,10,3,0,0.0334,8.83,5.667,-1.8654,1758,23,0,1781,9,0,0,0,9,9,4,13,35.1,25.0,-0.17,0.4659,0.0871,15.43,1,98,0.1575,8,0.5,10.3,0.0,0
2011,00-0023578,D.Orlovsky,IND,8,206,190,14,2,0,0.0122,2.52,5.181,2.7126,1201,9,0,1210,6,0,0,0,6,4,4,8,25.7,24.0,-0.038,0.4757,0.1068,-12.25,4,144,-0.0851,2,0.125,9.0,0.0,0
2011,00-0023662,M.Cassel,KC,9,310,268,22,18,2,-0.0677,-20.99,4.786,-1.0548,1713,103,1,1817,10,0,0,0,10,9,3,12,35.9,55.6,0.516,0.4032,0.1097,0.0,0,0,0.0,7,0.4375,7.31,0.0,0
2011,00-0023682,R.Fitzpatrick,BUF,16,633,563,22,26,22,-0.0134,-8.46,5.308,1.1319,3808,178,45,4031,24,0,0,0,24,23,3,26,72.0,61.5,-0.261,0.4534,0.0806,-28.46,4,175,-0.1626,6,0.375,12.4,0.0,0
2011,00-0024218,V.Young,PHI,5,137,114,8,13,2,-0.034,-4.66,4.156,-1.8211,866,79,4,949,4,0,0,0,4,9,0,9,15.9,9.1,-0.025,0.438,0.1241,-3.46,0,3,-1.153,8,0.5,12.774,1.0,0
2011,00-0024226,J.Cutler,CHI,10,350,314,23,7,6,-0.0267,-9.36,6.246,-1.1358,2319,47,2,2368,13,0,1,0,14,7,4,11,46.0,42.4,0.374,0.4257,0.1,0.0,0,0,0.0,8,0.5,11.767,0.0,0
2011,00-0024264,K.Clemens,LA,3,105,91,9,5,0,-0.1285,-13.5,4.73,-9.8102,546,37,0,583,2,1,0,0,3,1,0,1,12.0,15.0,-0.507,0.4286,0.0952,-13.5,3,105,-0.1285,0,0.0,0.0,0.0,0
2011,00-0024279,T.Jackson,SEA,15,521,449,41,20,11,-0.0372,-19.37,5.092,1.438,3091,102,13,3206,14,1,0,0,15,13,5,18,63.0,46.9,-1.407,0.4242,0.1171,-12.6,4,145,-0.0869,7,0.4375,10.7,0.0,0
2011,00-0024812,T.Palko,KC,6,148,132,11,2,3,-0.2108,-31.19,3.063,-2.5643,796,20,-5,811,2,0,0,0,2,7,1,8,16.0,11.1,-0.636,0.3851,0.1351,-8.92,1,38,-0.2347,7,0.4375,7.31,0.0,0
2011,00-0025423,K.Kolb,ARI,9,296,253,30,8,5,-0.0451,-13.34,5.498,-4.9468,1955,58,10,2023,9,0,0,0,9,8,4,12,37.5,26.5,-1.379,0.4122,0.1419,-2.56,0,2,-1.2811,8,0.5,10.759,0.0,0
2011,00-0025427,J.Beck,WAS,4,158,133,16,8,1,-0.1742,-27.52,4.255,-2.0425,858,42,2,902,2,1,1,0,4,4,4,8,16.1,14.3,-0.959,0.4177,0.1519,0.0,0,0,0.0,5,0.3125,10.286,0.0,0
2011,00-0025708,M.Moore,MIA,13,406,348,36,11,11,-0.048,-19.5,5.685,2.8532,2497,69,5,2571,16,0,2,0,18,9,9,18,49.0,56.2,-0.732,0.3966,0.1404,-15.24,7,119,-0.128,6,0.375,10.281,0.0,0
2011,00-0025970,C.Hanie,CHI,4,131,99,19,12,1,-0.461,-60.39,1.144,-7.2106,613,97,1,711,3,0,0,0,3,9,1,10,13.8,9.1,-1.711,0.374,0.2214,-29.23,1,56,-0.5219,8,0.5,11.767,0.0,0
2011,00-0026143,M.Ryan,ATL,16,608,560,26,15,7,0.1406,85.48,6.901,1.9866,4177,101,6,4284,29,0,2,0,31,12,4,16,69.9,66.0,1.651,0.4737,0.0707,42.66,10,131,0.3257,10,0.625,14.889,0.0,0
2011,00-0026158,J.Flacco,BAL,16,592,542,31,9,10,0.0707,41.85,5.702,-1.8753,3610,91,18,3719,20,0,1,0,21,12,6,18,66.9,56.8,1.15,0.4307,0.0828,13.67,7,120,0.1139,12,0.75,12.194,0.0,0
2011,00-0026197,C.Henne,MIA,4,137,112,11,11,3,0.125,17.13,5.699,1.1564,868,103,10,981,4,0,1,0,5,4,0,4,18.7,15.6,-0.131,0.4599,0.1095,0.0,0,0,0.0,6,0.375,10.281,0.0,0
2011,00-0026498,M.Stafford,DET,16,731,676,38,11,6,0.1168,85.41,6.912,1.2825,5100,71,12,5183,41,0,0,0,41,16,5,21,78.5,74.5,2.52,0.4884,0.0807,60.04,14,194,0.3095,10,0.625,15.29,1.0,0
2011,00-0026898,M.Sanchez,NYJ,16,608,540,39,16,13,-0.1197,-72.79,5.079,-3.8988,3474,93,17,3584,26,0,6,0,32,18,10,28,69.6,66.7,-2.051,0.4046,0.1102,-44.44,10,162,-0.2743,8,0.5,12.567,0.0,0
2011,00-0026993,J.Freeman,TB,15,623,549,29,27,18,-0.0719,-44.77,4.841,-1.0074,3587,212,35,3834,16,1,3,0,20,21,10,31,75.8,69.0,-0.798,0.4639,0.0963,-36.23,6,167,-0.217,4,0.25,11.038,0.0,0
2011,00-0027134,C.Painter,IND,9,275,244,16,9,6,-0.2109,-58.01,4.431,-7.9609,1541,106,3,1650,6,0,0,0,6,9,5,14,35.0,24.0,-1.734,0.3964,0.1091,0.0,0,0,0.0,2,0.125,9.0,0.0,0
2011,00-0027688,C.McCoy,CLE,13,546,462,32,38,14,-0.058,-31.67,4.644,-3.7007,2682,204,16,2902,14,0,0,0,14,11,2,13,63.6,66.7,-1.261,0.4176,0.0842,-6.33,0,44,-0.1439,4,0.25,8.385,0.0,0
2011,00-0027754,J.Skelton,ARI,8,319,274,23,17,5,-0.1597,-50.94,4.515,-5.864,1913,128,7,2048,11,0,0,0,11,14,2,16,38.0,32.4,-0.391,0.4138,0.1223,-21.18,7,183,-0.1158,8,0.5,10.759,0.0,0
2011,00-0027854,S.Bradford,LA,10,404,356,36,4,8,-0.2764,-111.67,4.462,-8.007,2147,41,-8,2180,6,0,0,0,6,6,9,15,45.0,30.0,-2.787,0.3663,0.1287,-7.29,0,33,-0.221,0,0.0,0.0,0.0,0
2011,00-0027876,T.Tebow,DEN,13,423,269,33,32,89,-0.1202,-50.85,4.881,-8.0983,1729,248,415,2392,12,0,6,0,18,6,7,13,47.1,50.0,-0.492,0.3783,0.1395,-36.5,5,165,-0.2212,8,0.5,10.3,0.0,0
2011,00-0027939,C.Newton,CAR,16,670,516,35,47,72,0.117,78.4,6.254,-0.3575,4051,364,349,4764,21,1,13,0,35,17,6,23,77.6,72.9,0.816,0.4627,0.0925,12.44,9,135,0.0921,6,0.375,15.615,0.0,0
2011,00-0027948,B.Gabbert,JAX,15,486,412,40,21,13,-0.2406,-116.94,3.686,-10.9005,2214,102,10,2326,12,0,0,0,12,11,5,16,53.2,52.2,-3.026,0.3333,0.1152,-38.26,4,129,-0.2966,5,0.3125,8.379,0.5,0
2011,00-0027950,C.Ponder,MIN,11,345,290,30,21,4,-0.1331,-45.93,4.225,-6.9174,1841,204,18,2063,13,0,0,0,13,13,4,17,39.8,31.0,-1.101,0.3884,0.1362,-32.21,4,92,-0.3501,3,0.1875,11.724,0.0,0
2011,00-0027973,A.Dalton,CIN,16,570,517,24,24,5,-0.0044,-2.51,5.643,-1.4935,3398,136,24,3558,20,0,1,0,21,13,3,16,69.0,65.6,-1.08,0.4246,0.0702,-9.58,3,143,-0.067,9,0.5625,11.862,0.0,0
2011,00-0028090,T.Yates,HOU,6,155,131,15,6,3,-0.0134,-2.08,5.479,-1.7048,949,48,17,1014,3,0,0,0,3,3,4,7,16.6,7.5,0.404,0.4452,0.1419,2.32,2,110,0.0211,10,0.625,12.29,0.0,0
