season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
2000,00-0000145,D.Alexander,KC,WR,3.0,72.0,135.0,75.0,45.0,1265.0,1310.0,0.0,9.0,9.0,1.519,97.882,99.401,1.325,17.467,0.533,24.7,27.3,25.1,22.367,1.0,0.0
2000,00-0000210,J.Allen,CHI,RB,285.0,39.0,60.0,324.0,1096.0,291.0,1387.0,2.0,1.0,3.0,-40.897,11.292,-29.605,-0.091,4.281,0.65,31.5,18.8,11.6,-9.443,2.0,4.0
2000,00-0000251,M.Alstott,TB,RB,130.0,12.0,18.0,142.0,450.0,92.0,542.0,5.0,0.0,5.0,-16.552,3.99,-12.562,-0.088,3.817,0.667,12.4,14.7,4.3,-1.483,0.0,2.0
2000,00-0000279,K.Anders,KC,RB,75.0,15.0,19.0,90.0,329.0,76.0,405.0,2.0,0.0,2.0,-10.428,0.309,-10.119,-0.112,4.5,0.789,7.6,6.1,3.5,-1.528,0.0,1.0
2000,00-0000316,J.Anderson,ATL,RB,281.0,41.0,56.0,322.0,1013.0,375.0,1388.0,6.0,0.0,6.0,-46.415,14.994,-31.42,-0.098,4.311,0.732,32.7,30.0,11.3,-3.993,0.0,4.0
2000,00-0000339,R.Anderson,NYJ,RB,27.0,87.0,123.0,114.0,63.0,831.0,894.0,0.0,2.0,2.0,-6.785,43.051,36.267,0.318,7.842,0.707,16.8,5.9,19.9,13.981,1.0,0.0
2000,00-0000534,D.Autry,PHI,RB,110.0,24.0,37.0,134.0,324.0,275.0,599.0,3.0,1.0,4.0,-17.164,16.66,-0.504,-0.004,4.47,0.649,13.0,13.8,6.5,0.403,1.0,1.0
2000,00-0000745,T.Barber,NYG,RB,213.0,69.0,92.0,282.0,1007.0,701.0,1708.0,8.0,1.0,9.0,-21.317,35.819,14.501,0.051,6.057,0.75,31.1,24.3,18.1,-0.139,3.0,3.0
2000,00-0000942,F.Beasley,SF,RB,48.0,31.0,51.0,79.0,141.0,233.0,374.0,3.0,3.0,6.0,1.077,9.738,10.815,0.137,4.734,0.608,6.5,13.0,9.1,2.113,1.0,0.0
2000,00-0001098,B.Bennett,CIN,RB,89.0,19.0,29.0,108.0,322.0,168.0,490.0,3.0,0.0,3.0,-19.244,5.607,-13.637,-0.126,4.537,0.655,11.8,16.7,6.7,-9.455,1.0,1.0
