season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2006,00-0008442,B.Johnson,MIN,15,489,438,28,17,6,-0.1723,-84.26,4.41,0.9891,2750,78,11,2839,9,0,1,0,10,15,6,21,55.7,31.2,-2.707,0.4049,0.1002,-9.39,2,48,-0.1956,6,0.375,9.724,0.0,0
2006,00-0009311,J.Kitna,DET,16,686,595,63,14,14,-0.0755,-51.79,4.939,-0.0512,4208,95,68,4371,21,0,2,0,23,22,13,35,83.4,69.7,-2.277,0.4563,0.1443,-24.43,8,181,-0.135,3,0.1875,11.296,0.0,0
2006,00-0010346,P.Manning,IND,16,579,555,14,6,4,0.3043,176.19,7.954,5.053,4397,47,2,4446,31,1,3,0,35,9,4,13,72.6,70.0,6.027,0.5613,0.0484,56.27,11,156,0.3607,12,0.75,18.565,1.0,0
2006,00-0011022,D.McNabb,PHI,10,363,314,21,19,9,0.1058,38.42,7.588,-2.4699,2612,195,21,2828,17,1,2,0,20,6,5,11,47.3,40.8,1.04,0.4518,0.0964,0.0,0,0,0.0,10,0.625,13.267,0.0,0
2006,00-0011024,S.McNair,BAL,16,501,463,14,11,13,0.0751,37.62,5.757,3.1698,3050,111,29,3190,16,0,1,0,17,12,4,16,63.2,53.1,1.292,0.4611,0.0619,16.37,4,104,0.1574,13,0.8125,11.767,0.0,0
2006,00-0013042,J.Plummer,DEN,12,357,316,18,11,12,-0.057,-20.36,4.545,-3.5628,1994,69,56,2119,11,0,1,0,12,13,3,16,41.7,34.3,-0.648,0.4314,0.0952,-7.33,0,4,-1.8328,9,0.5625,10.29,0.0,0
2006,00-0017200,K.Warner,ARI,6,190,168,14,2,6,0.0137,2.6,6.418,1.602,1377,10,-2,1385,6,0,0,0,6,5,4,9,26.5,18.8,-0.782,0.4632,0.1263,15.75,1,48,0.3282,5,0.3125,10.467,0.0,0
2006,00-0019559,C.Pennington,NYJ,16,534,479,29,17,9,0.053,28.31,5.512,2.8658,3352,94,27,3473,17,0,0,0,17,16,6,22,69.4,51.5,1.195,0.4644,0.0955,-0.57,4,149,-0.0038,10,0.625,12.154,0.0,0
2006,00-0019596,T.Brady,NE,16,570,518,26,14,12,0.1011,57.6,6.062,0.9628,3533,92,31,3656,24,0,0,0,24,12,9,21,66.5,52.2,1.326,0.4561,0.0825,-3.46,4,126,-0.0274,12,0.75,13.75,0.0,0
2006,00-0019599,M.Bulger,LA,16,640,582,49,3,6,0.0659,42.19,6.426,1.6351,4301,47,6,4354,24,0,0,0,24,8,6,14,71.4,63.2,1.094,0.4672,0.1016,37.6,8,152,0.2473,0,0.0,0.0,0.0,0
2006,00-0019623,T.Rattay,TB,4,108,101,4,1,2,-0.0391,-4.22,6.857,-0.1498,748,4,0,752,4,0,0,0,4,2,3,5,17.2,17.4,-0.468,0.4722,0.0833,-4.22,4,108,-0.0391,4,0.25,6.806,0.0,0
2006,00-0020245,M.Vick,ATL,16,553,389,45,48,71,-0.0333,-18.41,4.576,-4.085,2474,493,550,3517,20,0,2,0,22,13,4,17,68.7,68.8,0.523,0.4304,0.1212,-6.14,5,111,-0.0553,7,0.4375,10.815,0.0,0
2006,00-0020434,C.Weinke,CAR,3,108,96,10,1,1,-0.2492,-26.91,4.057,-4.9556,625,13,0,638,2,0,0,0,2,4,0,4,12.5,7.7,-0.523,0.3981,0.1296,-26.91,2,108,-0.2492,8,0.5,9.31,0.5,0
2006,00-0020531,D.Brees,NO,16,589,555,18,12,4,0.1861,109.63,7.581,1.6749,4424,62,-2,4484,26,0,0,0,26,11,6,17,70.6,51.0,2.817,0.489,0.0611,23.6,6,120,0.1967,10,0.625,14.241,0.0,0
2006,00-0020608,D.Carr,HOU,16,527,441,40,25,21,-0.0976,-51.41,4.59,3.6349,2765,163,38,2966,11,1,1,0,13,12,9,21,65.1,44.8,-0.918,0.4402,0.1233,-26.62,1,102,-0.261,6,0.375,9.536,0.0,0
2006,00-0021141,J.Harrington,MIA,11,413,387,14,4,8,-0.1005,-41.49,4.219,-2.7181,2236,20,4,2260,12,0,0,0,12,15,0,15,43.4,48.0,-1.938,0.4407,0.0726,-32.63,1,69,-0.4729,6,0.375,9.63,0.0,0
2006,00-0021231,D.Garrard,JAX,10,299,241,20,26,12,-0.0516,-15.41,5.406,1.736,1735,220,40,1995,10,0,0,0,10,9,4,13,37.3,23.3,-0.791,0.4515,0.1104,-29.15,3,110,-0.265,8,0.5,14.269,0.0,0
2006,00-0021429,C.Palmer,CIN,16,568,516,36,6,10,0.1053,59.81,6.848,5.4532,4036,38,7,4081,28,0,0,0,28,13,8,21,71.9,65.1,1.155,0.493,0.1021,9.59,6,141,0.068,8,0.5,13.815,1.0,0
2006,00-0021678,T.Romo,DAL,13,384,339,21,16,8,0.2248,86.32,7.15,7.9338,2903,103,14,3020,19,0,0,0,19,13,4,17,51.3,38.8,2.89,0.5339,0.099,2.38,6,146,0.0163,9,0.5625,14.655,0.0,0
2006,00-0022005,C.Simms,TB,3,112,105,4,3,0,-0.3705,-41.5,2.367,-6.8547,585,8,0,593,1,1,0,0,2,7,0,7,13.6,8.7,-0.625,0.3661,0.0982,0.0,0,0,0.0,4,0.25,6.806,0.0,0
2006,00-0022055,S.Wallace,SEA,6,166,141,13,6,6,-0.1316,-21.85,4.494,-0.2017,927,67,53,1047,8,0,0,0,8,7,6,13,20.3,21.1,-0.679,0.4277,0.1627,0.0,0,0,0.0,9,0.5625,11.167,0.0,0
2006,00-0022121,R.Grossman,CHI,16,508,479,21,1,7,-0.0882,-44.81,5.23,-3.7685,3197,22,2,3221,23,0,0,0,23,20,8,28,60.0,54.8,-1.543,0.4035,0.0984,-10.66,5,123,-0.0867,13,0.8125,12.939,0.0,0
2006,00-0022177,B.Leftwich,JAX,6,210,184,9,10,7,0.0017,0.36,5.311,-1.2312,1158,41,8,1207,7,1,1,0,9,5,1,6,22.6,20.9,0.092,0.4095,0.0762,0.0,0,0,0.0,8,0.5,14.269,0.0,0
2006,00-0022803,E.Manning,NYG,16,556,520,25,5,6,-0.0441,-24.53,5.006,-3.9664,3244,34,2,3280,24,0,0,0,24,18,5,23,61.0,60.0,-0.148,0.4586,0.0881,-23.88,5,131,-0.1823,8,0.5,11.833,0.0,0
2006,00-0022912,J.Losman,BUF,16,510,428,47,15,20,-0.0563,-28.72,5.196,3.3405,3050,111,32,3193,19,0,1,0,20,14,11,25,71.1,64.5,0.22,0.449,0.1471,5.16,7,117,0.0441,7,0.4375,11.111,0.0,0
2006,00-0022924,B.Roethlisberger,PIT,15,535,465,46,14,10,-0.0079,-4.22,5.035,1.547,3528,78,28,3634,18,1,1,0,20,23,5,28,61.3,46.5,0.691,0.4542,0.1383,28.37,6,119,0.2384,8,0.5,13.074,0.0,0
2006,00-0022942,P.Rivers,LAC,16,530,460,28,9,33,0.132,69.96,6.709,1.8715,3387,48,10,3445,22,0,0,0,22,9,3,12,57.9,38.6,1.596,0.4528,0.0981,3.47,6,117,0.0296,0,0.0,0.0,0.0,0
2006,00-0023436,A.Smith,SF,16,506,439,37,15,15,-0.078,-39.46,4.91,-0.8338,2901,75,90,3066,16,1,1,0,18,15,7,22,61.1,60.0,-0.74,0.3992,0.1166,-11.36,5,133,-0.0854,7,0.4375,10.643,0.0,0
2006,00-0023460,J.Campbell,WAS,7,231,206,8,12,5,0.0147,3.4,5.453,-5.0398,1297,97,22,1416,10,0,0,0,10,6,1,7,26.8,29.4,-0.418,0.4199,0.0649,12.26,5,126,0.0973,5,0.3125,10.964,0.0,0
2006,00-0023502,C.Frye,CLE,13,473,389,44,15,25,-0.168,-79.48,3.746,4.9269,2449,111,110,2670,10,0,3,0,13,17,8,25,59.7,48.1,-3.018,0.4271,0.148,-13.42,0,40,-0.3354,4,0.25,8.207,0.0,0
2006,00-0023504,A.Walter,LV,12,334,275,46,4,9,-0.3772,-125.98,2.791,-6.1658,1677,29,2,1708,3,0,0,0,3,13,11,24,40.4,21.4,-2.441,0.3533,0.2096,-24.36,0,61,-0.3993,0,0.0,0.0,0.0,0
2006,00-0023645,D.Anderson,CLE,4,127,116,8,1,2,-0.1869,-23.74,3.766,-2.2456,793,4,44,841,5,0,0,0,5,8,1,9,18.8,18.5,-0.687,0.4331,0.1339,-33.2,3,103,-0.3223,4,0.25,8.207,0.0,0
2006,00-0024218,V.Young,TEN,15,455,352,26,43,34,-0.0556,-25.3,4.561,-4.8653,2199,443,117,2759,12,4,3,0,19,13,5,18,60.9,63.3,0.403,0.3978,0.1121,4.08,5,130,0.0314,8,0.5,12.0,0.0,0
2006,00-0024225,M.Leinart,ARI,12,409,370,20,8,11,-0.0164,-6.7,5.305,-4.985,2542,39,12,2593,11,1,1,0,13,12,3,15,49.7,40.6,0.246,0.4156,0.0905,11.19,3,87,0.1286,5,0.3125,10.467,0.0,0
2006,00-0024226,J.Cutler,DEN,5,160,137,13,2,8,-0.1514,-24.23,5.807,0.1451,1001,9,11,1021,9,0,0,0,9,5,4,9,20.1,25.7,-0.259,0.4,0.1437,-1.2,7,132,-0.0091,9,0.5625,10.29,0.0,0
2006,00-0024408,B.Gradkowski,TB,13,388,326,25,29,8,-0.2404,-93.29,3.675,-6.0094,1661,145,20,1826,9,0,0,0,9,9,7,16,41.8,39.1,-1.283,0.3686,0.1057,-17.78,0,40,-0.4445,4,0.25,6.806,0.0,0
