season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
2008,00-0002099,I.Bruce,SF,WR,1.0,60.0,108.0,61.0,-3.0,833.0,830.0,0.0,7.0,7.0,-0.874,77.704,76.83,1.26,13.607,0.556,16.3,22.6,21.5,17.496,1.0,0.0
2008,00-0004541,D.Driver,GB,WR,2.0,74.0,115.0,76.0,4.0,1012.0,1016.0,0.0,5.0,5.0,-0.882,75.39,74.509,0.98,13.368,0.643,17.8,13.2,21.8,20.054,1.0,0.0
2008,00-0004640,W.Dunn,TB,RB,186.0,47.0,68.0,233.0,786.0,330.0,1116.0,2.0,0.0,2.0,-25.732,10.419,-15.312,-0.066,4.79,0.691,20.4,6.5,12.3,-4.634,0.0,0.0
2008,00-0005091,K.Faulk,NE,RB,84.0,58.0,74.0,142.0,507.0,486.0,993.0,3.0,3.0,6.0,16.261,30.272,46.532,0.328,6.993,0.784,17.0,14.6,14.0,13.242,2.0,0.0
2008,00-0006101,T.Gonzalez,,WR,0.0,96.0,157.0,96.0,0.0,1058.0,1058.0,0.0,10.0,10.0,0.0,102.97,102.97,1.073,11.021,0.611,105800.0,1000.0,15700.0,30.799,4.0,0.0
2008,00-0006305,A.Green,HOU,RB,74.0,11.0,14.0,85.0,294.0,32.0,326.0,3.0,0.0,3.0,4.962,-3.109,1.852,0.022,3.835,0.786,5.2,8.3,2.6,0.0,0.0,0.0
2008,00-0007024,M.Harrison,,WR,0.0,60.0,107.0,60.0,0.0,636.0,636.0,0.0,5.0,5.0,0.0,42.581,42.581,0.71,10.6,0.561,63600.0,500.0,10700.0,12.02,1.0,0.0
2008,00-0007681,T.Holt,,WR,0.0,64.0,119.0,64.0,0.0,796.0,796.0,0.0,3.0,3.0,0.0,67.826,67.826,1.06,12.438,0.538,79600.0,300.0,11900.0,25.356,1.0,0.0
2008,00-0008241,E.James,ARI,RB,134.0,12.0,18.0,146.0,514.0,85.0,599.0,3.0,0.0,3.0,-13.102,-0.139,-13.24,-0.091,4.103,0.667,9.9,6.7,2.9,3.973,0.0,1.0
2008,00-0010500,D.Mason,BAL,WR,1.0,80.0,122.0,81.0,3.0,1037.0,1040.0,0.0,5.0,5.0,-0.359,94.242,93.883,1.159,12.84,0.656,19.5,14.3,28.6,19.528,2.0,0.0
