season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
2020,00-0022921,L.Fitzgerald,,TE,0.0,54.0,72.0,54.0,0.0,409.0,409.0,0.0,1.0,1.0,0.0,22.215,22.215,0.411,7.574,0.75,40900.0,100.0,7200.0,2.953,1.0,0.0
2020,00-0023500,F.Gore,NYJ,RB,187.0,16.0,19.0,203.0,653.0,89.0,742.0,2.0,0.0,2.0,-41.306,3.438,-37.868,-0.187,3.655,0.842,16.2,8.3,4.1,-10.124,1.0,1.0
2020,00-0025394,A.Peterson,DET,RB,156.0,12.0,18.0,168.0,604.0,101.0,705.0,7.0,0.0,7.0,-12.136,5.886,-6.25,-0.037,4.196,0.667,12.3,15.9,3.2,4.08,1.0,0.0
2020,00-0027685,E.Sanders,NO,WR,1.0,61.0,82.0,62.0,12.0,726.0,738.0,0.0,5.0,5.0,1.145,60.926,62.071,1.001,11.903,0.744,12.2,8.8,16.1,22.34,2.0,0.0
2020,00-0027696,J.Graham,,TE,0.0,50.0,76.0,50.0,0.0,456.0,456.0,0.0,8.0,8.0,0.0,36.616,36.616,0.732,9.12,0.658,45600.0,800.0,7600.0,7.009,3.0,0.0
2020,00-0027939,C.Newton,NE,RB,107.0,2.0,2.0,109.0,417.0,35.0,452.0,11.0,1.0,12.0,13.818,3.746,17.564,0.161,4.147,1.0,8.6,38.7,0.5,0.535,1.0,1.0
2020,00-0027944,J.Jones,,WR,0.0,51.0,68.0,51.0,0.0,771.0,771.0,0.0,3.0,3.0,0.0,69.648,69.648,1.366,15.118,0.75,77100.0,300.0,6800.0,0.0,0.0,0.0
2020,00-0027966,M.Ingram,BAL,RB,71.0,6.0,8.0,77.0,299.0,50.0,349.0,2.0,0.0,2.0,-1.592,1.345,-0.247,-0.003,4.532,0.75,6.2,4.0,2.0,-0.951,0.0,0.0
2020,00-0029000,C.Beasley,,WR,0.0,82.0,108.0,82.0,0.0,967.0,967.0,0.0,4.0,4.0,0.0,81.942,81.942,0.999,11.793,0.759,96700.0,400.0,10800.0,11.373,0.0,0.0
2020,00-0029141,A.Morris,NYG,RB,55.0,3.0,4.0,58.0,238.0,19.0,257.0,1.0,1.0,2.0,0.13,2.821,2.951,0.051,4.431,0.75,5.2,8.0,0.8,1.996,0.0,0.0
2020,00-0029293,M.Jones,,WR,0.0,76.0,116.0,76.0,0.0,978.0,978.0,0.0,9.0,9.0,0.0,85.17,85.17,1.121,12.868,0.655,97800.0,900.0,11600.0,30.355,3.0,0.0
