season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
1999,00-0000003,A.al-Jabbar,CLE,RB,142.0,17.0,22.0,159.0,440.0,84.0,524.0,1.0,1.0,2.0,-19.593,3.463,-16.13,-0.101,3.296,0.773,13.8,7.7,4.7,-1.624,1.0,0.0
1999,00-0000145,D.Alexander,KC,WR,2.0,54.0,103.0,56.0,82.0,832.0,914.0,1.0,2.0,3.0,5.454,59.436,64.889,1.159,16.321,0.524,16.8,8.3,21.8,12.145,1.0,0.0
1999,00-0000232,T.Allen,NE,RB,250.0,14.0,19.0,264.0,887.0,125.0,1012.0,8.0,1.0,9.0,-45.856,5.353,-40.503,-0.153,3.833,0.737,19.1,32.1,3.7,-22.577,1.0,2.0
1999,00-0000251,M.Alstott,TB,RB,234.0,27.0,34.0,261.0,940.0,239.0,1179.0,7.0,2.0,9.0,-34.468,14.229,-20.24,-0.078,4.517,0.794,27.5,36.0,7.8,-5.701,5.0,5.0
1999,00-0000745,T.Barber,NYG,RB,57.0,66.0,91.0,123.0,241.0,609.0,850.0,0.0,2.0,2.0,-1.821,36.734,34.913,0.284,6.911,0.725,16.2,7.4,15.5,15.294,0.0,0.0
1999,00-0000856,M.Basnight,CIN,RB,61.0,16.0,19.0,77.0,305.0,172.0,477.0,0.0,0.0,0.0,-12.867,8.323,-4.544,-0.059,6.195,0.842,9.6,0.0,3.6,-0.723,0.0,0.0
1999,00-0000871,M.Bates,ARI,RB,72.0,5.0,7.0,77.0,202.0,34.0,236.0,9.0,0.0,9.0,2.726,0.622,3.348,0.043,3.065,0.714,5.7,37.5,1.3,5.382,5.0,0.0
1999,00-0000942,F.Beasley,SF,RB,57.0,32.0,51.0,89.0,258.0,282.0,540.0,4.0,0.0,4.0,-2.559,18.0,15.441,0.173,6.067,0.627,10.4,14.8,9.4,14.63,3.0,2.0
1999,00-0001102,D.Bennett,KC,RB,158.0,10.0,12.0,168.0,613.0,41.0,654.0,8.0,0.0,8.0,-3.213,-0.423,-3.637,-0.022,3.893,0.833,12.1,22.2,2.5,1.763,1.0,1.0
1999,00-0001215,J.Bettis,PIT,RB,290.0,21.0,28.0,311.0,1063.0,110.0,1173.0,7.0,0.0,7.0,-16.926,0.532,-16.394,-0.053,3.772,0.75,24.6,21.9,5.4,-4.984,2.0,1.0
1999,00-0001224,T.Biakabutuka,CAR,RB,138.0,23.0,29.0,161.0,718.0,189.0,907.0,6.0,0.0,6.0,-3.288,8.347,5.059,0.031,5.634,0.793,15.7,12.8,5.2,-3.798,0.0,1.0
