season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2021,00-0035228,K.Murray,ARI,14,594,483,31,29,51,0.1193,70.89,6.87,4.2137,3787,215,219,4221,24,2,3,0,29,10,1,11,65.1,56.9,1.827,0.4933,0.0825,-7.32,5,249,-0.0294,11,0.6471,18.708,0.0,0
2021,00-0035704,D.Lock,DEN,6,129,110,9,7,3,-0.0703,-9.07,5.756,-3.3091,787,48,5,840,2,2,0,0,4,2,1,3,14.6,10.3,-0.269,0.4031,0.1008,5.55,4,98,0.0566,7,0.4118,13.958,0.0,0
2021,00-0035710,D.Jones,NYG,11,438,361,22,23,32,-0.0149,-6.52,5.621,-0.8439,2428,149,158,2735,10,0,2,0,12,7,5,12,55.6,46.2,0.75,0.4361,0.0822,0.0,0,0,0.0,4,0.2353,10.32,0.0,0
2021,00-0035993,T.Huntley,BAL,7,248,187,18,25,18,-0.0363,-9.0,4.166,-1.0532,1081,203,94,1378,3,2,0,0,5,4,3,7,22.4,11.6,-1.112,0.4355,0.1048,0.77,5,187,0.0041,8,0.4706,13.345,0.5,0
2021,00-0036212,T.Tagovailoa,MIA,13,437,389,20,18,10,0.0598,26.14,5.797,1.9254,2653,125,13,2791,16,0,3,0,19,10,1,11,52.4,55.9,2.167,0.4897,0.0709,-16.37,4,133,-0.1231,9,0.5294,13.115,0.0,0
2021,00-0036355,J.Herbert,LAC,17,759,678,31,36,14,0.1778,134.94,6.89,-0.6155,5014,279,36,5329,38,3,0,0,41,15,4,19,80.9,69.5,4.948,0.5072,0.0672,55.78,12,225,0.2479,9,0.5294,18.231,0.0,0
2021,00-0036389,J.Hurts,PHI,15,586,433,26,50,77,0.1026,60.13,6.338,0.1154,3144,416,379,3939,16,2,8,0,26,9,3,12,67.0,56.5,0.997,0.4795,0.0751,21.51,5,102,0.2109,9,0.5294,16.444,0.0,0
2021,00-0036442,J.Burrow,CIN,16,604,520,51,20,13,0.1677,101.26,7.515,6.6403,4611,106,20,4737,34,2,0,0,36,14,4,18,73.4,65.5,4.615,0.4868,0.1142,67.24,11,168,0.4002,10,0.5882,17.037,0.0,0
2021,00-0036898,D.Mills,HOU,13,440,393,31,10,6,-0.1239,-54.51,5.491,-0.2197,2664,42,5,2711,16,0,0,0,16,10,3,13,55.7,55.2,-0.659,0.4295,0.1023,8.38,9,187,0.0448,4,0.2353,10.769,0.0,0
2021,00-0036945,J.Fields,CHI,12,369,268,36,45,20,-0.1481,-54.66,4.263,-1.9522,1870,367,59,2296,7,1,1,0,9,10,5,15,44.1,28.1,-0.275,0.4228,0.1409,-11.2,3,92,-0.1218,6,0.3529,12.958,0.0,0
2021,00-0036971,T.Lawrence,JAX,17,702,604,32,32,34,-0.0818,-57.43,4.525,-4.8001,3641,234,109,3984,12,0,2,0,14,17,7,24,76.6,50.0,-1.405,0.4473,0.0855,-16.74,3,205,-0.0817,3,0.1765,9.731,0.0,0
2021,00-0036972,M.Jones,NE,17,586,522,28,15,21,0.0624,36.56,6.209,2.3822,3801,106,41,3948,22,0,0,0,22,13,7,20,64.0,42.3,0.851,0.4898,0.0819,5.06,6,153,0.0331,10,0.5882,19.25,0.0,0
2021,00-0037013,Z.Wilson,NYJ,13,455,385,44,16,10,-0.1935,-88.03,3.844,-9.6394,2334,182,7,2523,9,1,3,0,13,11,2,13,46.4,38.2,-1.165,0.3736,0.1275,-31.35,5,175,-0.1792,4,0.2353,11.481,0.0,0
