season,passer_id,player_name,team,games,dropbacks,epa_per_db,total_epa,any_a,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,team_wins,pts_per_drive,total_plays,epa_per_play,pass_att,sacks,scrambles,designed_runs,late_epa,late_tds,late_plays,late_epa_per_play,pct_team_yards,pct_team_tds,wpa_total,close_epa,close_epa_per_play,wins_vs_top10,wins_vs_top10_x,wins_vs_top10_y,success_rate,negative_play_rate,cpoe,win_pct,offensive_allpros_nqb,last_name,z_epa_per_play,z_total_epa,z_any_a,z_total_yards,z_total_tds,z_turnovers,z_pts_per_drive,z_team_wins,z_late_epa,z_late_epa_per_play,z_late_tds,z_pct_team_yards,z_pct_team_tds,z_wpa_total,z_success_rate,z_negative_play_rate,z_cpoe,z_win_pct,z_offensive_allpros_nqb,vote_pct,won,raw_index,mvp_index
1999,00-0001907,D.Brown,ARI,8,,,-42.31,3.4,944,17,0,961,2,0,0,0,2,5,2,7,6,8.167,188.0,-0.2251,167.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,23.3,7.1,-1.093,,,0.0,,,0.3298,0.133,,0.375,0.0,brown,-1.2819851165174192,-0.7993485486990091,-1.20348840873185,-1.0919604238201923,-1.3128618145141422,1.0692699610510885,-0.49747673302649587,-0.29239070024520714,0.043187057619732024,0.24379957940798808,-1.0181819888728785,-0.9897501357621851,-1.566617252120047,-0.29052741357106726,-1.675569352202511,-0.6238683165227182,0.0,-0.29239070024520714,0.28621583576728044,0.0,False,-0.6990383622372587,15.2
1999,00-0005363,D.Flutie,BUF,15,,,12.31,5.469,3145,73,51,3269,18,0,1,0,19,14,5,19,11,11.034,512.0,0.024,470.0,25.0,5.0,12.0,3.14,3.0,106.0,0.0297,66.2,55.9,-0.427,,,0.0,,,0.4219,0.0938,,0.6875,0.0,flutie,0.5500946313081814,0.44800642495822224,0.3551299500772223,1.0367324644824276,0.6834396923499381,-0.8121434601531727,0.3256031783253684,1.1133338201644425,0.22819027852827029,0.37264486764631055,-0.045396649185415,1.2670948107775053,1.0184548349651723,0.29199684413103666,0.3025363382870309,0.843352586266491,0.0,1.1133338201644425,0.28621583576728044,0.0,False,0.47034673338167077,54.1
1999,00-0007835,D.Huard,MIA,9,,,-19.42,4.461,1280,23,24,1327,8,0,0,0,8,4,3,7,9,10.867,254.0,-0.0765,213.0,28.0,2.0,11.0,8.66,2.0,39.0,0.222,26.5,21.6,-0.212,,,0.0,,,0.378,0.1457,,0.5625,0.0,huard,-0.18906239260379318,-0.2766104427485509,-0.4042162585644135,-0.7543947404931738,-0.6082848120915256,1.0692699610510885,0.27765956297979427,0.5510440120005826,0.5534188706986942,1.2068855723004994,-0.36965842908123614,-0.82140738916715,-0.7985118164082502,0.48004896936519936,-0.6403392297096125,-1.0992179457426912,0.0,0.5510440120005826,0.28621583576728044,0.0,False,-0.1215458265930696,34.4
1999,00-0010379,D.Marino,MIA,11,,,-41.85,4.817,2378,0,-2,2376,12,0,0,0,12,17,6,23,9,10.867,374.0,-0.1119,362.0,9.0,0.0,3.0,-27.47,3.0,157.0,-0.175,47.5,32.4,-1.549,,,0.0,,,0.4385,0.0909,,0.5625,0.0,marino,-0.44942218013099616,-0.7888435452592008,-0.13603446265526445,0.21310908958890956,-0.1385668104764479,-1.4392812672212598,0.27765956297979427,0.5510440120005826,-1.5752965342138812,-0.5153898294036762,-0.045396649185415,0.28334188536276833,-0.22640569877463626,-0.6893728512770123,0.6590678742493153,0.951896989789162,0.0,0.5510440120005826,0.28621583576728044,0.0,False,-0.24576190797352865,30.3
1999,00-0011022,D.McNabb,PHI,11,,,-81.42,2.562,934,60,11,1005,8,0,0,0,8,6,6,12,5,8.242,253.0,-0.3218,214.0,28.0,5.0,6.0,-21.65,3.0,57.0,-0.3798,27.0,32.0,-2.478,,,0.0,,,0.3004,0.1581,,0.3125,0.0,mcnabb,-1.9931939146496376,-1.692502210722706,-1.8347702766303529,-1.0513787569721356,-0.6082848120915256,0.2853477022159797,-0.4759451692485431,-0.573535604327137,-1.2323924750776734,-1.403858348972984,-0.045396649185415,-0.7951038350116757,-0.2475948142425478,-1.5019329644981156,-2.307016771316436,-1.5633388435637672,0.0,-0.573535604327137,0.28621583576728044,0.0,False,-1.1575218697354501,0.0
1999,00-0012726,D.Pederson,PHI,10,,,-60.99,3.619,1257,0,-12,1245,7,0,0,0,7,9,6,15,5,8.242,248.0,-0.2459,224.0,20.0,0.0,4.0,4.16,1.0,14.0,0.2971,33.4,28.0,-2.214,,,0.0,,,0.3669,0.1452,,0.3125,0.0,pederson,-1.4349648786802958,-1.2259430362112222,-1.0385114050686373,-0.8300242105281889,-0.725714312495295,-0.18500565308508565,-0.4759451692485431,-0.573535604327137,0.2882868662119356,1.5326862843105336,-0.6939202089770573,-0.4584183418216054,-0.45948596892166416,-1.2710224479315155,-0.8787428471301763,-1.080503393411196,0.0,-0.573535604327137,0.28621583576728044,0.0,False,-0.6726485086310541,16.1
1999,00-0006300,E.Grbac,KC,16,,,34.75,5.867,3360,3,-6,3357,22,0,0,0,22,13,5,18,9,12.188,524.0,0.0663,493.0,26.0,1.0,4.0,8.35,9.0,141.0,0.0592,61.9,59.5,0.215,,,0.0,,,0.4427,0.0878,,0.5625,1.0,grbac,0.8612025130144155,0.960467897108868,0.6549511713464394,1.1178957981785413,1.0357281935612463,-0.655359008386151,0.6569021729887975,0.5510440120005826,0.5351542215007175,0.5006225108459911,1.9001740301895118,1.0408842450404265,1.2091568741763772,0.8535292366907224,0.7492746484084472,1.067927214244431,0.0,0.5510440120005826,-2.8939601172025027,0.0,False,0.6895628595702994,61.4
1999,00-0009451,E.Kramer,LAC,6,,,-33.47,2.02,769,0,0,769,2,0,0,0,2,10,1,11,0,0.0,149.0,-0.2246,140.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,16.7,8.3,-1.229,,,0.0,,,0.3691,0.1208,,0.0,0.0,kramer,-1.278307718388504,-0.597469786942694,-2.243069527705518,-1.2690440609753497,-1.3128618145141422,0.4421321539830015,-2.842120484687003,-1.9792601247367865,0.043187057619732024,0.24379957940798808,-1.0181819888728785,-1.336957050614445,-1.5030499057163123,-0.4094813160447703,-0.8314916797134884,-0.16723323963423992,0.0,-1.9792601247367865,0.28621583576728044,0.0,False,-0.8496935483059282,10.2
1999,00-0005589,G.Frerotte,DET,9,,,12.81,5.735,2111,0,4,2115,9,0,0,0,9,7,1,8,8,11.5,312.0,0.0411,283.0,27.0,0.0,2.0,-10.38,1.0,106.0,-0.0979,41.5,28.1,0.09,,,0.0,,,0.4327,0.1122,,0.5,0.0,frerotte,0.6758616473170845,0.45942490695801386,0.555512977357654,-0.02761397966888239,-0.4908553116877562,0.9124855092840668,0.45938596126571307,0.2698991079186527,-0.5683840993963912,-0.18091266700722297,-0.6939202089770573,-0.0323007645029226,-0.45418869005468615,0.7441966057406278,0.5344966146962274,0.15465706046747466,0.0,0.2698991079186527,0.28621583576728044,0.0,False,0.19444241204186388,44.9
1999,00-0001335,J.Blake,CIN,14,,,-26.42,5.354,2630,0,23,2653,15,0,2,0,17,12,6,18,4,10.481,430.0,-0.0614,385.0,30.0,0.0,15.0,-21.02,1.0,94.0,-0.2237,53.5,56.7,-1.148,,,0.0,,,0.4279,0.1233,,0.25,0.0,blake,-0.07800496911055126,-0.4364691907456329,0.26849819016274984,0.46858912860963126,0.44858069154239927,-0.655359008386151,0.16684378140259845,-0.854680508409067,-1.1952739944495272,-0.7266613963129794,-0.6939202089770573,0.5989845352284593,1.060833065900996,-0.3386337711891088,0.43140315851436273,-0.26080600129171505,0.0,-0.854680508409067,0.28621583576728044,0.0,False,-0.11318937191378803,34.7
1999,00-0005180,J.Fiedler,JAX,7,,,8.42,5.535,656,0,-5,651,2,0,0,0,2,2,0,2,14,14.143,107.0,0.0787,94.0,7.0,0.0,6.0,1.89,1.0,67.0,0.0283,11.8,5.6,0.652,,,0.0,,,0.4953,0.1308,,0.875,0.0,fiedler,0.9524019866115149,0.3591706349998438,0.404849047071615,-1.3778767129769567,-1.3128618145141422,1.8531922198861974,1.218158268800759,1.9567685324102322,0.15454249950417065,0.3665713523758172,-0.6939202089770573,-1.5947318813380926,-1.6460764351247157,1.235756114492253,1.8790071057347226,-0.54152428626414,0.0,1.9567685324102322,0.28621583576728044,0.0,False,0.2191454092115029,45.8
1999,00-0005755,J.Garcia,SF,13,,,25.52,5.536,2516,0,33,2549,11,0,1,0,12,11,3,14,4,10.172,398.0,0.0641,371.0,15.0,0.0,12.0,36.86,5.0,139.0,0.2652,48.9,40.0,-0.32,,,0.0,,,0.4573,0.0779,,0.25,0.0,garcia,0.8450219612471882,0.7496827193927155,0.4056023667230448,0.37266882515058775,-0.1385668104764479,-0.028221201318063875,0.07813373863743438,-0.854680508409067,2.2149127654823815,1.3942969006471504,0.6031269106062274,0.3569918369980961,0.1761874951156849,0.3855855762243176,1.0628505776282877,1.4384753504080323,0.0,-0.854680508409067,0.28621583576728044,0.0,False,0.5855427039043114,57.9
1999,00-0005885,J.George,MIN,12,,,39.91,7.069,2769,0,0,2769,22,0,0,0,22,12,6,18,10,13.3,347.0,0.115,319.0,27.0,0.0,1.0,3.34,5.0,104.0,0.0321,46.7,44.0,1.503,,,0.0,,,0.4553,0.1297,,0.625,1.0,george,1.2193810907707654,1.078306631346717,1.560441392365533,0.5755771593908722,1.0357281935612463,-0.655359008386151,0.9761434919365731,0.8321889160825126,0.23997392317212624,0.38305660811001335,0.6031269106062274,0.2412561987140097,0.3880786497948012,1.9800926660004972,1.0198949708858438,-0.5003522711348513,0.0,0.8321889160825126,-2.8939601172025027,0.0,False,0.6844895317102584,61.2
1999,00-0006808,J.Harbaugh,LAC,14,,,-50.47,4.356,2654,0,4,2658,10,0,0,0,10,14,5,19,0,0.0,478.0,-0.1056,428.0,36.0,0.0,14.0,-12.44,2.0,145.0,-0.0858,57.7,41.7,-1.15,,,0.0,,,0.3933,0.1276,,0.0,0.0,harbaugh,-0.40308696370666347,-0.9856981749356074,-0.48331482196458425,0.4732006816605468,-0.3734258112839868,-0.8121434601531727,-2.842120484687003,-1.9792601247367865,-0.6897556392281073,-0.1284201421693879,-0.36965842908123614,0.819934390134443,0.2662412358543095,-0.3403830932843103,-0.31172883812991714,-0.4217511513425716,0.0,-1.9792601247367865,0.28621583576728044,0.0,False,-0.4388377482130131,23.9
1999,00-0009311,J.Kitna,SEA,15,,,-7.17,5.543,3328,0,-3,3325,23,0,0,0,23,16,6,22,9,11.267,531.0,-0.0135,488.0,31.0,0.0,12.0,-8.12,5.0,164.0,-0.0495,67.2,74.2,-1.339,,,0.0,,,0.4256,0.1092,,0.5625,0.0,kitna,0.2742897716395342,0.003142366246342639,0.4108756042830566,1.0883818586526819,1.1531576939650159,-1.2824968154542382,0.3924945697955405,0.5510440120005826,-0.43522891492081905,0.029057432344117312,0.6031269106062274,1.3197019190884538,1.9878568676221298,-0.5056940312808534,0.38200421076055174,0.2669443744564443,0.0,0.5510440120005826,0.28621583576728044,0.0,False,0.3083974842578959,48.7
1999,00-0011276,J.Miller,CHI,5,,,15.84,5.922,1233,0,0,1233,7,0,0,0,7,6,2,8,6,9.379,181.0,0.0875,172.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,22.6,21.2,0.636,,,0.0,,,0.453,0.0829,,0.375,0.0,miller,1.017124193680424,0.5286209078767508,0.6963837521750998,-0.8410919378503862,-0.725714312495295,0.9124855092840668,-0.14952666237478363,-0.29239070024520714,0.043187057619732024,0.24379957940798808,-1.0181819888728785,-1.026575111579849,-0.819700931876162,1.221761537730641,0.970496023132034,1.251329827093082,0.0,-0.29239070024520714,0.28621583576728044,0.0,False,0.2935531429952861,48.2
1999,00-0013042,J.Plummer,ARI,12,,,-73.3,2.702,2104,18,18,2140,9,0,2,0,11,23,3,26,6,8.167,421.0,-0.1741,379.0,27.0,2.0,13.0,-22.42,3.0,159.0,-0.141,51.9,39.3,-2.227,,,0.0,,,0.3824,0.1354,,0.375,0.0,plummer,-0.9068905073680591,-1.5070660630460908,-1.7293055254301255,-0.004556214414304618,-0.2559963108802173,-1.9096346225223253,-0.49747673302649587,-0.29239070024520714,-1.2777595069565189,-0.36789017283455283,-0.045396649185415,0.5148131619309416,0.1391065430468394,-1.2823930415503253,-0.5458368948762357,-0.7136981677138938,0.0,-0.29239070024520714,0.28621583576728044,0.0,False,-0.7745445424269614,12.7
1999,00-0003292,K.Collins,NYG,10,,,-16.74,5.57,2318,0,11,2329,8,0,2,0,10,10,5,15,7,10.31,356.0,-0.047,328.0,16.0,0.0,12.0,-7.62,4.0,191.0,-0.0399,44.4,29.4,-1.28,,,0.0,,,0.441,0.0899,,0.4375,0.0,collins,0.027904097002209312,-0.215407379229668,0.43121523487167196,0.16976049091030335,-0.3734258112839868,-0.18500565308508565,0.11775181598886694,-0.011245796163277207,-0.4057698033111793,0.07070439419892863,0.27886513071040614,0.12025984959882795,-0.3853240647839735,-0.4540890294724088,0.7127623826773704,0.9893260944521521,0.0,-0.011245796163277207,0.28621583576728044,0.0,False,0.03084451513455568,39.5
1999,00-0006212,K.Graham,NYG,9,,,-14.15,4.569,1697,15,11,1723,9,1,0,0,10,8,2,10,7,10.31,309.0,-0.0458,270.0,25.0,5.0,9.0,0.0,0.0,0.0,0.0,32.9,29.4,-1.665,,,0.0,,,0.411,0.1165,,0.4375,0.0,graham,0.03672985251160602,-0.15625964247074772,-0.3228577362099528,-0.38915973886066185,-0.3734258112839868,0.5989166057500233,0.11775181598886694,-0.011245796163277207,0.043187057619732024,0.24379957940798808,-1.0181819888728785,-0.48472189597707965,-0.3853240647839735,-0.7908335327987002,0.06842828154071122,-0.006288089583382899,0.0,-0.011245796163277207,0.28621583576728044,0.0,False,-0.19212743982336752,32.1
1999,00-0015700,K.Stewart,PIT,13,,,-61.24,3.269,1422,0,54,1476,6,0,1,1,8,10,0,10,6,10.931,314.0,-0.195,272.0,22.0,0.0,20.0,-0.33,0.0,2.0,-0.1655,30.9,21.1,-1.796,,,0.0,,,0.3949,0.1083,,0.375,0.0,stewart,-1.0606057491567185,-1.231652277211118,-1.3021732830692052,-0.6169704595758903,-0.6082848120915256,0.5989166057500233,0.2960331640703132,-0.29239070024520714,0.02374404395736972,-0.47417669006818597,-1.0181819888728785,-0.5899361125989766,-0.8249982107431398,-0.9054141300343992,-0.27736435273596227,0.30063056865313575,0.0,-0.29239070024520714,0.28621583576728044,0.0,False,-0.5753288705629884,19.3
1999,00-0017200,K.Warner,LA,15,,,141.44,8.552,3956,0,17,3973,38,0,1,0,39,11,7,18,0,0.0,480.0,0.2947,447.0,26.0,0.0,7.0,40.68,9.0,125.0,0.3255,66.0,70.9,2.199,,,0.0,,,0.5146,0.0958,,0.0,0.0,warner,2.5410379783029233,3.3969435862243937,2.677614435436511,1.6860391340513377,3.0320297004253267,-0.655359008386151,-2.842120484687003,-1.9792601247367865,2.4399803781800298,1.6558918797976838,1.9001740301895118,1.2565733891153155,1.813046665011859,2.5888567551306236,2.2935287107993045,0.7684943769405109,0.0,-1.9792601247367865,0.28621583576728044,0.84,True,1.8513900187375325,100.0
1999,00-0002110,M.Brunell,JAX,15,,,58.89,5.983,3060,7,19,3086,14,0,0,0,14,8,3,11,14,14.143,481.0,0.1224,440.0,29.0,1.0,11.0,2.58,1.0,78.0,0.033,56.0,38.9,0.13,,,0.0,,,0.4574,0.0852,,0.875,0.0,brunell,1.273806583078712,1.511752208058805,0.7423362509123417,0.8679496228189183,0.09629219033109096,0.4421321539830015,1.218158268800759,1.9567685324102322,0.19519607352547363,0.3869610107839019,-0.6939202089770573,0.7305023060058304,0.11791742757892783,0.7791830476446582,1.0649983579654096,1.1652428863682052,0.0,1.9567685324102322,0.28621583576728044,0.0,False,0.7376802207259251,63.0
1999,00-0016538,M.Tomczak,PIT,8,,,-6.95,5.044,1596,0,-3,1593,12,0,0,0,12,8,2,10,6,10.931,277.0,-0.0251,257.0,15.0,0.0,5.0,-14.13,7.0,165.0,-0.0856,33.4,31.6,-1.136,,,0.0,,,0.426,0.0939,,0.375,0.0,tomczak,0.1889741350486993,0.008166498326250925,0.03496909821938921,-0.5090601181844663,-0.1385668104764479,0.5989166057500233,0.2960331640703132,-0.29239070024520714,-0.7893274364686901,-0.12755249713074598,1.2516504703978697,-0.4584183418216054,-0.2687839297104594,-0.32813783861789975,0.3905953321090408,0.839609675800192,0.0,-0.29239070024520714,0.28621583576728044,0.0,False,0.03292040856293264,39.6
1999,00-0012261,N.O'Donnell,TEN,8,,,7.7,6.622,1374,0,0,1374,10,0,0,0,10,4,3,7,13,12.25,207.0,0.0372,192.0,9.0,0.0,6.0,-12.75,2.0,23.0,-0.5546,27.0,22.2,0.338,,,0.0,,,0.4203,0.087,,0.8125,0.0,odonnell,0.6471779419115452,0.342728020920144,1.223707508176236,-0.7110461418145676,-0.3734258112839868,1.0692699610510885,0.674701599045238,1.6756236283283021,-0.7080202884260841,-2.162180112746006,-0.36965842908123614,-0.7951038350116757,-0.7667281432063829,0.9611125455456155,0.26817185289307605,1.0978704979748233,0.0,1.6756236283283021,0.28621583576728044,0.0,False,0.21918186005879578,45.8
1999,00-0010346,P.Manning,IND,16,,,95.94,6.98,4047,0,0,4047,26,0,1,0,27,15,6,21,13,14.586,552.0,0.1738,527.0,14.0,0.0,11.0,18.56,4.0,139.0,0.1335,72.2,61.4,1.054,,,0.0,,,0.4547,0.0707,,0.8125,1.5,manning,1.6518431107312044,2.35786172424336,1.493395943388246,1.7542901192048879,1.6228756955800936,-1.1257123636872164,1.3453380388491984,1.6756236283283021,1.136709280569563,0.8229526427014577,0.27886513071040614,1.582737460643196,1.3098051726489572,1.5873698556277576,1.007008288863111,1.7079649039815603,0.0,1.6756236283283021,-4.484048093687393,0.0,False,1.165143194898222,77.2
1999,00-0003761,R.Cunningham,MIN,6,,,-9.21,5.24,1436,0,7,1443,8,0,0,0,8,9,4,13,10,13.3,211.0,-0.0437,193.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,24.3,16.0,-0.78,,,0.0,,,0.4455,0.1327,,0.625,1.0,cunningham,0.05217492465305025,-0.04344504031280699,0.18261974989970775,-0.6474067097119329,-0.6082848120915256,0.12856325044895792,0.9761434919365731,0.8321889160825126,0.043187057619732024,0.24379957940798808,-1.0181819888728785,-0.9371430274512366,-1.0951594329590133,-0.01675850567203046,0.8094124978478692,-0.6126395851238214,0.0,0.8321889160825126,-2.8939601172025027,0.0,False,-0.22284390860781228,31.1
1999,00-0005741,R.Gannon,LV,16,,,59.3,6.202,3819,13,32,3864,24,0,2,0,26,13,6,19,0,0.0,573.0,0.1035,511.0,49.0,2.0,11.0,21.61,6.0,144.0,0.1501,68.6,57.8,0.525,,,0.0,,,0.4468,0.1239,,0.0,0.0,gannon,1.1348009338057135,1.521115363298634,0.9073132545755545,1.5855072775413785,1.505446195176324,-0.8121434601531727,-2.842120484687003,-1.9792601247367865,1.3164098613883664,0.8949671809087356,0.9273886905020485,1.393351870723781,1.1191031334377526,1.124674161446957,0.837333642230457,-0.2832634640895087,0.0,-1.9792601247367865,0.28621583576728044,0.0,False,0.774146537803496,64.2
1999,00-0010137,R.Lucas,NYJ,9,,,14.22,5.791,1669,68,5,1742,14,1,0,0,15,6,2,8,8,11.0,302.0,0.0471,267.0,11.0,9.0,15.0,17.62,7.0,131.0,0.1345,37.3,50.0,-0.318,,,0.0,,,0.4205,0.0795,,0.5,0.0,lucas,0.7199904248640682,0.49162502619742604,0.5976988778377449,-0.37163583726718274,0.2137216907348604,0.9124855092840668,0.31584220274602975,0.2698991079186527,1.0813261507434404,0.8272908678946672,1.2516504703978697,-0.2532506194089064,0.7059153818134758,0.38733489831951917,0.27246741356731996,1.378588782947248,0.0,0.2698991079186527,0.28621583576728044,0.0,False,0.5540629418920412,56.9
