season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2015,00-0026158,J.Flacco,BAL,10,440,411,16,2,11,-0.0054,-2.36,5.623,-0.2301,2785,16,8,2809,14,0,3,0,17,12,3,15,47.8,50.0,-0.66,0.4682,0.0705,0.0,0,0,0.0,5,0.3125,10.933,0.0,0
2015,00-0026498,M.Stafford,DET,16,669,593,44,26,6,0.0261,17.44,6.383,0.5553,4262,171,4,4437,32,0,1,0,33,13,5,18,78.6,80.5,1.779,0.4843,0.0957,20.7,10,169,0.1225,7,0.4375,14.32,0.0,0
2015,00-0026625,B.Hoyer,HOU,11,401,370,25,4,2,0.0287,11.52,6.294,-1.714,2606,49,4,2659,19,0,0,0,19,7,3,10,46.3,48.7,0.357,0.4663,0.0873,-18.81,1,69,-0.2726,9,0.5625,12.107,0.0,0
2015,00-0026898,M.Sanchez,PHI,3,105,91,9,2,3,-0.109,-11.45,4.62,-3.7985,616,9,14,639,4,0,0,0,4,4,1,5,10.6,9.8,-0.315,0.419,0.1333,0.0,0,0,0.0,7,0.4375,13.0,0.0,0
2015,00-0027659,J.Clausen,BAL,4,141,125,7,8,1,-0.2702,-38.1,4.25,-4.2811,739,43,-5,777,2,0,0,0,2,4,0,4,13.2,5.9,-0.257,0.3191,0.0851,-16.11,2,93,-0.1733,5,0.3125,10.933,0.0,0
2015,00-0027854,S.Bradford,PHI,14,573,531,28,10,4,-0.0319,-18.27,5.859,-0.2633,3725,50,0,3775,19,0,0,0,19,14,6,20,62.5,46.3,-0.361,0.438,0.0838,-1.07,6,186,-0.0058,7,0.4375,13.0,0.0,0
2015,00-0027939,C.Newton,CAR,16,644,493,33,27,91,0.1579,101.66,7.23,0.1362,3837,199,449,4485,35,0,10,0,45,10,7,17,75.1,80.4,3.344,0.5,0.0854,34.84,13,155,0.2248,15,0.9375,15.625,0.0,0
2015,00-0027948,B.Gabbert,SF,8,332,282,25,23,2,-0.0873,-28.99,5.707,-1.766,2031,191,0,2222,10,1,0,0,11,7,2,9,45.9,44.0,-0.274,0.4066,0.1024,-42.26,5,181,-0.2335,5,0.3125,7.933,0.0,0
2015,00-0027973,A.Dalton,CIN,13,450,386,20,27,17,0.2517,113.26,8.17,3.9546,3250,113,41,3404,25,1,2,0,28,7,3,10,58.9,53.8,2.182,0.5156,0.0711,1.3,0,5,0.2603,12,0.75,14.964,0.0,0
2015,00-0027974,C.Kaepernick,SF,9,315,246,28,24,17,-0.0564,-17.76,4.905,-5.2159,1615,168,92,1875,6,0,1,0,7,5,1,6,38.7,28.0,-0.294,0.4,0.1143,0.0,0,0,0.0,5,0.3125,7.933,0.0,0
2015,00-0028012,R.Mallett,HOU,7,253,243,6,3,1,-0.0712,-18.01,4.554,-7.211,1336,16,0,1352,5,1,0,0,6,6,1,7,23.5,15.4,-0.379,0.4071,0.0514,-0.21,2,98,-0.0021,9,0.5625,12.107,0.0,0
2015,00-0028118,T.Taylor,BUF,14,507,382,36,48,41,0.1358,68.86,7.065,3.0225,3035,398,188,3621,20,1,3,0,24,6,3,9,64.3,54.5,1.014,0.4379,0.0986,19.49,4,157,0.1241,8,0.5,13.069,0.0,0
2015,00-0028957,A.Davis,CLE,3,112,94,11,4,3,-0.3463,-38.78,3.2,-1.0644,547,36,-3,580,1,0,0,0,1,3,2,5,10.8,3.7,-0.618,0.3839,0.1518,-23.95,0,56,-0.4276,3,0.1875,9.586,0.0,0
2015,00-0028986,C.Keenum,LA,5,135,125,4,3,3,0.025,3.38,6.473,-4.4615,828,9,2,839,4,0,0,0,4,1,2,3,17.2,13.3,-0.173,0.4667,0.0519,15.2,3,106,0.1434,0,0.0,0.0,0.0,0
2015,00-0029234,K.Moore,DAL,3,110,104,5,0,1,-0.0586,-6.45,5.193,-3.1812,779,0,0,779,4,0,0,0,4,6,1,7,14.3,13.8,-0.59,0.4727,0.1091,-6.45,4,110,-0.0586,4,0.25,11.458,0.0,0
2015,00-0029263,R.Wilson,SEA,16,614,484,45,56,29,0.2383,146.32,7.711,7.9252,4024,403,166,4593,34,1,0,0,35,8,4,12,77.2,76.1,2.383,0.5195,0.0993,72.07,13,153,0.471,10,0.625,16.269,0.0,0
2015,00-0029567,N.Foles,LA,11,359,336,14,4,5,-0.2867,-102.93,4.697,-6.9111,2052,21,7,2080,7,1,0,0,8,10,4,14,42.7,26.7,-2.047,0.3482,0.078,0.0,0,0,0.0,0,0.0,0.0,0.0,0
2015,00-0029604,K.Cousins,WAS,16,587,546,26,4,11,0.1648,96.76,7.107,5.7217,4166,29,28,4223,29,1,4,0,34,11,5,16,72.3,82.9,2.542,0.4923,0.0716,73.34,14,132,0.5556,9,0.5625,14.37,0.0,0
2015,00-0029668,A.Luck,IND,7,334,293,15,25,1,0.0088,2.92,5.042,-4.2354,1881,201,1,2083,15,0,0,0,15,12,1,13,40.5,45.5,0.108,0.4222,0.0838,0.0,0,0,0.0,8,0.5,10.406,0.0,0
2015,00-0029677,B.Weeden,DAL,6,158,139,10,9,0,0.0639,10.1,6.55,4.3688,1043,55,0,1098,5,1,0,0,6,2,3,5,20.2,20.7,0.168,0.4937,0.0949,13.36,4,47,0.2843,4,0.25,11.458,0.0,0
2015,00-0029682,B.Osweiler,DEN,8,318,275,23,12,8,-0.0093,-2.97,5.859,-1.1523,1967,55,8,2030,10,1,0,0,11,6,3,9,34.5,31.4,0.344,0.456,0.1038,-6.91,6,178,-0.0388,12,0.75,11.452,0.0,0
2015,00-0029701,R.Tannehill,MIA,16,656,586,45,6,19,-0.0045,-2.93,5.908,0.9179,4208,69,80,4357,24,0,1,0,25,12,4,16,76.9,67.6,-0.879,0.4192,0.0945,20.19,4,170,0.1188,6,0.375,11.481,0.0,0
2015,00-0031237,T.Bridgewater,MIN,16,527,447,44,28,8,0.0284,14.99,5.701,3.2641,3231,192,13,3436,14,2,1,0,17,9,4,13,65.0,53.1,0.748,0.4137,0.1082,20.79,7,119,0.1747,11,0.6875,12.586,1.0,0
2015,00-0031266,Z.Mettenberger,TEN,6,184,166,13,2,3,-0.34,-62.55,3.363,-2.4435,935,9,5,949,4,0,1,0,5,7,2,9,18.2,12.5,-1.566,0.4076,0.1196,-24.38,4,100,-0.2438,3,0.1875,11.074,0.0,0
2015,00-0031280,D.Carr,LV,16,626,574,31,17,4,-0.0137,-8.57,6.301,-2.7759,3987,122,28,4137,32,0,0,0,32,13,4,17,75.5,72.7,-0.338,0.4329,0.0767,-38.16,6,173,-0.2206,0,0.0,0.0,0.0,0
2015,00-0031288,A.McCarron,CIN,6,140,119,12,8,1,0.059,8.26,6.267,6.9049,854,37,0,891,6,0,0,0,6,2,1,3,15.4,11.5,-0.218,0.4643,0.1071,11.29,6,136,0.083,12,0.75,14.964,0.0,0
2015,00-0031407,B.Bortles,JAX,16,704,608,51,27,18,0.0096,6.75,6.067,-2.9583,4428,259,57,4744,35,0,2,0,37,18,6,24,84.0,78.7,-0.432,0.4503,0.108,-18.56,10,165,-0.1125,5,0.3125,13.926,0.0,0
2015,00-0031409,J.Manziel,CLE,9,272,222,19,25,6,-0.0431,-11.72,5.286,-2.5569,1500,184,50,1734,7,0,0,0,7,5,4,9,32.2,25.9,0.033,0.4044,0.1029,3.28,2,114,0.0287,3,0.1875,9.586,0.0,0
2015,00-0031503,J.Winston,TB,16,604,536,27,34,7,0.0842,50.85,6.425,-0.0207,4042,221,10,4273,22,2,4,0,28,15,5,20,71.2,75.7,0.303,0.4685,0.0778,9.54,6,170,0.0561,6,0.375,13.154,0.5,0
2015,00-0032268,M.Mariota,TEN,12,440,369,38,14,19,0.0048,2.11,6.118,0.7848,2818,173,80,3071,19,1,1,1,22,10,8,18,59.0,55.0,-0.204,0.4523,0.1409,-22.42,0,56,-0.4004,3,0.1875,11.074,0.0,0
