season,passer_id,player_name,team,games,total_plays,pass_att,sacks,scrambles,designed_runs,epa_per_play,total_epa,any_a,cpoe,pass_yards,scramble_yards,rush_yards,total_yards,pass_tds,scramble_tds,rush_tds,rec_tds,total_tds,interceptions,fumbles_lost,turnovers,pct_team_yards,pct_team_tds,wpa_total,success_rate,negative_play_rate,late_epa,late_tds,late_plays,late_epa_per_play,team_wins,win_pct,pts_per_drive,offensive_allpros_nqb,wins_vs_top10
2014,00-0010346,P.Manning,DEN,16,622,597,17,1,7,0.1688,104.98,7.678,3.3167,4727,4,-13,4718,39,0,0,0,39,15,3,18,71.8,68.4,3.111,0.5016,0.0643,-6.72,3,129,-0.0521,12,0.75,15.548,0.0,0
2014,00-0019596,T.Brady,NE,16,627,583,21,9,14,0.1679,105.26,7.003,1.5923,4109,55,20,4184,33,0,0,0,33,9,4,13,70.0,67.3,1.775,0.4785,0.0574,2.2,5,147,0.015,12,0.75,17.333,1.0,0
2014,00-0020245,M.Vick,NYJ,9,162,120,19,14,9,-0.309,-50.06,3.518,-4.685,604,132,24,760,3,0,0,0,3,2,2,4,14.8,10.0,-0.476,0.358,0.1543,0.0,0,0,0.0,4,0.25,10.481,0.0,0
2014,00-0020531,D.Brees,NO,16,701,654,29,14,4,0.1107,77.58,6.824,3.4443,4952,74,3,5029,33,0,1,0,34,17,9,26,75.0,64.2,1.37,0.5036,0.0785,-11.86,6,184,-0.0645,7,0.4375,14.321,0.0,0
2014,00-0020679,S.Hill,LA,8,252,229,18,2,3,-0.1208,-30.44,5.611,-2.4026,1657,11,2,1670,8,0,1,0,9,7,2,9,31.6,23.1,-0.688,0.4524,0.1071,-15.88,4,145,-0.1095,0,0.0,0.0,0.0,0
2014,00-0021206,J.McCown,TB,11,382,323,36,19,4,-0.1102,-42.1,4.348,-2.2652,2206,123,4,2333,11,2,1,0,14,14,8,22,48.3,46.7,-1.846,0.4188,0.1518,-29.63,5,142,-0.2086,2,0.125,9.552,0.0,0
2014,00-0021429,C.Palmer,ARI,6,239,225,9,4,1,0.1278,30.53,7.06,0.3295,1626,31,-3,1654,11,0,0,0,11,3,1,4,31.8,39.3,1.331,0.4268,0.0586,0.0,0,0,0.0,11,0.6875,11.071,0.0,0
2014,00-0021678,T.Romo,DAL,15,475,434,29,9,3,0.2697,128.1,8.132,6.7268,3705,76,0,3781,34,0,0,0,34,9,7,16,60.0,61.8,3.457,0.5221,0.0947,64.3,12,121,0.5314,12,0.75,18.68,1.0,0
2014,00-0022803,E.Manning,NYG,16,634,600,28,6,0,0.0693,43.96,6.677,0.8332,4410,38,0,4448,30,1,0,0,31,14,10,24,73.6,67.4,2.114,0.4543,0.082,43.54,8,163,0.2671,6,0.375,13.103,0.5,0
2014,00-0022924,B.Roethlisberger,PIT,16,651,601,33,7,10,0.1932,125.77,7.91,5.4659,4952,33,8,4993,32,0,0,0,32,9,9,18,74.2,74.4,2.6,0.5131,0.0799,46.98,6,141,0.3332,11,0.6875,16.148,1.5,0
2014,00-0022942,P.Rivers,LAC,16,639,569,36,20,14,0.104,66.46,6.458,4.8592,4286,115,-10,4391,31,0,0,0,31,18,4,22,79.1,79.5,2.375,0.4804,0.1033,-16.52,6,180,-0.0918,0,0.0,0.0,0.0,0
2014,00-0023436,A.Smith,KC,15,553,466,45,35,7,0.0941,52.03,6.117,-1.3205,3265,246,8,3519,18,0,1,0,19,6,6,12,69.1,51.4,0.567,0.4575,0.1085,5.32,3,134,0.0397,9,0.5625,12.172,0.0,0
2014,00-0023459,A.Rodgers,GB,16,582,521,28,27,6,0.3234,188.22,8.638,3.1405,4381,245,38,4664,38,1,1,0,40,5,3,8,75.9,75.5,4.28,0.5378,0.0619,42.7,7,152,0.2809,12,0.75,18.692,1.0,0
2014,00-0023541,K.Orton,BUF,12,485,446,33,5,1,-0.0098,-4.75,5.699,-0.955,3018,23,1,3042,18,0,1,0,19,10,7,17,57.6,59.4,-0.434,0.4412,0.1031,-6.15,6,168,-0.0366,9,0.5625,11.828,0.0,0
2014,00-0023645,D.Anderson,CAR,5,108,97,4,3,4,0.2379,25.69,7.762,8.0045,701,20,5,726,5,0,0,0,5,0,0,0,12.8,14.7,0.546,0.5185,0.037,7.17,1,47,0.1525,7,0.4375,11.69,0.0,0
2014,00-0023682,R.Fitzpatrick,HOU,12,371,311,21,30,9,0.0783,29.05,7.169,0.3449,2483,192,3,2678,17,1,1,0,19,8,6,14,49.4,52.8,0.085,0.4717,0.0997,-1.19,1,35,-0.034,9,0.5625,12.0,0.0,0
2014,00-0024226,J.Cutler,CHI,15,629,565,38,19,7,-0.0496,-31.22,5.537,0.2906,3812,192,12,4016,28,2,0,0,30,18,9,27,75.9,75.0,0.183,0.4595,0.1049,-8.38,5,128,-0.0654,5,0.3125,11.393,0.0,0
2014,00-0024296,C.Whitehurst,TEN,7,215,182,18,13,2,-0.0349,-7.49,6.365,-3.5625,1326,93,1,1420,7,0,0,0,7,2,1,3,28.7,25.0,-1.093,0.3814,0.0977,-10.81,2,99,-0.1092,2,0.125,8.759,0.0,0
2014,00-0025430,D.Stanton,ARI,9,265,241,11,11,2,-0.001,-0.27,6.19,-4.7432,1711,79,-1,1789,7,0,0,0,7,5,2,7,34.4,25.0,0.291,0.3925,0.0717,0.57,1,58,0.0098,11,0.6875,11.071,0.0,0
2014,00-0026143,M.Ryan,ATL,16,680,624,31,24,1,0.0833,56.64,6.747,1.4361,4694,149,0,4843,28,0,0,0,28,14,7,21,79.3,63.6,1.749,0.4941,0.0765,15.01,7,178,0.0843,6,0.375,14.654,0.0,0
2014,00-0026158,J.Flacco,BAL,16,593,548,19,10,16,0.1123,66.62,6.559,-0.8655,3906,54,31,3991,26,0,2,0,28,12,3,15,66.9,65.1,0.883,0.484,0.0573,0.58,8,161,0.0036,10,0.625,14.103,0.0,0
2014,00-0026498,M.Stafford,DET,16,670,601,45,17,7,0.0498,33.34,6.042,-4.6936,4257,101,10,4368,22,2,0,0,24,12,4,16,77.7,72.7,1.736,0.4493,0.0925,7.55,7,158,0.0478,11,0.6875,11.889,0.0,0
2014,00-0026625,B.Hoyer,CLE,14,481,438,24,9,10,-0.0247,-11.89,6.106,-6.2852,3326,44,-4,3366,12,0,0,0,12,13,2,15,63.2,40.0,-0.279,0.4158,0.0873,-10.08,1,50,-0.2016,7,0.4375,9.645,0.0,0
2014,00-0026898,M.Sanchez,PHI,9,355,309,23,13,10,0.0515,18.27,6.181,0.3455,2418,58,38,2514,14,0,1,0,15,11,4,15,38.8,32.6,1.056,0.4845,0.107,9.04,6,158,0.0572,10,0.625,15.29,0.0,0
2014,00-0027688,C.McCoy,WAS,5,159,128,17,5,9,0.0076,1.21,6.103,4.3704,1057,24,44,1125,4,0,1,0,5,3,1,4,18.7,13.5,0.846,0.434,0.1384,-9.6,0,49,-0.1958,4,0.25,11.148,0.0,0
2014,00-0027939,C.Newton,CAR,14,580,447,38,30,65,0.0316,18.33,5.458,-3.0232,3127,190,348,3665,18,1,4,0,23,12,6,18,64.8,67.6,1.013,0.4776,0.1034,36.43,8,109,0.3342,7,0.4375,11.69,0.0,0
2014,00-0027946,J.Locker,TEN,7,178,146,14,17,1,-0.114,-20.3,4.331,-1.9631,993,146,0,1139,5,1,0,0,6,7,1,8,23.0,21.4,0.067,0.4438,0.1236,-4.4,0,28,-0.1573,2,0.125,8.759,0.0,0
2014,00-0027973,A.Dalton,CIN,16,549,482,21,17,29,-0.0048,-2.61,5.744,1.064,3398,76,104,3578,19,0,4,1,24,17,5,22,63.5,58.5,1.369,0.4627,0.082,-3.66,7,135,-0.0271,10,0.625,13.036,0.0,0
2014,00-0027974,C.Kaepernick,SF,16,619,478,52,48,41,0.0045,2.82,5.575,-2.0571,3369,509,146,4024,19,1,0,0,20,10,6,16,79.1,62.5,-0.24,0.4297,0.1228,0.22,5,139,0.0016,8,0.5,10.929,0.0,0
2014,00-0028957,A.Davis,LA,9,319,282,29,6,2,-0.1035,-33.01,5.328,-0.9997,2001,44,-1,2044,12,0,0,0,12,9,3,12,38.7,30.8,-0.48,0.4671,0.1317,0.0,0,0,0.0,0,0.0,0.0,0.0,0
2014,00-0029263,R.Wilson,SEA,16,592,452,42,51,47,0.1524,90.2,6.717,3.8078,3475,500,369,4344,20,0,6,0,26,7,2,9,75.2,65.0,2.449,0.451,0.0929,17.68,7,147,0.1202,12,0.75,14.071,0.0,0
2014,00-0029567,N.Foles,PHI,8,332,310,9,7,6,-0.0121,-4.02,5.953,-2.0155,2163,51,20,2234,13,0,0,0,13,10,7,17,34.5,28.3,0.447,0.4247,0.0783,0.0,0,0,0.0,10,0.625,15.29,0.0,0
2014,00-0029604,K.Cousins,WAS,6,217,204,8,1,4,0.0201,4.37,6.769,-3.2122,1710,4,18,1732,10,0,0,0,10,9,4,13,28.8,27.0,-0.014,0.4562,0.0968,0.0,0,0,0.0,4,0.25,11.148,0.0,0
2014,00-0029665,R.Griffin III,WAS,9,284,214,33,18,19,-0.1896,-53.86,5.17,3.0048,1694,114,64,1872,4,1,0,0,5,6,7,13,31.1,13.5,-1.082,0.4014,0.1725,-16.44,3,123,-0.1337,4,0.25,11.148,0.0,0
2014,00-0029668,A.Luck,IND,16,694,618,27,37,12,0.1015,70.42,7.256,1.0681,4761,283,2,5046,40,3,0,0,43,16,9,25,78.7,76.8,0.471,0.4741,0.0778,-38.27,7,143,-0.2676,11,0.6875,14.774,0.0,0
2014,00-0029701,R.Tannehill,MIA,16,678,589,46,7,36,0.0442,29.96,5.839,2.2295,4045,29,295,4369,27,0,1,0,28,12,4,16,73.8,71.8,0.862,0.4971,0.0988,1.0,7,190,0.0052,8,0.5,14.37,0.0,0
2014,00-0030520,M.Glennon,TB,6,226,202,16,6,2,-0.024,-5.43,5.761,-0.4062,1417,47,2,1466,10,0,0,0,10,6,1,7,30.4,33.3,-0.174,0.4204,0.1018,0.0,0,0,0.0,2,0.125,9.552,0.0,0
2014,00-0030526,E.Manuel,BUF,4,149,130,6,10,3,-0.1238,-18.44,5.581,-4.6407,838,51,7,896,5,0,1,0,6,3,0,3,17.0,18.8,0.215,0.4094,0.0604,0.0,0,0,0.0,9,0.5625,11.828,0.0,0
2014,00-0030565,G.Smith,NYJ,14,453,369,28,31,25,-0.0481,-21.81,5.101,-2.4621,2525,188,53,2766,13,1,0,0,14,13,3,16,53.9,46.7,-0.987,0.4106,0.1038,23.45,6,137,0.1711,4,0.25,10.481,0.0,0
2014,00-0031237,T.Bridgewater,MIN,13,477,398,39,33,7,0.0298,14.24,5.515,0.015,2919,199,21,3139,14,1,0,0,15,12,0,12,61.0,48.4,0.84,0.4486,0.1069,22.81,6,144,0.1584,7,0.4375,12.037,0.0,0
2014,00-0031266,Z.Mettenberger,TEN,7,198,179,18,1,0,-0.1516,-30.01,5.68,-2.2541,1412,8,0,1420,8,0,0,0,8,7,3,10,28.7,28.6,-0.543,0.4091,0.1414,-20.27,0,29,-0.6989,2,0.125,8.759,0.0,0
2014,00-0031280,D.Carr,LV,16,641,593,24,12,12,-0.1318,-84.5,4.864,-6.2126,3270,56,41,3367,21,0,0,0,21,12,7,19,72.5,70.0,-1.0,0.3978,0.0686,-25.82,7,170,-0.1519,0,0.0,0.0,0.0,0
2014,00-0031407,B.Bortles,JAX,14,585,478,55,19,33,-0.1649,-96.44,3.786,-6.7722,2908,225,195,3328,11,0,0,0,11,17,2,19,68.7,37.9,-2.984,0.4051,0.1265,-32.32,2,167,-0.1935,3,0.1875,8.032,0.0,0
