season,player_id,player_name,team,position,rush_attempts,receptions,targets,total_touches,rush_yards,rec_yards,scrimmage_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,yards_per_touch,catch_rate,pct_team_yards,pct_team_tds,target_share,late_epa,late_tds,fumbles_lost
2004,00-0000251,M.Alstott,TB,RB,67.0,29.0,41.0,96.0,230.0,202.0,432.0,2.0,0.0,2.0,-10.896,4.756,-6.14,-0.064,4.5,0.707,8.3,6.1,8.1,-2.025,0.0,1.0
2004,00-0000339,R.Anderson,DAL,RB,57.0,26.0,41.0,83.0,246.0,207.0,453.0,1.0,0.0,1.0,-8.44,6.682,-1.758,-0.021,5.458,0.634,8.5,3.1,8.1,-0.404,0.0,1.0
2004,00-0000745,T.Barber,NYG,RB,322.0,52.0,79.0,374.0,1518.0,578.0,2096.0,13.0,2.0,15.0,-1.216,37.658,36.442,0.097,5.604,0.658,42.4,51.7,17.2,-1.202,5.0,2.0
2004,00-0001215,J.Bettis,PIT,RB,250.0,6.0,8.0,256.0,941.0,46.0,987.0,13.0,0.0,13.0,-4.516,2.088,-2.429,-0.009,3.855,0.75,18.6,37.1,2.3,3.856,2.0,0.0
2004,00-0001477,M.Booker,MIA,WR,1.0,50.0,106.0,51.0,-8.0,638.0,630.0,0.0,1.0,1.0,-1.546,55.886,54.34,1.065,12.353,0.472,13.6,3.6,18.3,12.166,1.0,0.0
2004,00-0002099,I.Bruce,,WR,0.0,89.0,148.0,89.0,0.0,1292.0,1292.0,0.0,6.0,6.0,0.0,91.692,91.692,1.03,14.517,0.601,129200.0,600.0,14800.0,19.795,2.0,0.0
2004,00-0002159,S.Bryson,DET,RB,50.0,44.0,56.0,94.0,264.0,297.0,561.0,0.0,0.0,0.0,2.335,4.296,6.631,0.071,5.968,0.786,12.0,0.0,11.2,5.002,0.0,0.0
2004,00-0003663,Z.Crockett,LV,RB,49.0,16.0,20.0,65.0,232.0,87.0,319.0,2.0,0.0,2.0,3.687,3.515,7.202,0.111,4.908,0.8,6.1,5.9,3.5,4.118,2.0,0.0
2004,00-0004304,C.Dillon,NE,RB,346.0,15.0,21.0,361.0,1635.0,103.0,1738.0,12.0,1.0,13.0,11.194,-0.129,11.065,0.031,4.814,0.714,29.5,29.5,4.4,4.944,4.0,3.0
2004,00-0004541,D.Driver,GB,WR,3.0,84.0,139.0,87.0,4.0,1208.0,1212.0,0.0,9.0,9.0,-7.221,101.483,94.262,1.083,13.931,0.604,18.9,20.0,23.3,34.211,3.0,1.0
2004,00-0004640,W.Dunn,ATL,RB,266.0,29.0,39.0,295.0,1106.0,293.0,1399.0,9.0,0.0,9.0,-13.781,13.242,-0.538,-0.002,4.742,0.744,30.1,28.1,10.3,7.658,2.0,2.0
2004,00-0004780,T.Edwards,JAX,WR,2.0,50.0,80.0,52.0,2.0,533.0,535.0,0.0,1.0,1.0,-3.557,29.129,25.572,0.492,10.288,0.625,10.8,4.2,15.5,-9.207,0.0,0.0
2004,00-0005091,K.Faulk,NE,RB,54.0,26.0,30.0,80.0,255.0,248.0,503.0,2.0,1.0,3.0,5.725,10.513,16.238,0.203,6.288,0.867,8.6,6.8,6.3,9.455,2.0,0.0
2004,00-0005092,M.Faulk,LA,RB,197.0,50.0,65.0,247.0,774.0,310.0,1084.0,3.0,1.0,4.0,-14.473,4.105,-10.368,-0.042,4.389,0.769,17.6,12.5,11.3,-9.272,0.0,1.0
2004,00-0005883,E.George,DAL,RB,132.0,9.0,13.0,141.0,432.0,83.0,515.0,4.0,0.0,4.0,-17.221,-0.012,-17.233,-0.122,3.652,0.692,9.7,12.5,2.6,0.459,0.0,0.0
2004,00-0006101,T.Gonzalez,KC,WR,1.0,102.0,148.0,103.0,5.0,1258.0,1263.0,0.0,7.0,7.0,0.212,107.93,108.142,1.05,12.262,0.689,18.5,12.1,26.7,31.195,2.0,0.0
2004,00-0006305,A.Green,GB,RB,259.0,40.0,51.0,299.0,1163.0,275.0,1438.0,7.0,1.0,8.0,-13.713,10.868,-2.845,-0.01,4.809,0.784,22.4,17.8,8.6,-4.964,1.0,4.0
2004,00-0007024,M.Harrison,,WR,0.0,86.0,139.0,86.0,0.0,1113.0,1113.0,0.0,15.0,15.0,0.0,97.432,97.432,1.133,12.942,0.619,111300.0,1500.0,13900.0,23.873,3.0,0.0
2004,00-0007468,I.Hilliard,NYG,TE,3.0,49.0,81.0,52.0,34.0,437.0,471.0,0.0,0.0,0.0,1.232,27.788,29.02,0.558,9.058,0.605,9.5,0.0,17.6,9.398,0.0,0.0
2004,00-0007661,P.Holmes,KC,RB,196.0,19.0,25.0,215.0,892.0,187.0,1079.0,14.0,1.0,15.0,23.503,11.166,34.67,0.161,5.019,0.76,15.8,25.9,4.5,0.0,0.0,2.0
2004,00-0007681,T.Holt,,WR,0.0,94.0,137.0,94.0,0.0,1372.0,1372.0,0.0,10.0,10.0,0.0,117.674,117.674,1.252,14.596,0.686,137200.0,1000.0,13700.0,34.731,3.0,0.0
2004,00-0007744,J.Horn,,WR,0.0,94.0,154.0,94.0,0.0,1399.0,1399.0,0.0,11.0,11.0,0.0,130.169,130.169,1.385,14.883,0.61,139900.0,1100.0,15400.0,30.875,3.0,0.0
2004,00-0008241,E.James,IND,RB,335.0,51.0,61.0,386.0,1548.0,483.0,2031.0,9.0,0.0,9.0,10.424,24.128,34.551,0.09,5.262,0.836,30.9,14.8,11.7,-4.891,1.0,2.0
2004,00-0008561,K.Johnson,DAL,WR,2.0,70.0,124.0,72.0,13.0,976.0,989.0,0.0,6.0,6.0,0.537,91.329,91.866,1.276,13.736,0.565,18.6,18.8,24.5,20.677,1.0,0.0
2004,00-0009163,E.Kennison,KC,WR,2.0,62.0,108.0,64.0,15.0,1086.0,1101.0,0.0,8.0,8.0,-0.588,90.144,89.556,1.399,17.203,0.574,16.1,13.8,19.5,31.251,4.0,0.0
2004,00-0009829,D.Levens,PHI,RB,94.0,9.0,14.0,103.0,410.0,92.0,502.0,4.0,0.0,4.0,6.271,6.853,13.125,0.127,4.874,0.643,8.9,10.0,2.6,6.12,2.0,0.0
2004,00-0010442,C.Martin,NYJ,RB,371.0,41.0,49.0,412.0,1697.0,245.0,1942.0,12.0,2.0,14.0,18.851,4.805,23.655,0.057,4.714,0.837,35.3,41.2,11.2,7.041,2.0,0.0
2004,00-0010500,D.Mason,TEN,WR,1.0,96.0,159.0,97.0,-3.0,1168.0,1165.0,0.0,7.0,7.0,-0.927,106.876,105.95,1.092,12.01,0.604,20.6,17.9,27.3,27.538,2.0,0.0
2004,00-0011727,J.Morton,KC,WR,7.0,55.0,79.0,62.0,43.0,795.0,838.0,0.0,3.0,3.0,1.367,65.35,66.717,1.076,13.516,0.696,12.3,5.2,14.3,3.743,1.0,0.0
2004,00-0011770,E.Moulds,BUF,WR,5.0,88.0,152.0,93.0,19.0,1043.0,1062.0,0.0,5.0,5.0,-0.478,85.383,84.905,0.913,11.419,0.579,22.1,13.9,34.3,13.294,0.0,0.0
2004,00-0011795,M.Muhammad,CAR,WR,3.0,93.0,160.0,96.0,15.0,1405.0,1420.0,0.0,16.0,16.0,-3.903,145.881,141.978,1.479,14.792,0.581,26.4,41.0,30.5,43.373,6.0,1.0
2004,00-0012478,T.Owens,PHI,WR,3.0,77.0,127.0,80.0,-5.0,1200.0,1195.0,0.0,14.0,14.0,-1.008,103.127,102.119,1.276,14.938,0.606,21.2,35.0,23.3,-0.828,0.0,0.0
2004,00-0013013,M.Pittman,TB,RB,219.0,41.0,65.0,260.0,926.0,391.0,1317.0,7.0,3.0,10.0,-39.084,27.108,-11.976,-0.046,5.065,0.631,25.3,30.3,12.9,-9.268,0.0,5.0
2004,00-0015091,A.Smith,TEN,RB,137.0,22.0,26.0,159.0,509.0,169.0,678.0,4.0,0.0,4.0,-18.587,5.706,-12.88,-0.081,4.264,0.846,12.0,10.3,4.5,-2.83,2.0,1.0
