season,player_id,player_name,team,rush_attempts,receptions,total_touches,rush_yards,rec_yards,total_yards,rush_tds,rec_tds,total_tds,rush_epa,rec_epa,total_epa,epa_per_touch,late_epa,late_tds,fumbles_lost,scrimmage_yards,yards_per_touch,pct_team_yards,pct_team_tds,position,targets,catch_rate,target_share
2007,00-0023437,R.Brown,MIA,120.0,39.0,159.0,602.0,389.0,,4.0,1.0,5.0,23.590999603271484,21.215999603271484,44.80699920654297,0.282,0.0,0.0,0.0,991.0,6.233,20.7,20.0,RB,46.0,0.848,8.5
2007,00-0023470,R.Brown,PHI,5.0,61.0,66.0,36.0,780.0,,0.0,4.0,4.0,1.2660000324249268,71.06700134277344,72.33300018310547,1.096,22.795000076293945,2.0,0.0,816.0,12.364,14.1,11.1,WR,111.0,0.55,19.6
2007,00-0024217,R.Bush,NO,160.0,73.0,233.0,581.0,417.0,,4.0,2.0,6.0,-18.08799934387207,15.574999809265137,-2.51200008392334,-0.011,0.0,0.0,3.0,998.0,4.283,17.0,14.3,RB,98.0,0.745,15.4
2007,00-0021337,R.Curry,LV,1.0,55.0,56.0,1.0,717.0,,0.0,4.0,4.0,-0.3610000014305115,63.32099914550781,62.959999084472656,1.124,11.968000411987305,1.0,0.0,718.0,12.821,14.8,14.8,WR,98.0,0.561,21.9
2007,00-0019643,R.Dayne,HOU,194.0,17.0,211.0,773.0,112.0,,6.0,0.0,6.0,-11.187999725341797,3.496999979019165,-7.690999984741211,-0.036,0.5619999766349792,3.0,0.0,885.0,4.194,16.2,17.1,RB,26.0,0.654,5.0
2007,00-0019610,R.Droughns,NYG,85.0,7.0,92.0,275.0,49.0,,6.0,0.0,6.0,-8.239999771118164,0.2460000067949295,-7.99399995803833,-0.087,-8.881999969482422,0.0,0.0,324.0,3.522,5.9,16.2,RB,15.0,0.467,2.8
2007,00-0022984,R.Grant,GB,188.0,30.0,218.0,956.0,147.0,,8.0,0.0,8.0,3.813999891281128,-3.009999990463257,0.8040000200271606,0.004,3.321000099182129,4.0,0.0,1103.0,5.06,18.2,18.6,RB,37.0,0.811,6.5
2007,00-0020407,R.Johnson,CIN,171.0,13.0,184.0,497.0,110.0,,3.0,1.0,4.0,-36.819000244140625,6.783999919891357,-30.03499984741211,-0.163,-5.14900016784668,1.0,2.0,607.0,3.299,10.7,11.1,RB,16.0,0.812,2.8
2007,00-0011754,R.Moss,,0.0,98.0,98.0,0.0,1482.0,,0.0,23.0,23.0,0.0,153.48599243164062,153.48599243164062,1.566,36.86000061035156,6.0,0.0,1482.0,15.122,148200.0,2300.0,WR,159.0,0.616,15900.0
2007,00-0020498,R.Wayne,IND,1.0,104.0,105.0,4.0,1510.0,,0.0,10.0,10.0,-0.1080000028014183,113.75399780273438,113.64700317382812,1.082,19.163000106811523,2.0,0.0,1514.0,14.419,25.7,19.6,WR,156.0,0.667,28.5
2007,00-0023462,R.White,ATL,1.0,83.0,84.0,-2.0,1202.0,,0.0,6.0,6.0,-0.9010000228881836,94.50599670410156,93.6050033569336,1.114,20.451000213623047,2.0,0.0,1200.0,14.286,23.8,24.0,WR,138.0,0.601,24.9
2007,00-0022909,R.Williams,DET,2.0,63.0,65.0,1.0,836.0,,0.0,5.0,5.0,-0.9079999923706055,56.70000076293945,55.79199981689453,0.858,0.0,0.0,0.0,837.0,12.877,15.4,15.6,WR,104.0,0.606,18.0
2007,00-0023570,R.Williams,TEN,2.0,55.0,57.0,-17.0,719.0,,0.0,4.0,4.0,-2.8580000400543213,61.13399887084961,58.2760009765625,1.022,24.15399932861328,2.0,0.0,702.0,12.316,14.3,16.0,WR,93.0,0.591,20.4
2007,00-0019647,S.Alexander,SEA,207.0,14.0,221.0,716.0,76.0,,4.0,1.0,5.0,-28.510000228881836,3.874000072479248,-24.63599967956543,-0.111,0.9279999732971191,2.0,0.0,792.0,3.584,13.8,12.8,RB,25.0,0.56,4.3
2007,00-0023074,S.Gado,MIA,54.0,12.0,66.0,150.0,106.0,,4.0,0.0,4.0,-7.22599983215332,1.3660000562667847,-5.859000205993652,-0.089,-2.328000068664551,3.0,0.0,256.0,3.879,5.3,16.0,RB,13.0,0.923,2.4
2007,00-0024240,S.Holmes,PIT,5.0,52.0,57.0,17.0,942.0,,0.0,8.0,8.0,-1.996999979019165,90.31300354003906,88.31600189208984,1.549,22.072999954223633,1.0,0.0,959.0,16.825,17.8,19.5,WR,86.0,0.605,19.7
2007,00-0022736,S.Jackson,LA,237.0,38.0,275.0,1002.0,271.0,,5.0,1.0,6.0,-24.295000076293945,10.836000442504883,-13.458999633789062,-0.049,5.330999851226807,2.0,2.0,1273.0,4.629,25.1,25.0,RB,52.0,0.731,9.2
2007,00-0021981,S.McDonald,DET,4.0,79.0,83.0,2.0,943.0,,0.0,6.0,6.0,-5.353000164031982,70.12100219726562,64.76899719238281,0.78,21.086999893188477,2.0,1.0,945.0,11.386,17.3,18.8,WR,128.0,0.617,22.2
2007,00-0019484,S.Morris,NE,85.0,6.0,91.0,384.0,35.0,,3.0,0.0,3.0,5.021999835968018,0.21899999678134918,5.241000175476074,0.058,0.0,0.0,0.0,419.0,4.604,6.3,4.6,RB,8.0,0.75,1.4
2007,00-0020494,S.Moss,WAS,3.0,61.0,64.0,13.0,808.0,,0.0,3.0,3.0,-9.029999732971191,66.53700256347656,57.50699996948242,0.899,24.70599937438965,2.0,1.0,821.0,12.828,15.4,9.1,WR,115.0,0.53,22.2
2007,00-0020337,S.Smith,CAR,9.0,87.0,96.0,66.0,1002.0,,0.0,7.0,7.0,3.7109999656677246,80.27799987792969,83.98999786376953,0.875,27.9950008392334,1.0,0.0,1068.0,11.125,22.9,26.9,WR,149.0,0.584,30.0
2007,00-0024549,S.Young,DEN,140.0,35.0,175.0,729.0,231.0,,1.0,0.0,1.0,-3.7230000495910645,1.0800000429153442,-2.6429998874664307,-0.015,-5.421000003814697,0.0,0.0,960.0,5.486,17.2,3.2,RB,43.0,0.814,8.4
2007,00-0022893,T.Bell,DET,44.0,14.0,58.0,182.0,63.0,,1.0,0.0,1.0,-7.651000022888184,-1.156999945640564,-8.807999610900879,-0.152,0.0,0.0,1.0,245.0,4.224,4.5,3.1,RB,21.0,0.667,3.6
2007,00-0021376,T.Duckett,DET,65.0,4.0,69.0,335.0,54.0,,3.0,0.0,3.0,1.7899999618530273,6.414000034332275,8.204000473022461,0.119,9.142000198364258,2.0,0.0,389.0,5.638,7.1,9.4,RB,7.0,0.571,1.2
2007,00-0006101,T.Gonzalez,,0.0,99.0,99.0,0.0,1172.0,,0.0,5.0,5.0,0.0,92.57599639892578,92.57599639892578,0.935,19.323999404907227,1.0,0.0,1172.0,11.838,117200.0,500.0,WR,155.0,0.639,15500.0
2007,00-0020471,T.Henry,DEN,167.0,7.0,174.0,691.0,65.0,,4.0,0.0,4.0,-10.04699993133545,4.0370001792907715,-6.011000156402588,-0.035,-2.9519999027252197,1.0,1.0,756.0,4.345,13.5,12.9,RB,14.0,0.5,2.7
2007,00-0007681,T.Holt,,0.0,93.0,93.0,0.0,1189.0,,0.0,7.0,7.0,0.0,98.96199798583984,98.96199798583984,1.064,20.11199951171875,1.0,0.0,1189.0,12.785,118900.0,700.0,WR,150.0,0.62,15000.0
2007,00-0020438,T.Houshmandzadeh,CIN,5.0,112.0,117.0,14.0,1143.0,,0.0,12.0,12.0,-0.8949999809265137,99.20800018310547,98.31199645996094,0.84,21.726999282836914,1.0,0.0,1157.0,9.889,20.3,33.3,WR,169.0,0.663,29.5
2007,00-0019641,T.Jones,NYJ,310.0,28.0,338.0,1119.0,217.0,,1.0,1.0,2.0,-35.40999984741211,10.937999725341797,-24.472000122070312,-0.072,-8.057999610900879,1.0,0.0,1336.0,3.953,27.1,9.5,RB,34.0,0.824,6.7
2007,00-0012478,T.Owens,DAL,1.0,81.0,82.0,5.0,1355.0,,0.0,15.0,15.0,0.17800000309944153,138.94200134277344,139.1199951171875,1.697,12.189000129699707,1.0,0.0,1360.0,16.585,23.0,31.2,WR,142.0,0.57,27.0
2007,00-0024221,V.Davis,,0.0,52.0,52.0,0.0,509.0,,0.0,4.0,4.0,0.0,34.79899978637695,34.79899978637695,0.669,7.369999885559082,2.0,0.0,509.0,9.788,50900.0,400.0,TE,85.0,0.612,8500.0
2007,00-0023508,V.Morency,GB,29.0,30.0,59.0,108.0,199.0,,0.0,0.0,0.0,-6.331999778747559,3.638000011444092,-2.694000005722046,-0.046,0.6010000109672546,0.0,0.0,307.0,5.203,5.1,0.0,RB,39.0,0.769,6.8
2007,00-0004640,W.Dunn,ATL,228.0,37.0,265.0,718.0,238.0,,4.0,0.0,4.0,-56.69900131225586,0.35499998927116394,-56.34400177001953,-0.213,-13.949000358581543,1.0,2.0,956.0,3.608,19.0,16.0,RB,59.0,0.627,10.6
2007,00-0022178,W.McGahee,BAL,294.0,43.0,337.0,1207.0,231.0,,7.0,1.0,8.0,-29.86199951171875,4.343999862670898,-25.51799964904785,-0.076,-17.93400001525879,0.0,3.0,1438.0,4.267,29.1,34.8,RB,49.0,0.878,8.9
2007,00-0022250,W.Parker,PIT,321.0,23.0,344.0,1316.0,164.0,,2.0,0.0,2.0,-43.74599838256836,5.38100004196167,-38.36600112915039,-0.112,4.2769999504089355,0.0,3.0,1480.0,4.302,27.4,4.9,RB,31.0,0.742,7.1
2007,00-0022427,W.Welker,NE,4.0,112.0,116.0,34.0,1175.0,,0.0,8.0,8.0,1.1490000486373901,109.20600128173828,110.3550033569336,0.951,22.884000778198242,1.0,0.0,1209.0,10.422,18.3,12.3,WR,145.0,0.772,24.9
2008,00-0022084,A.Boldin,ARI,9.0,89.0,98.0,67.0,1038.0,,0.0,11.0,11.0,0.7689999938011169,77.19000244140625,77.95999908447266,0.796,-1.0670000314712524,0.0,0.0,1105.0,11.276,18.3,24.4,WR,127.0,0.701,20.3
2008,00-0025637,A.Bradshaw,NYG,67.0,5.0,72.0,355.0,42.0,,1.0,1.0,2.0,1.5410000085830688,2.319000005722046,3.859999895095825,0.054,-4.968999862670898,0.0,0.0,397.0,5.514,6.8,4.8,RB,6.0,0.833,1.2
2008,00-0021191,A.Bryant,TB,2.0,83.0,85.0,22.0,1248.0,,0.0,7.0,7.0,1.9900000095367432,100.88600158691406,102.8759994506836,1.21,35.79399871826172,4.0,0.0,1270.0,14.941,23.2,22.6,WR,137.0,0.606,24.9
2008,00-0021547,A.Gates,,0.0,60.0,60.0,0.0,704.0,,0.0,8.0,8.0,0.0,60.97200012207031,60.97200012207031,1.016,15.3100004196167,2.0,0.0,704.0,11.733,70400.0,800.0,WR,93.0,0.645,9300.0
2008,00-0025419,A.Gonzalez,,0.0,57.0,57.0,0.0,664.0,,0.0,4.0,4.0,0.0,64.93599700927734,64.93599700927734,1.139,8.307999610900879,1.0,0.0,664.0,11.649,66400.0,400.0,WR,79.0,0.722,7900.0
2008,00-0006305,A.Green,HOU,74.0,11.0,85.0,294.0,32.0,,3.0,0.0,3.0,4.961999893188477,-3.1089999675750732,1.8519999980926514,0.022,0.0,0.0,0.0,326.0,3.835,5.2,8.3,RB,14.0,0.786,2.6
2008,00-0022044,A.Johnson,,0.0,115.0,115.0,0.0,1575.0,,0.0,8.0,8.0,0.0,123.14199829101562,123.14199829101562,1.071,36.83000183105469,4.0,0.0,1575.0,13.696,157500.0,800.0,WR,171.0,0.673,17100.0
2008,00-0025394,A.Peterson,MIN,364.0,21.0,385.0,1757.0,125.0,,10.0,0.0,10.0,-17.283000946044922,2.1489999294281006,-15.135000228881836,-0.039,-0.7549999952316284,1.0,4.0,1882.0,4.888,34.8,27.0,RB,39.0,0.538,8.8
2008,00-0025494,A.Pittman,LA,78.0,18.0,96.0,295.0,129.0,,0.0,0.0,0.0,-8.001999855041504,7.283999919891357,-0.7179999947547913,-0.007,5.859000205993652,0.0,0.0,424.0,4.417,8.7,0.0,RB,27.0,0.667,5.3
2008,00-0021190,A.Randle El,WAS,1.0,54.0,55.0,5.0,611.0,,0.0,5.0,5.0,0.2329999953508377,56.54100036621094,56.77399826049805,1.032,9.284000396728516,2.0,0.0,616.0,11.2,11.9,19.2,WR,88.0,0.614,17.4
2008,00-0022807,B.Berrian,MIN,4.0,48.0,52.0,26.0,964.0,,0.0,7.0,7.0,1.4830000400543213,83.42400360107422,84.90799713134766,1.633,16.756999969482422,2.0,0.0,990.0,19.038,18.3,18.9,WR,95.0,0.505,21.3
2008,00-0023438,B.Edwards,,0.0,55.0,55.0,0.0,877.0,,0.0,3.0,3.0,0.0,76.23999786376953,76.23999786376953,1.386,17.652999877929688,0.0,0.0,877.0,15.945,87700.0,300.0,WR,140.0,0.393,14000.0
2008,00-0025860,B.Green-Ellis,NE,74.0,3.0,77.0,275.0,37.0,,5.0,0.0,5.0,-0.6060000061988831,-1.034999966621399,-1.6410000324249268,-0.021,0.0,0.0,0.0,312.0,4.052,5.3,12.2,RB,6.0,0.5,1.1
2008,00-0025450,B.Jackson,GB,45.0,30.0,75.0,248.0,185.0,,1.0,0.0,1.0,12.083999633789062,-3.378999948501587,8.704999923706055,0.116,-1.406000018119812,0.0,0.0,433.0,5.773,7.6,2.6,RB,39.0,0.769,7.4
2008,00-0023545,B.Jacobs,NYG,219.0,6.0,225.0,1089.0,36.0,,15.0,0.0,15.0,11.800999641418457,1.3270000219345093,13.128000259399414,0.058,-0.8429999947547913,3.0,1.0,1125.0,5.0,19.2,35.7,RB,12.0,0.5,2.5
2008,00-0024334,B.Marshall,DEN,2.0,104.0,106.0,-4.0,1265.0,,0.0,6.0,6.0,-7.813000202178955,98.24500274658203,90.43199920654297,0.853,24.275999069213867,2.0,1.0,1261.0,11.896,20.1,15.0,WR,181.0,0.575,29.6
2008,00-0023612,B.Scaife,,0.0,58.0,58.0,0.0,562.0,,0.0,2.0,2.0,0.0,35.60599899291992,35.60599899291992,0.614,0.42100000381469727,0.0,0.0,562.0,9.69,56200.0,200.0,TE,84.0,0.69,8400.0
2008,00-0022144,B.Wade,,0.0,53.0,53.0,0.0,645.0,,0.0,2.0,2.0,0.0,46.547000885009766,46.547000885009766,0.878,15.99899959564209,1.0,0.0,645.0,12.17,64500.0,200.0,WR,88.0,0.602,8800.0
2008,00-0021216,B.Westbrook,PHI,233.0,54.0,287.0,936.0,400.0,,9.0,5.0,14.0,-8.03600025177002,22.902999877929688,14.866999626159668,0.052,0.3050000071525574,2.0,0.0,1336.0,4.655,23.8,37.8,RB,73.0,0.74,12.2
2008,00-0023439,C.Benson,CIN,214.0,20.0,234.0,747.0,185.0,,2.0,0.0,2.0,-35.65599822998047,4.113999843597412,-31.54199981689453,-0.135,-5.229000091552734,1.0,1.0,932.0,3.983,24.0,11.8,RB,26.0,0.769,5.1
2008,00-0020270,C.Buckhalter,PHI,76.0,26.0,102.0,369.0,324.0,,2.0,2.0,4.0,-6.585000038146973,23.740999221801758,17.1560001373291,0.168,8.336000442504883,1.0,0.0,693.0,6.794,12.4,10.8,RB,32.0,0.812,5.4
2008,00-0022738,C.Cooley,,0.0,82.0,82.0,0.0,831.0,,0.0,0.0,0.0,0.0,44.66899871826172,44.66899871826172,0.545,4.831999778747559,0.0,0.0,831.0,10.134,83100.0,0.0,WR,110.0,0.745,11000.0
2008,00-0020397,C.Johnson,,0.0,53.0,53.0,0.0,540.0,,0.0,4.0,4.0,0.0,49.99399948120117,49.99399948120117,0.943,9.699999809265137,0.0,0.0,540.0,10.189,54000.0,400.0,WR,97.0,0.546,9700.0
2008,00-0025389,C.Johnson,DET,3.0,78.0,81.0,-1.0,1331.0,,0.0,12.0,12.0,-1.034000039100647,108.4729995727539,107.43800354003906,1.326,37.13100051879883,4.0,0.0,1330.0,16.42,29.1,42.9,WR,152.0,0.513,30.2
2008,00-0026164,C.Johnson,TEN,251.0,43.0,294.0,1228.0,260.0,,9.0,1.0,10.0,-12.381999969482422,4.60099983215332,-7.781000137329102,-0.026,1.809999942779541,2.0,1.0,1488.0,5.061,29.5,27.0,RB,62.0,0.694,13.7
2008,00-0022926,C.Perry,CIN,102.0,21.0,123.0,264.0,76.0,,2.0,0.0,2.0,-44.53499984741211,0.875,-43.659000396728516,-0.355,1.2890000343322754,0.0,3.0,340.0,2.764,8.8,11.8,RB,35.0,0.6,6.9
2008,00-0021179,C.Portis,WAS,342.0,28.0,370.0,1487.0,218.0,,9.0,0.0,9.0,-15.175999641418457,9.35099983215332,-5.824999809265137,-0.016,-22.079999923706055,2.0,3.0,1705.0,4.608,32.9,34.6,RB,37.0,0.757,7.3
2008,00-0021314,C.Taylor,MIN,101.0,45.0,146.0,399.0,399.0,,4.0,2.0,6.0,-5.992000102996826,15.975000381469727,9.982000350952148,0.068,3.7690000534057617,2.0,0.0,798.0,5.466,14.8,16.2,RB,55.0,0.818,12.4
2008,00-0023440,C.Williams,TB,63.0,7.0,70.0,233.0,43.0,,4.0,0.0,4.0,1.277999997138977,1.4429999589920044,2.7209999561309814,0.039,5.0,3.0,0.0,276.0,3.943,5.0,12.9,RB,7.0,1.0,1.3
2008,00-0026173,D.Avery,LA,9.0,54.0,63.0,59.0,684.0,,1.0,3.0,4.0,1.121000051498413,54.130001068115234,55.250999450683594,0.877,15.562000274658203,1.0,0.0,743.0,11.794,15.2,21.1,WR,104.0,0.519,20.3
2008,00-0026000,D.Bess,MIA,1.0,54.0,55.0,13.0,554.0,,0.0,1.0,1.0,1.3519999980926514,39.935001373291016,41.2869987487793,0.751,13.86400032043457,0.0,0.0,567.0,10.309,10.1,2.7,WR,75.0,0.72,15.3
2008,00-0025410,D.Bowe,,0.0,86.0,86.0,0.0,1022.0,,0.0,7.0,7.0,0.0,93.7959976196289,93.7959976196289,1.091,21.510000228881836,1.0,0.0,1022.0,11.884,102200.0,700.0,WR,157.0,0.548,15700.0
2008,00-0022165,D.Clark,,0.0,77.0,77.0,0.0,848.0,,0.0,6.0,6.0,0.0,70.99099731445312,70.99099731445312,0.922,23.9689998626709,3.0,0.0,848.0,11.013,84800.0,600.0,WR,107.0,0.72,10700.0
2008,00-0004541,D.Driver,GB,2.0,74.0,76.0,4.0,1012.0,,0.0,5.0,5.0,-0.8820000290870667,75.38999938964844,74.50900268554688,0.98,20.054000854492188,1.0,0.0,1016.0,13.368,17.8,13.2,WR,115.0,0.643,21.8
2008,00-0021164,D.Foster,SF,76.0,16.0,92.0,234.0,133.0,,1.0,1.0,2.0,-16.22800064086914,5.806000232696533,-10.42199993133545,-0.113,-5.110000133514404,1.0,1.0,367.0,3.989,7.2,6.5,RB,20.0,0.8,4.0
2008,00-0024272,D.Hester,CHI,5.0,52.0,57.0,61.0,665.0,,0.0,3.0,3.0,4.02400016784668,48.6609992980957,52.685001373291016,0.924,14.38700008392334,0.0,0.0,726.0,12.737,14.9,8.8,WR,92.0,0.565,17.7
2008,00-0026189,D.Jackson,PHI,17.0,62.0,79.0,96.0,912.0,,1.0,2.0,3.0,3.614000082015991,77.08200073242188,80.69599914550781,1.021,10.8100004196167,0.0,0.0,1008.0,12.759,18.0,8.1,RB,121.0,0.512,20.3
2008,00-0010500,D.Mason,BAL,1.0,80.0,81.0,3.0,1037.0,,0.0,5.0,5.0,-0.35899999737739563,94.24199676513672,93.88300323486328,1.159,19.527999877929688,2.0,0.0,1040.0,12.84,19.5,14.3,WR,122.0,0.656,28.6
2008,00-0020527,D.McAllister,NO,107.0,18.0,125.0,418.0,128.0,,5.0,1.0,6.0,-1.2239999771118164,7.870999813079834,6.646999835968018,0.053,3.384999990463257,1.0,0.0,546.0,4.368,8.2,11.1,RB,23.0,0.783,3.7
2008,00-0026144,D.McFadden,LV,113.0,29.0,142.0,499.0,269.0,,4.0,0.0,4.0,-3.3469998836517334,14.012999534606934,10.666000366210938,0.075,0.7099999785423279,1.0,1.0,768.0,5.408,17.0,18.2,RB,38.0,0.763,9.3
2008,00-0019863,D.Rhodes,IND,153.0,45.0,198.0,538.0,302.0,,6.0,3.0,9.0,-13.758000373840332,17.382999420166016,3.625,0.018,5.427999973297119,4.0,0.0,840.0,4.242,15.5,22.5,RB,59.0,0.763,10.1
2008,00-0023564,D.Sproles,LAC,61.0,29.0,90.0,330.0,342.0,,1.0,5.0,6.0,2.059999942779541,26.097000122070312,28.156999588012695,0.313,12.706999778747559,5.0,0.0,672.0,7.467,11.9,12.8,RB,35.0,0.829,7.4
2008,00-0022770,D.Ward,NYG,182.0,41.0,223.0,1025.0,384.0,,2.0,0.0,2.0,18.17099952697754,17.774999618530273,35.94599914550781,0.161,14.102999687194824,0.0,0.0,1409.0,6.318,24.1,4.8,RB,55.0,0.745,11.4
2008,00-0024242,D.Williams,CAR,275.0,22.0,297.0,1518.0,121.0,,18.0,2.0,20.0,38.34299850463867,4.814000129699707,43.15700149536133,0.145,22.083999633789062,7.0,0.0,1639.0,5.519,28.7,45.5,RB,30.0,0.733,7.3
2008,00-0021755,E.Graham,TB,132.0,23.0,155.0,563.0,174.0,,4.0,0.0,4.0,-14.781999588012695,8.517999649047852,-6.264999866485596,-0.04,0.0,0.0,2.0,737.0,4.755,13.5,12.9,RB,33.0,0.697,6.0
2008,00-0008241,E.James,ARI,134.0,12.0,146.0,514.0,85.0,,3.0,0.0,3.0,-13.10200023651123,-0.13899999856948853,-13.239999771118164,-0.091,3.9730000495910645,0.0,1.0,599.0,4.103,9.9,6.7,RB,18.0,0.667,2.9
2008,00-0026182,E.Royal,DEN,11.0,91.0,102.0,109.0,980.0,,0.0,5.0,5.0,3.88100004196167,71.51799774169922,75.4000015258789,0.739,13.949000358581543,0.0,0.0,1089.0,10.676,17.4,12.5,WR,130.0,0.7,21.2
2008,00-0023500,F.Gore,SF,240.0,43.0,283.0,1036.0,373.0,,6.0,2.0,8.0,-17.707000732421875,16.32900047302246,-1.378000020980835,-0.005,5.026000022888184,1.0,3.0,1409.0,4.979,27.7,25.8,RB,67.0,0.642,13.3
2008,00-0024204,F.Jackson,BUF,129.0,37.0,166.0,560.0,317.0,,3.0,0.0,3.0,-16.027999877929688,16.715999603271484,0.6869999766349792,0.004,3.7330000400543213,2.0,1.0,877.0,5.283,17.5,10.3,RB,45.0,0.822,9.5
2008,00-0016098,F.Taylor,JAX,143.0,16.0,159.0,556.0,98.0,,1.0,0.0,1.0,-22.95400047302246,-2.058000087738037,-25.01300048828125,-0.157,-0.1979999989271164,0.0,0.0,654.0,4.113,12.7,3.1,RB,22.0,0.727,4.1
2008,00-0023408,G.Camarillo,MIA,2.0,55.0,57.0,1.0,613.0,,0.0,2.0,2.0,-0.7409999966621399,42.96900177001953,42.22800064086914,0.741,0.0,0.0,0.0,614.0,10.772,11.0,5.4,WR,83.0,0.663,16.9
2008,00-0024267,G.Jennings,,0.0,80.0,80.0,0.0,1292.0,,0.0,9.0,9.0,0.0,115.98899841308594,115.98899841308594,1.45,20.4689998626709,2.0,0.0,1292.0,16.15,129200.0,900.0,WR,141.0,0.567,14100.0
2008,00-0025418,G.Olsen,,0.0,54.0,54.0,0.0,574.0,,0.0,5.0,5.0,0.0,37.55699920654297,37.55699920654297,0.695,15.663000106811523,3.0,0.0,574.0,10.63,57400.0,500.0,WR,82.0,0.659,8200.0
2008,00-0017162,H.Ward,,0.0,82.0,82.0,0.0,1047.0,,0.0,7.0,7.0,0.0,95.3270034790039,95.3270034790039,1.163,21.56999969482422,1.0,0.0,1047.0,12.768,104700.0,700.0,WR,126.0,0.651,12600.0
2008,00-0002099,I.Bruce,SF,1.0,60.0,61.0,-3.0,833.0,,0.0,7.0,7.0,-0.8740000128746033,77.7040023803711,76.83000183105469,1.26,17.496000289916992,1.0,0.0,830.0,13.607,16.3,22.6,WR,108.0,0.556,21.5
2008,00-0024245,J.Addai,IND,155.0,25.0,180.0,544.0,206.0,,5.0,2.0,7.0,-11.23900032043457,12.776000022888184,1.5379999876022339,0.009,3.9049999713897705,1.0,1.0,750.0,4.167,13.9,17.5,RB,39.0,0.641,6.7
2008,00-0023479,J.Arrington,ARI,30.0,30.0,60.0,188.0,254.0,,1.0,1.0,2.0,3.0290000438690186,17.590999603271484,20.6200008392334,0.344,7.0929999351501465,0.0,0.0,442.0,7.367,7.3,4.4,RB,41.0,0.732,6.5
2008,00-0026178,J.Carlson,,0.0,55.0,55.0,0.0,627.0,,0.0,5.0,5.0,0.0,57.98400115966797,57.98400115966797,1.054,19.19300079345703,2.0,0.0,627.0,11.4,62700.0,500.0,WR,81.0,0.679,8100.0
2008,00-0026213,J.Charles,KC,67.0,27.0,94.0,357.0,272.0,,0.0,1.0,1.0,-0.8989999890327454,3.2130000591278076,2.313999891281128,0.025,3.2360000610351562,0.0,1.0,629.0,6.691,12.9,3.2,RB,40.0,0.675,7.4
2008,00-0022811,J.Cotchery,NYJ,2.0,71.0,73.0,8.0,858.0,,0.0,5.0,5.0,-0.22300000488758087,73.0719985961914,72.8489990234375,0.998,15.659000396728516,1.0,0.0,866.0,11.863,15.8,11.9,WR,113.0,0.628,21.4
2008,00-0022093,J.Fargas,LV,219.0,10.0,229.0,855.0,52.0,,1.0,0.0,1.0,-39.75899887084961,0.7459999918937683,-39.013999938964844,-0.17,-8.163999557495117,0.0,1.0,907.0,3.961,20.1,4.5,RB,15.0,0.667,3.7
2008,00-0022840,J.Jones,SEA,158.0,14.0,172.0,698.0,66.0,,2.0,0.0,2.0,-18.441999435424805,-3.4159998893737793,-21.857999801635742,-0.127,0.5770000219345093,0.0,2.0,764.0,4.442,17.3,7.1,RB,25.0,0.56,5.4
2008,00-0019693,J.Lewis,CLE,279.0,23.0,302.0,1002.0,178.0,,4.0,0.0,4.0,-32.262001037597656,4.546999931335449,-27.71500015258789,-0.092,-10.154000282287598,0.0,0.0,1180.0,3.907,28.8,23.5,RB,32.0,0.719,6.6
2008,00-0024294,J.Norwood,ATL,94.0,36.0,130.0,489.0,338.0,,4.0,2.0,6.0,2.7200000286102295,13.689000129699707,16.409000396728516,0.126,4.916999816894531,3.0,1.0,827.0,6.362,14.2,15.8,RB,54.0,0.667,12.7
2008,00-0021166,J.Reed,,0.0,56.0,56.0,0.0,597.0,,0.0,1.0,1.0,0.0,49.43899917602539,49.43899917602539,0.883,16.992000579833984,0.0,0.0,597.0,10.661,59700.0,100.0,WR,80.0,0.7,8000.0
2008,00-0021148,J.Shockey,,0.0,50.0,50.0,0.0,483.0,,0.0,0.0,0.0,0.0,28.56999969482422,28.56999969482422,0.571,9.574999809265137,0.0,0.0,483.0,9.66,48300.0,0.0,TE,72.0,0.694,7200.0
2008,00-0026153,J.Stewart,CAR,183.0,8.0,191.0,835.0,47.0,,10.0,0.0,10.0,3.1540000438690186,1.7690000534057617,4.922999858856201,0.026,9.755000114440918,4.0,1.0,882.0,4.618,15.4,22.7,RB,17.0,0.471,4.1
2008,00-0022127,J.Witten,,0.0,81.0,81.0,0.0,952.0,,0.0,4.0,4.0,0.0,71.34600067138672,71.34600067138672,0.881,20.23200035095215,1.0,0.0,952.0,11.753,95200.0,400.0,WR,121.0,0.669,12100.0
2008,00-0025633,K.Darby,LA,32.0,19.0,51.0,140.0,183.0,,0.0,0.0,0.0,-3.2360000610351562,4.158999919891357,0.9240000247955322,0.018,2.6470000743865967,0.0,1.0,323.0,6.333,6.6,0.0,RB,21.0,0.905,4.1
2008,00-0005091,K.Faulk,NE,84.0,58.0,142.0,507.0,486.0,,3.0,3.0,6.0,16.26099967956543,30.27199935913086,46.53200149536133,0.328,13.241999626159668,2.0,0.0,993.0,6.993,17.0,14.6,RB,74.0,0.784,14.0
2008,00-0021931,K.Walter,HOU,3.0,60.0,63.0,23.0,899.0,,0.0,8.0,8.0,3.493000030517578,73.53600311279297,77.02899932861328,1.223,15.517000198364258,1.0,0.0,922.0,14.635,14.8,22.2,WR,95.0,0.632,17.5
